SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180018,0,249,2441,1,3,70144.93447849242,31345.48260240964,20.521635857461025,13886.462679229824,0.7639039241333624,2.2744226226086956E8,1,100000,UNIFORM,0,0,194,0.0,11797,1329,4315,10,6126,0,322,341,2695.0,0,0,10.0,0.9075723830734966,0,2461,8,0,0,11659,90,6,-1593,29359,712,9.687423187218354,0,10.0,441,13252,225,1.1499927399448235,123,279.0,9144,2408,11659,731,1,1.1630124388945355,8,10,68253.0,5795.0,54647,3148,0.0,2,382,357,0.0,0.9074349442379183,12824,1211,0.0,35038,29724.0,4,89,23580,10.0,0,0,0,0.34166325276526016,0,4,67123,0.0,9.659975419909873,973,0,2602,5772,1586,530,10925,8,26900,2444.0,70,0.0,0.0,199.0,29719,0.340024580090127,1,93,26066,145,9.714859437751004,0,0,0
1,179995,0,252,2547,0,4,67319.9604142128,29600.360305555558,18.40035569033179,13961.910596387908,0.6665944601357783,2.051571384347826E8,1,100000,UNIFORM,0,0,191,0.0,11849,1371,4713,10,0,0,322,341,2771.0,0,0,10.0,0.9100963253656796,0,2533,8,0,0,12272,102,8,-1549,27900,1304,9.667059285433844,0,10.0,0,12877,234,1.1656567731334087,103,195.0,12855,2295,12272,740,1,1.15949471089658,8,10,65688.0,6432.0,51962,2971,0.0,4,456,302,0.0,0.909967845659164,15565,1670,0.0,26993,28196.0,4,86,24780,10.0,0,0,0,0.3663133097762073,0,2,90624,0.0,9.72909305064782,1133,0,2459,5772,1621,617,10899,8,27990,2551.0,70,0.0,0.0,159.0,28189,0.270906949352179,1,86,27057,114,9.662698412698413,0,0,0
2,179987,0,205,2302,1,4,74529.20021112077,35260.9744,31.43426632165605,14731.610748479583,0.7364807184362518,2.0007750017391303E8,1,100000,UNIFORM,0,0,211,0.0,12247,1583,5613,10,1307,0,322,341,3284.0,0,0,10.0,0.9183917197452229,0,3032,8,0,0,12592,102,7,-1681,33011,948,9.668549087749783,0,10.0,503,13811,274,1.1578685258964143,144,240.0,13722,2584,12660,736,1,1.1704268140843668,8,10,72339.0,7394.0,57882,3293,0.0,2,457,441,0.0,0.9182289589150379,14469,1466,0.0,34035,33440.0,5,102,22380,10.0,0,0,0,0.3575152041702867,0,3,87572,0.0,9.721980886185925,1187,0,2714,5773,1912,577,11249,8,25070,2306.0,70,0.0,0.0,183.0,33433,0.27801911381407474,1,107,24247,146,9.707317073170731,0,0,31290
3,180004,0,221,2411,1,5,71374.82685109913,31305.951574660634,21.242093252463988,14986.69323973455,0.7677201807246337,1.9623574817391303E8,1,100000,UNIFORM,0,0,190,0.0,12525,1637,5007,10,339,0,322,341,2923.0,0,0,10.0,0.9162244124336618,0,2683,8,0,0,13344,125,7,-1612,29475,1409,9.664454583160515,0,10.0,346,14304,244,1.1606073669588541,110,209.0,19695,2431,13344,738,1,1.1682713033481822,8,10,69564.0,6753.0,54868,3144,0.0,1,483,330,0.0,0.916033434650456,14121,2207,0.0,33055,29828.0,6,90,23170,10.0,0,0,0,0.36457901285773536,0,3,75661,0.0,9.610120282040647,1134,0,2598,5773,1939,623,11532,8,26320,2416.0,70,0.0,0.0,163.0,29823,0.38987971795935294,1,85,25441,169,9.683257918552036,0,0,0
4,180023,0,258,2291,1,5,74247.68561108685,34028.03859302326,18.884733072407045,15475.48143212571,0.7194643697982149,1.9071080366666666E8,1,100000,UNIFORM,0,0,212,0.0,12965,1653,5362,10,376,0,322,341,3282.0,0,0,10.0,0.8990215264187867,0,3029,8,0,0,13250,95,6,-1614,31939,1338,9.64949803579223,0,10.0,367,14863,265,1.1849738928640494,126,240.0,17548,2537,13250,741,1,1.1652001547089539,8,10,72197.0,7121.0,57007,3269,0.0,3,449,408,0.0,0.8987838367987446,13745,1976,0.0,43875,32332.0,6,97,22060,10.0,0,0,0,0.38454823221300743,0,5,81717,0.0,9.628982976865997,1174,0,2694,5773,1978,472,11915,8,25490,2296.0,70,0.0,0.0,182.0,32324,0.37101702313400264,1,96,24609,164,9.69767441860465,0,0,0
5,180014,0,228,2443,0,5,70168.91653254196,33013.168403508775,16.838792974588937,14618.28325992632,0.6989655670402906,1.9717074933333334E8,1,100000,UNIFORM,0,0,195,0.0,12309,1505,4856,10,0,0,322,341,2898.0,0,0,10.0,0.9147982062780269,0,2656,8,0,0,12874,104,8,-1607,30838,2208,9.663528448628735,0,10.0,0,14086,238,1.155551026646966,113,199.0,19780,2383,12887,736,1,1.1564681306363682,8,10,68384.0,6605.0,54028,3109,0.0,3,472,331,0.0,0.9146387120928491,12952,2523,0.0,41606,31158.0,5,92,23680,10.0,0,0,0,0.3659435120753172,0,4,63928,0.0,9.693000409332788,1150,0,2570,5772,1774,571,11363,8,26710,2448.0,70,0.0,0.0,158.0,31153,0.30699959066721244,1,103,25816,146,9.68421052631579,0,0,24556
6,180054,0,208,2300,0,7,74575.54206347826,35203.097331730765,21.790540755467198,15439.508510434782,0.6998656235318617,1.9209482504347825E8,1,100000,UNIFORM,0,0,211,0.0,12901,1724,5457,10,0,0,322,341,3238.0,0,0,10.0,0.9172962226640159,0,2974,8,0,0,13384,98,8,-1647,32910,1105,9.66391304347826,0,10.0,0,14526,267,1.1190017246626762,132,241.0,3436,2536,13396,734,1,1.1504007304453687,8,10,72445.0,7243.0,57303,3292,0.0,4,456,457,0.0,0.9170653907496013,13239,1513,0.0,32924,33387.0,7,103,22200,10.0,0,0,0,0.36695652173913046,0,1,97317,0.0,9.652173913043478,1191,0,2703,5772,1995,502,11867,8,25080,2307.0,70,0.0,0.0,181.0,33352,0.34782608695652173,1,100,24236,121,9.658653846153847,0,0,16837
7,179991,0,207,2260,1,6,76065.90034513274,33101.0167826087,27.87039369442199,15308.198972123893,0.7612385822300164,1.9181505495652175E8,1,100000,UNIFORM,0,0,225,0.0,12650,1810,5588,10,1000,0,322,341,3310.0,0,0,10.0,0.9163298302344381,0,3051,8,0,0,13198,106,7,-1737,31001,1117,9.673008849557522,0,10.0,426,14275,272,1.1692015209125475,139,247.0,4519,2628,13230,739,1,1.1593956373824295,8,10,74046.0,7447.0,59033,3335,0.0,6,511,442,0.0,0.9160924199432509,12948,2328,0.0,32994,31383.0,7,109,21980,10.0,0,0,0,0.3561946902654867,0,3,93331,0.0,9.725663716814159,1211,0,2759,5772,2089,550,11557,8,24670,2266.0,70,0.0,0.0,184.0,31376,0.2743362831858407,1,107,23865,148,9.681159420289855,0,0,39123
8,180006,0,235,2180,0,5,78143.13271788991,36658.572370212765,30.290742975206612,15790.078970642202,0.7550746146705221,1.8292500973913044E8,1,100000,UNIFORM,0,0,209,0.0,12713,2173,5721,10,0,0,322,341,3223.0,0,0,10.0,0.9028925619834711,0,2967,8,0,0,13127,139,8,-1702,34284,792,9.635321100917432,0,10.0,0,14539,277,1.1558252427184466,134,248.0,18581,2688,13127,733,1,1.167864077669903,8,10,75808.0,7589.0,60332,3433,0.0,6,524,475,0.0,0.9026915113871635,11906,1087,0.0,38842,34786.0,5,105,21170,10.0,0,0,0,0.40275229357798165,0,1,101595,0.0,9.711009174311927,1203,0,2828,5772,2486,485,11642,8,24150,2185.0,70,0.0,0.0,184.0,34780,0.2889908256880734,1,98,23272,153,9.646808510638298,0,0,0
9,180012,0,218,2385,0,3,72168.12967085955,31792.247376146788,21.44959746738296,14722.557898113208,0.733768696967595,2.0120885704347825E8,1,100000,UNIFORM,0,0,218,0.0,12437,1472,5073,10,0,0,322,341,2878.0,0,0,10.0,0.9163468917881811,0,2621,8,0,0,12696,118,8,-1642,29701,3544,9.664570230607966,0,10.0,0,13457,250,1.1281763445249515,132,221.0,12521,2453,12696,731,1,1.1533829982651291,8,10,70303.0,6827.0,55852,3209,0.0,0,446,408,0.0,0.9162504802151363,11926,4476,0.0,37074,30255.0,3,104,23130,10.0,0,0,0,0.36477987421383645,0,3,81549,0.0,9.69811320754717,1171,0,2640,5772,1755,717,11394,8,26030,2388.0,70,0.0,0.0,171.0,30246,0.3018867924528302,1,111,25160,126,9.678899082568808,0,0,0
