SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,179980,0,7735,970,1,19,42154.43519896908,17788.842621590175,14.811825329512894,9090.81437628866,0.7167931471387933,6.906564347826087E7,1,1000,UNIFORM,0,235,865,7490,10,0,185,2103.0,0,10.0,6,1763,3,1112,14772,107,197,15872,998,0,173,1392,57.0,1134,0,5,1.5086898395721926,40541.0,10,405,1562,2256,0.11143021252153934,0.0,16405.0,8760,0,0,0,9.882474226804124,106810,1.0,16.0,0,1602,6606,989.0,0.0,56.0,0,0,0.9690721649484536,1,107,77425,8.874078862314157,0,0,0.0,3763,751,162,0,0.11346704871060172,0,6,0,9.055670103092783,410,10.0,1.4705882352941178,146,0,3.0,1550,1,305,5344.0,1884,31679,0.0,17,320,0.0,18245,130,20,10.0,0,0,9.030927835051546,1035,498,1147,5612,6,87050,70,0.0,16394,15,0,1190
1,179980,0,8230,1100,0,21,39277.956448181816,16413.195662818955,12.803637792749438,8323.791283636363,0.6009041618740091,7.784344626086956E7,1,1000,UNIFORM,0,225,978,6739,10,0,185,1947.0,0,10.0,6,1652,0,1071,30005,99,170,14835,1067,0,161,1327,57.0,1131,0,5,1.4882219507939278,37861.0,10,449,1311,11878,0.11789924973204716,0.0,15265.0,10180,0,0,0,7.960909090909091,83237,0.0,21.0,0,1479,5999,1121.0,0.0,54.0,0,0,0.7454545454545455,1,97,84503,9.047630619684083,0,0,0.0,3664,0,162,0,0.11988022671372046,0,6,0,9.128181818181819,0,10.0,1.4988658174838596,138,0,0.0,1434,1,317,5229.0,1725,29724,0.0,16,290,0.0,14299,120,21,10.0,0,0,9.254545454545454,995,503,1218,5612,6,93300,70,0.0,15255,15,0,0
2,179998,0,7545,1014,4,23,42006.544036489155,17958.167704705105,15.297391567668297,9088.737166666666,0.7150914916044965,7.43968372173913E7,1,1000,UNIFORM,0,245,1132,7189,10,0,185,2155.0,0,10.0,6,1814,2,1267,19442,98,198,16051,842,0,177,1530,63.0,1291,2,5,1.5408865418466955,40428.0,10,489,1491,9312,0.11847178408692605,0.0,16573.0,8910,0,0,0,8.933925049309664,103305,4.0,19.0,0,1608,6250,1037.0,0.0,60.0,0,0,1.21301775147929,1,100,76485,8.931212723658051,0,0,0.0,3999,626,162,0,0.12124388539482879,0,5,2,8.97337278106509,367,10.0,1.5602496399423909,142,21328,4.0,1601,1,320,5709.0,1889,31574,0.0,17,341,0.0,16101,133,27,10.0,2,1,8.78698224852071,1077,521,1423,5612,6,85590,70,1.925113100394648E-4,16562,6,0,1643
3,179987,0,8553,1042,3,22,38245.60960748561,16191.793995323278,12.808017255717255,8353.543530710172,0.6262255531766641,6.973829843478261E7,1,1000,UNIFORM,0,212,903,6810,10,0,185,1943.0,0,10.0,6,1669,2,1189,19663,87,171,14713,873,0,161,1539,57.0,1226,0,5,1.480116060761222,36981.0,10,482,1204,3672,0.10859822824387702,0.0,15116.0,9400,0,0,0,7.811900191938579,77848,3.0,20.0,0,1455,6066,1064.0,0.0,54.0,0,0,0.9788867562380038,1,89,87770,9.160879223664212,0,0,0.0,3560,923,162,0,0.11091476091476092,0,5,0,9.03742802303263,384,10.0,1.525857654889913,118,0,2.0,1413,1,331,5146.0,1682,28822,0.0,14,262,0.0,21636,112,25,10.0,0,0,9.021113243761997,983,534,1166,5612,6,95950,70,0.0,15106,7,0,3120
4,179992,0,8339,1004,0,16,39207.04476294821,16693.19791054083,12.576850945613847,8319.594263944224,0.7021042100016701,7.428855582608695E7,1,1000,UNIFORM,0,216,896,6781,10,0,185,1965.0,0,10.0,6,1672,2,996,11585,82,164,15100,1284,0,165,1275,56.0,1001,0,5,1.500909541921614,37829.0,10,447,1669,8188,0.10746013057904313,0.0,15534.0,8870,0,0,0,9.901394422310757,85649,0.0,14.0,0,1528,5950,1020.0,0.0,54.0,0,0,1.1653386454183268,1,84,83456,8.920014390214654,0,0,0.0,3577,1366,162,0,0.10898600277807458,0,6,0,9.03585657370518,485,10.0,1.5280304283115596,122,0,2.0,1447,1,312,5138.0,1776,29692,0.0,19,275,0.0,18181,114,16,10.0,0,0,8.834661354581673,989,510,1155,5612,6,93430,70,0.0,15525,9,0,1591
5,179977,0,8311,997,0,18,39896.27413540622,16675.13489592107,11.941909929230109,8841.280584754262,0.691575833332495,7.204773460869566E7,1,1000,UNIFORM,0,213,901,7278,10,0,185,1947.0,0,10.0,6,1660,1,1124,30040,86,176,15079,816,0,163,1406,56.0,1196,0,5,1.5709687308399756,38445.0,10,426,1218,1946,0.10711216158143533,0.0,15516.0,8920,0,0,0,9.668004012036109,77310,0.0,17.0,0,1519,6445,1015.0,0.0,54.0,0,0,1.053159478435306,1,88,83396,8.963181325953556,0,0,0.0,3673,2826,162,0,0.10883551361784259,0,6,0,8.929789368104313,585,10.0,1.540465971796444,119,0,1.0,1480,1,323,5224.0,1763,29794,0.0,8,289,0.0,14553,113,18,10.0,0,0,8.946840521564694,1000,500,1172,5612,6,93080,70,0.0,15507,12,0,3361
6,179980,0,8200,1052,1,15,38857.32088307985,16793.99295707317,11.76617565817868,8565.958434410646,0.6035531352265437,8.153816591304348E7,1,1000,UNIFORM,0,203,936,6876,10,0,185,1935.0,0,10.0,6,1644,1,1125,20248,86,176,15173,931,0,162,1405,55.0,1139,0,5,1.570606531881804,37459.0,10,477,1259,4924,0.1137051448335495,0.0,15611.0,9260,0,0,0,9.94106463878327,92864,1.0,14.0,0,1537,6078,1067.0,0.0,52.0,0,0,1.1977186311787071,1,88,82004,8.861219512195122,0,0,0.0,3497,640,162,0,0.11523521795425119,0,5,0,8.88022813688213,436,10.0,1.6438569206842923,122,31871,1.0,1463,1,320,5064.0,1787,29134,0.0,12,262,0.0,19004,115,16,10.0,0,2,8.802281368821292,963,479,1256,5612,6,92520,70,0.0,15601,11,0,1132
7,179922,0,8526,1094,1,14,37559.1083500914,16145.634376260849,11.818842449403217,7953.2711297989035,0.6541097258722296,6.316529843478261E7,1,1000,UNIFORM,0,204,818,6587,10,0,185,1948.0,0,10.0,6,1670,1,1053,12711,77,165,14688,1068,0,163,1286,55.0,1063,0,5,1.4785478547854785,36212.0,10,386,1538,7100,0.11372141372141373,0.0,15091.0,9900,0,0,0,8.30164533820841,82563,1.0,12.0,0,1463,5880,1108.0,0.0,52.0,0,0,0.9506398537477148,1,80,87080,9.040464461646728,0,0,0.0,3472,301,162,0,0.11510119356512714,0,5,0,9.141681901279707,308,10.0,1.4156678825777314,120,1448,2.0,1401,1,314,4922.0,1694,28423,0.0,8,259,0.0,16227,111,15,10.0,1,1,9.049360146252285,950,423,1022,5612,6,96200,70,0.0,15082,7,0,652
8,179986,0,8157,1028,0,23,39679.14710700389,16876.70195255609,12.370396720243267,8518.530821984436,0.6405758852876812,6.666601043478261E7,1,1000,UNIFORM,0,212,980,6914,10,0,185,1989.0,0,10.0,6,1705,3,1252,12950,85,168,15325,905,0,165,1526,56.0,1267,0,5,1.5255928045789042,38387.0,10,484,1363,2534,0.11192161132280892,0.0,15741.0,9290,0,0,0,8.178988326848248,82084,0.0,20.0,0,1520,6100,1051.0,0.0,54.0,0,0,0.9630350194552529,1,86,83399,9.089984062768174,0,0,0.0,3665,1321,162,0,0.1141398783666377,0,6,0,9.0,563,10.0,1.527391659852821,128,3277,3.0,1475,1,330,5286.0,1765,30064,0.0,15,281,0.0,15770,115,23,10.0,0,1,9.036964980544747,1011,490,1225,5612,6,91850,70,0.0,15734,7,0,1431
9,179987,0,8222,1013,2,21,39365.700566633765,16812.432419119436,12.775915532512421,8915.0581964462,0.5937440626920018,6.841192313043478E7,1,1000,UNIFORM,0,214,907,7390,10,0,185,1944.0,0,10.0,6,1659,2,1351,37782,91,170,15242,993,0,161,1696,56.0,1457,0,5,1.6272590361445782,38067.0,10,476,1431,7833,0.10969139144558744,0.0,15661.0,9210,0,0,0,8.84995064165844,82368,2.0,19.0,0,1520,6533,1034.0,0.0,54.0,0,0,0.9081934846989141,1,94,83346,9.048163463877403,0,0,0.0,3574,736,162,0,0.11190321883776194,0,5,0,8.837117472852912,359,10.0,1.6280120481927711,133,0,2.0,1453,1,339,5157.0,1762,29324,0.0,17,286,0.0,14128,118,23,10.0,0,0,9.091806515301085,980,547,1159,5612,6,92350,70,0.0,15652,19,0,1725
