SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,179982,0,4217,482,0,0,111980.07658091286,29751.78731017311,35.768586082145134,55265.35201037344,0.8605356578534029,2.537701784347826E8,1,100000,UNIFORM,0,0,243,0.0,49065,4413,5048,10,0,0,322,347,2926.0,0,0,10.0,0.10257501596084273,0,2631,19,1596,0,6452,106,0,362,26043,0,9.006224066390041,0,10.0,0,6981,258,1.5438331603283948,209,247.0,15805,2871,6452,543,3,1.5304331414551289,18,10,108512.0,7519.0,53796,2812,27446.0,0,734,1138,0.0,0.10257501596084273,22613,0,0.0,123816,26881.0,0,130,4400,10.0,0,0,0,9.744813278008298,0,7,121427,0.0,9.12863070539419,1589,0,2459,5773,5315,0,47425,19,46990,482.0,0,0.0,0.0,156.0,26867,0.8713692946058091,3,106,42293,476,8.999762864595684,0,0,0
1,179988,0,4336,585,0,0,103933.96465641026,27344.868753920662,16.813788660841293,55715.82602051282,0.8832348297218295,2.3238372104347825E8,1,100000,UNIFORM,0,0,228,0.0,49200,4560,5726,10,0,0,322,346,3200.0,0,0,10.0,0.11869918699186992,0,2892,19,1640,0,7217,108,0,303,24263,0,9.025684931506849,0,10.0,0,7589,284,1.5878541727105695,160,154.0,21832,2412,7217,543,3,1.5377623053863263,18,10,101346.0,8711.0,46252,2581,33832.0,0,861,729,0.0,0.11869918699186992,24395,0,0.0,107563,25053.0,0,119,5350,10.0,0,0,0,8.383561643835616,0,14,113485,0.0,9.16095890410959,1981,0,2226,5773,5557,0,47113,19,49200,584.0,0,0.0,0.0,113.0,25033,0.839041095890411,3,109,44304,512,9.002075645756458,0,0,0
2,180000,0,3635,444,0,4,116450.91644594594,34988.95985337001,30.631704139113396,56799.086128378374,0.9220108281082825,2.1674467826086956E8,1,100000,UNIFORM,0,0,255,0.0,48722,5680,6460,10,0,0,322,346,3485.0,0,0,10.0,0.10972324271369091,0,3173,19,1565,0,6796,129,19,435,31007,5615,9.072072072072071,0,10.0,0,7198,312,1.4771088680605624,216,209.0,31746,2910,6826,541,3,1.5336157173756308,18,10,113362.0,9596.0,57005,3311,37133.0,0,923,1919,0.0,0.10885020838440794,23120,7148,0.0,56606,31939.0,4,139,4010,10.0,0,0,0,9.13063063063063,0,12,149887,0.0,9.031531531531531,2061,0,2847,5773,7200,1109,46332,19,40790,448.0,70,0.0,0.0,127.0,31916,0.9684684684684685,3,121,36736,491,8.998074277854196,0,0,46465
3,179992,0,4285,476,0,0,112419.62024369749,29355.33959696616,23.820533711405165,58526.73808613446,0.9022043340144045,2.2413723860869566E8,1,100000,UNIFORM,0,0,245,0.0,51296,4858,6141,10,0,0,322,347,3286.0,0,0,10.0,0.09997899600924176,0,2973,19,1759,0,5182,107,0,390,25972,0,9.0,0,10.0,0,5805,291,1.524795743872316,186,175.0,26143,2576,5182,541,3,1.5506365190955729,18,10,109767.0,9182.0,51774,2790,29383.0,0,883,1015,0.0,0.09997899600924176,25511,0,0.0,148782,26757.0,0,129,4390,10.0,0,0,0,10.201680672268907,0,11,109438,0.0,9.222689075630251,2008,0,2397,5773,6295,0,49200,19,47610,476.0,0,0.0,0.0,124.0,26739,0.7773109243697479,3,108,42754,482,8.977829638273045,0,0,0
4,180079,0,4158,510,0,2,112722.05240196078,29185.18481265031,26.297544753747324,59310.05726470588,0.8922604138882716,2.26148227E8,1,100000,UNIFORM,0,0,243,0.0,51341,5312,6093,10,0,0,322,346,3341.0,0,0,10.0,0.10963597430406852,0,3031,19,1640,0,7262,89,19,364,25798,4274,8.945098039215686,0,10.0,0,7333,297,1.5465879889597411,173,178.0,29862,2624,7262,543,3,1.5371656990577711,18,10,109602.0,9172.0,50935,2767,30778.0,0,926,1125,0.0,0.10925449871465295,24475,7203,0.0,120044,26600.0,2,127,4630,10.0,0,0,0,9.168627450980392,0,13,135998,0.0,9.07843137254902,1998,0,2380,5772,6893,1454,49292,19,46680,512.0,70,0.0,0.0,127.0,26585,0.9215686274509803,3,86,42004,452,9.004810004810004,0,0,0
5,180110,0,4501,564,0,0,106262.49927659574,26580.311796489666,20.200741362290227,58240.382276595745,0.8640102519653915,2.3183321632E8,1,100000,UNIFORM,0,0,227,0.0,51868,4480,5725,10,0,0,322,346,3168.0,0,0,10.0,0.11135241855873643,0,2867,19,1646,0,7036,123,0,327,23628,0,8.929078014184396,0,10.0,0,7437,281,1.534447772731665,145,157.0,30170,2329,7036,542,3,1.5305826649917866,18,10,103888.0,8717.0,46002,2523,25911.0,0,862,724,0.0,0.11135241855873643,25308,0,0.0,82636,24404.0,0,116,5100,10.0,0,0,0,8.836879432624114,0,10,109728,0.0,9.042553191489361,1986,0,2162,5773,5624,0,49858,19,50650,564.0,0,0.0,0.0,112.0,24380,0.9574468085106383,3,123,45666,515,9.026882914907798,0,0,0
6,180066,0,4757,550,0,0,104285.25999818182,25674.184886693296,18.13192462785001,55852.21426,0.9082887007165513,2.3204989366666666E8,1,100000,UNIFORM,0,0,223,0.0,49399,4482,5689,10,0,0,322,346,3106.0,0,0,10.0,0.1036367062370454,0,2813,19,1337,0,5810,96,0,298,22878,0,8.994545454545454,0,10.0,0,5990,276,1.5106057710682208,151,147.0,46687,2367,5810,542,3,1.5359258551500095,18,10,101791.0,8701.0,46301,2456,24910.0,0,867,765,0.0,0.1036367062370454,23515,0,0.0,59203,23532.0,0,114,4990,10.0,0,0,0,9.543636363636363,0,8,105537,0.0,9.072727272727272,1998,0,2139,5773,5722,0,46965,19,53070,550.0,0,0.0,0.0,110.0,23517,0.9272727272727272,3,98,47821,466,9.012823207904141,0,0,0
7,180000,0,4806,560,0,2,104023.97241607142,25168.216812942155,19.994858420268258,57182.30921607143,0.8496980548768834,2.2294026504347825E8,1,100000,UNIFORM,0,0,218,0.0,50571,4620,5574,10,0,0,322,346,3097.0,0,0,10.0,0.10469448584202683,0,2812,19,1682,0,7048,100,21,315,22533,7782,9.003571428571428,0,10.0,0,7584,277,1.5172880046358894,159,141.0,26529,2261,7048,542,3,1.5221170562101602,18,10,101467.0,8478.0,44705,2420,40772.0,2,838,669,0.0,0.10436079016026836,26420,8475,0.0,141114,23171.0,2,111,5100,10.0,0,0,0,9.355357142857143,0,12,96811,0.0,9.107142857142858,1926,0,2075,5773,5852,1116,48516,19,53660,562.0,70,0.0,0.0,111.0,23155,0.8928571428571429,3,98,48421,468,9.026009155222638,0,0,0
8,179989,0,4802,617,0,1,102678.32501134522,24140.194866305705,21.993588007380072,57747.5281636953,0.8285493587035908,2.2893068E8,1,100000,UNIFORM,0,0,208,0.0,51641,4463,5328,10,0,0,322,346,2935.0,0,0,10.0,0.11402214022140221,0,2646,19,1304,0,7450,97,20,244,21575,5918,8.94003241491086,0,10.0,0,7726,262,1.5148861646234677,133,125.0,26705,2223,7450,541,3,1.5400934215648112,18,10,100109.0,8225.0,42753,2322,28458.0,0,832,517,0.0,0.11385864550655102,22419,7343,0.0,71519,22245.0,1,109,5590,10.0,0,0,0,8.956239870340356,0,11,99243,0.0,9.05996758508914,1924,0,2030,5772,5374,1240,49700,19,54190,618.0,70,0.0,0.0,99.0,22233,0.940032414910859,3,99,48664,445,8.98542274052478,0,0,0
9,179992,0,4893,633,0,1,100469.77723538704,23650.84240752095,25.22190844943007,57351.9528957346,0.9034082475975538,2.3647369147826087E8,1,100000,UNIFORM,0,0,202,0.0,50641,4438,5310,10,0,0,322,346,2921.0,0,0,10.0,0.11470960738194319,0,2637,19,1417,0,6476,96,18,259,21096,4877,9.007898894154819,0,10.0,0,6675,260,1.5534738485558157,134,135.0,33897,2106,6505,542,3,1.5223545490042951,18,10,98237.0,8198.0,41262,2268,30786.0,0,820,538,0.0,0.11454940282301845,24981,7189,0.0,115449,21723.0,1,104,5720,10.0,0,0,0,8.734597156398104,0,19,113875,0.0,9.036334913112164,1929,0,1966,5772,5998,1132,48774,19,55260,634.0,70,0.0,0.0,102.0,21707,0.9636650868878357,3,95,49731,486,8.998365011240548,0,0,34274
