SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180163,0,114,10,0,8,1854051.7295,1297471.6907982456,20.55181060606061,255537.191,0.9999097124151585,6.2133061666666664E7,1,1000,UNIFORM,0,0,2773,0.0,157557,21076,60076,10,66437,0,322,345,51812.0,0,0,10.0,0.13636363636363635,2,48533,8,0,323758,92646,17279,8,52011,1198933,40190,9.5,0,10.0,2853,135761,4593,0.8160393950052761,17464,33283.0,0,17291,99169,593,1,1.108336264509321,8,10,1810662.0,71507.0,1576712,114884,0.0,19,2995,70339,0.0,0.08064516129032258,111428,70848,0.0,138190,1269832.0,8,1777,100,10.0,0,0,0,4.2,0,0,10560546,6.0,10.0,7294,0,60142,5819,53362,2724,77956,8,1240,18.0,70,0.0,0.0,1732.0,1267438,0.0,1,1420,1198,15,9.675438596491228,0,0,123852
1,180020,0,2435,296,0,25,106722.52990202703,59328.44008706365,11.7269118287373,49405.02105405405,0.4417043994032025,4.4386362E7,1,1000,UNIFORM,0,0,325,0.0,47279,1481,3815,10,1246,0,322,345,3555.0,0,0,10.0,0.11647314949201741,1,3212,8,0,91522,6679,151,8,107,57700,1495,9.712837837837839,0,10.0,598,18759,295,1.1268191268191268,237,110.0,0,52,7416,621,1,1.1388773388773388,8,10,105336.0,6438.0,56114,5855,0.0,6,727,419,0.0,0.1083852068839253,52160,1743,0.0,68105,58142.0,25,182,2860,10.0,0,0,0,2.2837837837837838,0,0,60457,24.0,9.662162162162161,1753,0,5652,5818,1727,726,45928,8,27310,321.0,70,0.0,0.0,105.0,58131,0.33783783783783783,1,140,26632,8,9.756468172484599,0,0,1494
2,180024,0,2523,281,0,14,106157.7217758007,58624.23341458581,12.638997870830377,47526.06033451957,0.45794665983300836,5.2444887666666664E7,1,1000,UNIFORM,0,0,324,0.0,45141,1641,3685,10,421,0,322,345,3477.0,0,0,10.0,0.10468417317246274,0,3126,8,0,12287,5407,141,8,156,57008,1597,9.676156583629894,0,10.0,413,16094,287,1.2041325258282864,226,105.0,24533,51,5415,620,1,1.1650623885918003,8,10,104886.0,6215.0,57566,5840,0.0,6,703,461,0.0,0.10021398002853067,53549,2112,0.0,71292,57454.0,14,185,2710,10.0,0,0,0,3.0498220640569396,1,1,63846,13.0,9.644128113879004,1681,0,5646,5818,1985,795,43878,8,28040,295.0,70,0.0,0.0,96.0,57441,0.35587188612099646,1,142,27178,20,9.694411414982165,0,0,0
3,180068,0,2474,301,0,19,95270.51378405317,60152.10785246565,10.31003937007874,43499.55761129568,0.3189961644398913,4.168809312E7,1,1000,UNIFORM,0,0,317,0.0,41362,1405,3941,10,0,0,322,345,3505.0,0,0,10.0,0.1145311381531854,0,3145,8,0,28193,6182,159,8,105,58451,1587,9.6578073089701,0,10.0,0,15489,294,1.1953931691818904,213,100.0,0,50,6230,606,1,1.1465448768864177,8,10,93781.0,6443.0,50519,5907,0.0,9,601,446,0.0,0.10846846846846847,230972,2046,0.0,76296,58895.0,19,184,2870,10.0,0,0,0,3.0697674418604652,0,0,70407,19.0,9.534883720930232,1755,0,5713,5818,1669,748,39894,8,27750,320.0,70,0.0,0.0,93.0,58886,0.46511627906976744,1,141,26822,7,9.666531932093775,0,0,0
4,180066,0,2363,312,0,12,130059.97888141025,57697.31301354211,11.410075548939338,59909.32272115385,0.369019240197746,4.144182912E7,1,1000,UNIFORM,0,0,332,0.0,57186,1639,4064,10,0,0,322,345,3474.0,0,0,10.0,0.12058057312988463,0,3110,8,0,115255,11385,162,9,117,55986,1399,9.612179487179487,0,10.0,0,20849,291,1.2755905511811023,214,104.0,106183,55,11753,617,1,1.1492125984251969,8,10,128594.0,6734.0,68952,5902,0.0,5,749,444,0.0,0.11663551401869159,85866,1678,0.0,69922,56432.0,12,186,3010,10.0,0,0,0,2.7051282051282053,0,1,68257,12.0,9.647435897435898,1768,0,5707,5818,2237,881,55860,8,26750,324.0,70,0.0,0.0,95.0,56421,0.3525641025641026,1,140,25901,9,9.69191705459162,0,0,0
5,179995,0,2431,293,0,19,90306.81516382252,61664.070268202384,12.774913962814436,41291.96797952218,0.4485154332991826,5.6009197217391305E7,1,1000,UNIFORM,0,0,332,0.0,38602,1639,3864,10,435,0,322,345,3521.0,0,0,10.0,0.11374407582938388,0,3152,8,0,52427,5572,152,8,121,59916,1695,9.597269624573379,0,10.0,426,18297,293,1.1958825310323948,215,107.0,54985,54,5922,625,1,1.2143505903723888,8,10,88938.0,6525.0,47847,6026,0.0,6,750,443,0.0,0.10756240822320118,66945,2054,0.0,77459,60400.0,19,187,2790,10.0,0,0,0,3.174061433447099,1,2,70496,18.0,9.522184300341298,1758,0,5820,5818,2301,885,37392,8,27240,312.0,70,0.0,0.0,96.0,60384,0.4778156996587031,1,145,26305,25,9.663924310983134,0,0,0
6,179995,0,2424,304,0,21,105334.11915789473,59344.07216336634,18.08918734085122,50309.537095394735,0.4198491565201508,5.1394624E7,1,1000,UNIFORM,0,0,314,0.0,48043,1554,3881,10,0,0,322,345,3352.0,0,0,10.0,0.11822480902146235,0,3002,8,0,275000,4640,136,8,119,57691,1483,9.644736842105264,0,10.0,0,17487,280,1.1489066296424852,208,95.0,0,59,6581,622,1,1.170426935091982,8,10,103939.0,6447.0,53867,5872,0.0,1,638,420,0.0,0.11143695014662756,62935,1748,0.0,66773,58147.0,21,175,2910,10.0,0,0,0,2.7302631578947367,0,0,60709,21.0,9.572368421052632,1784,0,5689,5818,1837,777,46589,8,27280,325.0,70,0.0,0.0,88.0,58136,0.4276315789473684,1,138,26448,16,9.701320132013201,0,0,0
7,180040,0,2580,306,0,8,98602.6474248366,57488.43907984496,15.533844160331721,39575.62683006536,0.4678365964813954,4.989225152E7,1,1000,UNIFORM,0,0,339,0.0,36990,1632,3810,10,0,0,322,345,3552.0,0,0,10.0,0.10850034554250172,0,3177,8,0,151695,5650,170,8,107,55761,1899,9.640522875816993,0,10.0,0,15924,292,1.0708469055374592,217,110.0,83827,52,5827,616,1,1.1237785016286646,8,10,97123.0,6500.0,57766,5708,0.0,6,756,447,0.0,0.10602910602910603,71049,2216,0.0,72519,56229.0,8,188,2940,10.0,0,0,0,2.689542483660131,0,1,65920,8.0,9.607843137254902,1779,0,5513,5818,2187,774,35510,8,28860,314.0,70,0.0,0.0,103.0,56215,0.39215686274509803,1,151,28037,9,9.723643410852713,0,0,0
8,180001,0,2681,323,0,21,85279.9656006192,55697.27889742634,12.799651239669421,36523.44224767802,0.36273597312081285,5.521077704347826E7,1,1000,UNIFORM,0,0,299,0.0,34090,1413,3719,10,0,0,322,345,3200.0,0,0,10.0,0.11371900826446281,0,2843,8,0,27281,2867,193,8,113,54042,1058,9.712074303405572,0,10.0,0,11584,267,1.0434056761268782,209,85.0,119399,53,3039,593,1,1.1373121869782972,8,10,83970.0,6130.0,47643,5500,0.0,6,577,410,0.0,0.10752330226364847,67697,1439,0.0,81299,54483.0,21,169,3140,10.0,0,0,0,3.486068111455108,0,1,74378,21.0,9.721362229102168,1696,0,5321,5818,2064,557,32713,8,30040,344.0,70,0.0,0.0,78.0,54471,0.2786377708978328,1,129,28912,4,9.613950018649758,0,0,0
9,180099,0,2568,311,0,22,101886.10690675241,56902.062126168224,11.406467769734574,46019.90033118971,0.3342393839776833,4.981733824E7,1,1000,UNIFORM,0,0,322,0.0,43766,1570,3829,10,1059,0,322,345,3194.0,0,0,10.0,0.11478800413650465,0,2836,8,0,14810,4110,163,8,94,55243,1393,9.768488745980708,0,10.0,409,13378,266,1.1540497617787189,241,88.0,0,54,4159,587,1,1.0857596611964002,8,10,100524.0,6445.0,54729,5637,0.0,6,738,427,0.0,0.1080236193122612,66026,1720,0.0,82207,55709.0,22,178,3040,10.0,0,0,0,2.819935691318328,1,0,69899,21.0,9.77491961414791,1736,0,5458,5818,1815,692,42612,8,28790,333.0,70,0.0,0.0,82.0,55693,0.22508038585209003,1,138,27908,10,9.684579439252337,0,0,0
