SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180481,0,37,39,30,52,1034957.3294615385,1034836.9507027027,17.73067088607595,162180.6733076923,0.6530027176766134,5.68209168E7,1,1000,UNIFORM,0,0,4114,0.0,151665,4826,91141,10,4842,0,562,581,59114.0,0,0,10.0,0.7658227848101266,0,56005,9,23,0,45914,5396,5,-3016,1014680,4084,9.743589743589743,0,1.9487179487179487,1505,230847,5046,1.0279465370595382,9753,13752.0,0,27021,107187,1786,1,1.0425273390036451,9,10,1031920.0,103570.0,871124,85445,1907773.0,32,3288,24890,0.0,0.5131578947368421,714019,9760,0.0,236907,1027374.0,82,2377,376,10.0,0,0,0,0.41025641025641024,1,0,1743107,0.0,9.64102564102564,8206,0,50765,6012,7027,2778,140860,9,760,91.0,70,0.0,9.182736455463728E-4,2641.0,1026837,0.358974358974359,1,1476,744,48,9.837837837837839,0,0,196311
1,180622,0,53,45,25,55,965053.9988,639732.5297735849,15.878651685393258,216832.25488888889,0.37943520748768056,5.230944928E7,1,1000,UNIFORM,0,0,3495,0.0,205422,5518,90862,10,2065,0,562,581,52346.0,0,0,10.0,0.702247191011236,0,49852,9,39,0,46084,2128,6,-5654,631731,3957,9.866666666666667,0,2.022222222222222,1134,196654,4750,1.0551351351351352,4228,4640.0,0,22791,241822,1856,1,1.0594594594594595,9,10,961530.0,103339.0,746049,76784,565557.0,39,3254,9027,0.0,0.45918367346938777,346597,7890,0.0,194856,637162.0,80,2185,447,10.0,0,0,0,0.26666666666666666,0,0,814947,0.0,9.933333333333334,8324,0,48804,6012,8682,2784,195862,9,980,100.0,70,0.0,0.0,2355.0,636168,0.06666666666666667,1,1269,968,57,9.88679245283019,0,0,455355
2,179990,0,32,50,19,72,922387.55274,507667.32825,43.42632947976878,194654.17962,0.4316406179428378,4.793688313043478E7,1,1000,UNIFORM,0,0,3622,0.0,185898,3516,91143,10,1697,0,562,581,51862.0,0,0,10.0,0.815028901734104,1,49319,9,5,6245,31813,2815,7,-10233,501171,4067,9.92,0,1.7,1244,154095,4798,1.07492795389049,4031,4708.0,0,21376,54378,1743,1,1.0504322766570606,9,10,915867.0,102999.0,722438,72183,599405.0,31,2978,9254,0.0,0.6097560975609756,215157,7177,0.0,158131,505131.0,91,2175,500,10.0,0,0,0,0.16,0,0,472113,0.0,10.0,8030,0,45644,6012,5935,2741,178887,9,820,122.0,70,0.0,0.0,2275.0,504982,0.0,1,1283,812,20,9.875,0,0,82959
3,181052,0,59,51,16,56,954595.9489411764,811813.2960169492,16.552225274725274,156116.48696078433,0.5459478216774483,5.041814112E7,1,1000,UNIFORM,0,0,3562,0.0,146067,4674,90665,10,1581,0,562,582,52224.0,0,0,10.0,0.6758241758241759,0,49750,9,24,0,278408,2518,7,-3583,804931,3575,9.823529411764707,0,2.156862745098039,1167,249489,4768,1.0615550755939525,4974,4649.0,0,26004,201592,1799,1,1.0593952483801297,9,10,950408.0,103184.0,796066,75328,1201625.0,46,3246,9961,0.0,0.4636363636363636,690327,6490,0.0,251453,809089.0,72,2230,505,10.0,0,0,0,0.2549019607843137,1,0,632342,0.0,9.901960784313726,8388,0,47748,6012,6862,2777,136316,9,1100,107.0,70,0.0,0.0,2387.0,808941,0.09803921568627451,1,1269,1087,68,9.932203389830509,0,0,101730
4,181120,0,45,55,14,51,1016046.2107090909,664520.0720222223,16.46479393939394,199772.10016363635,0.4422104378448376,5.16335888E7,1,1000,UNIFORM,0,0,3518,0.0,183838,5395,90188,10,1817,0,562,581,52098.0,0,0,10.0,0.7272727272727273,1,49373,9,50,18237,123354,2322,6,-2693,655809,4329,9.781818181818181,0,1.7636363636363637,1308,181549,4731,1.0191532258064515,5253,4661.0,232015,22359,124452,1756,1,1.0796370967741935,8,10,1011957.0,102538.0,813762,83590,437988.0,40,3236,10193,0.0,0.55,475967,8247,0.0,184085,661733.0,65,2178,538,10.0,0,0,0,0.4,3,1,688910,0.0,9.781818181818181,8223,0,50797,6012,12539,2729,173807,9,1000,106.0,70,0.0,0.001774622892635315,2315.0,661524,0.21818181818181817,1,1271,977,63,9.755555555555556,0,0,157045
5,181085,0,37,39,24,55,1345373.3652820513,598047.177945946,15.946509677419355,286503.51,0.4718416116028191,5.84195888E7,1,1000,UNIFORM,0,0,3500,0.0,225359,6283,87323,10,3951,0,562,581,50315.0,0,0,10.0,0.7612903225806451,0,47734,9,54,0,114270,2622,6,-17432,588586,5038,9.820512820512821,0,1.9743589743589745,1172,170540,4650,1.0869218500797448,5697,5952.0,624594,32222,129763,1794,1,1.0965682362330407,9,10,1342458.0,99501.0,1058112,78397,1169124.0,43,3301,14221,0.0,0.5131578947368421,600124,9371,0.0,172279,594872.0,79,2164,379,10.0,0,0,0,0.5384615384615384,1,3,569209,0.0,9.717948717948717,8035,0,54894,6013,57583,2731,215613,9,760,94.0,70,0.0,9.157509157509158E-4,2315.0,594719,0.28205128205128205,1,1256,739,100,9.621621621621621,0,0,156875
6,181116,0,33,45,23,49,1337481.7275999999,1068033.6573939393,15.978373333333334,452922.13395555556,0.4385255340307881,5.20561952E7,1,1000,UNIFORM,0,0,3540,0.0,440363,6170,90155,10,2205,0,562,581,51975.0,0,0,10.0,0.78,0,49347,9,40,0,539274,2414,6,-4858,1060157,3827,9.844444444444445,0,2.2222222222222223,1146,238411,4738,1.0238322211630124,4727,4921.0,0,23336,381427,1800,1,1.08206106870229,9,10,1334814.0,102338.0,883362,87581,1717476.0,49,3207,12041,0.0,0.5769230769230769,708891,6963,0.0,233470,1065233.0,72,2219,446,10.0,0,0,0,0.26666666666666666,0,0,409021,0.0,9.911111111111111,8126,0,52400,6012,9951,2668,420982,9,780,94.0,70,0.0,0.0,2323.0,1065080,0.08888888888888889,1,1252,768,74,9.848484848484848,0,0,65731
7,180135,0,37,51,23,71,933466.4941960784,607025.0097027028,17.113423076923077,147607.92888235295,0.44141540623977116,5.30651104E7,1,1000,UNIFORM,0,0,3594,0.0,138248,4051,91380,10,1435,0,562,581,52910.0,0,0,10.0,0.7967032967032966,0,50345,9,18,0,27466,2185,6,-3800,601417,4250,9.941176470588236,0,2.0,1175,165261,4765,1.1248391248391247,4660,3909.0,0,21307,57761,1742,1,1.0656370656370657,9,10,930813.0,103745.0,784452,75443,780853.0,30,3127,8801,0.0,0.5795454545454546,750330,7356,0.0,168201,605083.0,94,2191,507,10.0,0,0,0,0.1568627450980392,1,0,601652,0.0,9.941176470588236,8368,0,44561,6012,6480,2628,129272,9,880,122.0,70,0.0,0.0,2263.0,604608,0.058823529411764705,1,1287,872,31,9.864864864864865,0,0,98154
8,180143,0,64,51,16,55,975898.2938431372,652484.965203125,16.37432258064516,172243.2307647059,0.3784988822261097,3.799798848E7,1,1000,UNIFORM,0,0,3559,0.0,162893,3327,94371,10,1694,0,562,582,53704.0,0,0,10.0,0.6559139784946236,0,50948,9,6,0,9572,2003,7,-6036,645985,3328,9.941176470588236,0,1.6862745098039216,1226,203011,4895,0.951417004048583,3888,3266.0,0,24286,15130,1657,1,1.0324543610547667,9,10,972378.0,107188.0,801435,67323,767836.0,21,3289,7528,0.0,0.4434782608695652,1289536,5780,0.0,215194,650166.0,71,2109,505,10.0,0,0,0,0.35294117647058826,0,0,490340,0.0,9.901960784313726,8608,0,45235,6012,6095,2806,155777,9,1150,106.0,70,0.0,0.0,2249.0,650009,0.09803921568627451,1,1313,1132,6,9.765625,0,0,115177
9,180070,0,43,44,29,60,929806.5329772728,980284.9039767442,17.724261363636366,243242.7320227273,0.5069936358580566,5.112251712E7,1,1000,UNIFORM,0,0,3517,0.0,215617,4898,92110,10,1314,0,562,581,53042.0,0,0,10.0,0.7556818181818182,0,50649,9,22,0,304805,2095,6,-9501,973435,3416,9.795454545454545,0,2.159090909090909,1183,209664,4809,1.037037037037037,4479,3950.0,785031,25360,186146,1852,1,1.0675381263616557,8,10,926259.0,104758.0,684187,73689,693217.0,28,3353,9319,0.0,0.5057471264367817,531038,6457,0.0,210763,977909.0,89,2187,434,10.0,0,0,0,0.25,1,1,513065,0.0,9.863636363636363,8422,0,47402,6012,24968,2705,206410,9,870,104.0,70,0.0,8.038585209003215E-4,2392.0,977624,0.13636363636363635,1,1261,859,55,9.953488372093023,0,0,92913
