SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180003,0,1058,132,0,0,175688.8648181818,148088.08444328923,17.413905882352942,13179.637280303032,0.7094507776026298,2.141779787826087E8,1,100000,UNIFORM,0,0,475,0.0,11128,1145,16907,100,0,0,162,192,16069.0,0,0,10.0,0.11092436974789915,0,15202,10,0,0,1977,250,0,113,144643,0,90.21969696969697,0,100.0,0,2006,152,1.0051546391752577,201,99.0,0,1437,1977,211,1,10.198453608247423,9,100,173477.0,19148.0,160528,1579,0.0,0,561,736,0.0,0.11092436974789915,0,0,0.0,44490,146112.0,0,156,1220,10.0,0,0,0,88.23484848484848,0,0,159295,0.0,9.242424242424242,1474,0,1463,6062,1533,0,9346,10,119000,132.0,0,0.0,0.0,94.0,146097,0.7575757575757576,1,271,107348,0,90.20699432892249,0,0,0
1,180049,0,1145,138,0,0,159648.556557971,137849.25533362446,43.42163133281372,13412.235927536232,0.5601986267829495,1.8097878048E8,1,100000,UNIFORM,0,0,453,0.0,11201,1260,16804,100,0,0,162,192,16481.0,0,0,10.0,0.10756040530007795,0,15570,10,0,0,1889,270,0,108,134469,0,90.01449275362319,0,100.0,0,1920,155,1.061792863359443,157,70.0,0,1258,1889,211,1,10.26544821583986,9,100,157828.0,19435.0,144648,1464,0.0,0,637,535,0.0,0.10756040530007795,0,0,0.0,44704,135953.0,0,148,1290,10.0,0,0,0,91.69565217391305,0,0,175672,0.0,9.347826086956522,1774,0,1354,6062,1649,0,9607,10,128300,138.0,0,0.0,0.0,68.0,135940,0.6521739130434783,1,278,115636,0,90.14323144104803,0,0,0
2,180031,0,1037,142,0,1,170710.86003521126,149782.5940867888,28.016137288135592,14247.700183098592,0.7431892686191274,1.8123620736E8,1,100000,UNIFORM,0,0,510,0.0,11393,1679,17435,100,0,0,162,192,17868.0,0,0,10.0,0.1211864406779661,0,16885,10,0,0,2250,0,10,123,146193,2219,90.16197183098592,0,100.0,0,2305,167,0.9957081545064378,187,81.0,0,1425,2305,211,1,9.818884120171674,9,100,168157.0,20537.0,154224,1587,0.0,0,785,750,0.0,0.12044105173876166,0,3022,0.0,0,147798.0,1,180,1200,10.0,0,0,0,82.05633802816901,0,0,229751,0.0,8.450704225352112,2050,0,1463,6062,2162,1166,9433,10,117900,143.0,70,0.0,0.0,78.0,147779,1.5492957746478873,1,0,106242,0,90.10511089681775,0,0,47947
3,180127,0,1054,120,0,0,175249.7168833333,150719.25455218216,23.59137563884157,14168.532591666666,0.657520845985954,1.7932076992E8,1,100000,UNIFORM,0,0,542,0.0,11674,1445,18555,100,0,0,162,192,17996.0,0,0,10.0,0.10221465076660988,0,16968,10,0,0,2009,440,0,127,147005,0,89.95833333333333,0,100.0,0,2053,169,0.9568162574089755,199,77.0,0,1425,2009,211,1,9.969517358171041,9,100,172927.0,21615.0,159014,1602,0.0,0,746,713,0.0,0.10221465076660988,4906,0,0.0,44581,148707.0,0,183,1110,10.0,0,0,0,98.21666666666667,0,0,225174,0.0,9.25,2050,0,1474,6062,1867,0,9663,10,117400,120.0,0,0.0,0.0,75.0,148691,0.75,1,288,105613,2,89.96015180265654,0,0,0
4,180071,0,1070,130,0,0,174837.90322307692,146853.9047831776,22.475458333333332,15385.947853846154,0.5911805085985278,1.826239152E8,1,100000,UNIFORM,0,0,504,0.0,12870,1526,19000,100,0,0,162,192,17137.0,0,0,10.0,0.10833333333333334,0,16179,10,0,0,2051,209,0,118,143376,0,90.24615384615385,0,100.0,0,2083,163,0.9479077711357814,170,79.0,0,1491,2051,211,1,10.140051238257898,9,100,172660.0,21979.0,157497,1567,0.0,0,733,669,0.0,0.10833333333333334,0,0,0.0,44929,144917.0,0,155,1140,10.0,0,0,0,93.58461538461539,0,0,203273,0.0,8.76923076923077,1989,0,1448,6062,1925,0,10931,10,120000,130.0,0,0.0,0.0,76.0,144901,1.2307692307692308,1,216,107827,0,89.80841121495327,0,0,0
5,180022,0,1061,118,0,0,175331.8479237288,149987.877202639,21.9030983884648,13775.114822033898,0.6490453483775147,1.7998434833333334E8,1,100000,UNIFORM,0,0,509,0.0,11202,1440,17911,100,0,0,162,192,17880.0,0,0,10.0,0.10008481764206956,0,16902,10,0,0,1940,239,0,125,146440,0,90.05084745762711,0,100.0,0,1941,168,0.90754877014419,178,84.0,0,1418,1940,211,1,10.028837998303647,9,100,172714.0,20936.0,159162,1595,0.0,0,764,719,0.0,0.10008481764206956,0,0,0.0,4977,148001.0,0,169,1060,10.0,0,0,0,99.42372881355932,0,0,205970,0.0,8.983050847457626,1998,0,1471,6062,1963,0,9193,10,117900,118.0,0,0.0,0.0,80.0,147984,1.0169491525423728,1,229,106163,0,90.04429783223374,0,0,0
6,180131,0,1145,124,0,0,162282.71072580645,139525.47148820962,17.877403467297086,12681.254435483872,0.5864278393613542,1.8742611584E8,1,100000,UNIFORM,0,0,552,0.0,10412,1289,17038,100,0,0,162,192,16844.0,0,0,10.0,0.09771473601260836,0,15837,10,0,0,1737,286,0,114,136147,0,90.19354838709677,0,100.0,0,1777,158,1.0819949281487744,181,73.0,0,1334,1737,211,1,9.863060016906172,9,100,159884.0,19973.0,147464,1486,0.0,0,696,866,0.0,0.09771473601260836,0,0,0.0,44010,137591.0,0,165,1130,10.0,0,0,0,102.69354838709677,0,0,208062,0.0,9.112903225806452,1985,0,1373,6062,1681,0,8720,10,126900,124.0,0,0.0,0.0,69.0,137562,0.8870967741935484,1,277,114157,0,89.93275109170305,0,0,0
7,180051,0,1075,111,0,0,172576.54014414415,149448.87851255812,17.411088532883642,13727.707846846846,0.6276381995679473,1.8343749504E8,1,100000,UNIFORM,0,0,546,0.0,11258,1545,18120,100,0,0,162,192,17988.0,0,0,10.0,0.09359190556492411,0,17018,9,0,0,1899,249,0,125,145843,0,90.0,0,100.0,0,1957,170,1.0951979780960404,170,80.0,0,1409,1899,211,1,9.921651221566975,8,100,170640.0,21120.0,157135,1586,0.0,0,726,754,0.0,0.09359190556492411,0,0,0.0,44199,147486.0,0,164,1000,10.0,0,0,0,104.87387387387388,0,0,193568,0.0,9.00900900900901,2017,0,1462,6063,1926,0,9256,9,118600,111.0,0,0.0,0.0,76.0,147469,0.990990990990991,1,257,106959,0,90.20372093023256,0,0,0
8,180016,0,1084,107,0,0,172237.4628224299,148888.0566780443,19.307759026028545,13855.481990654205,0.674868551395735,1.7843816486956522E8,1,100000,UNIFORM,0,0,544,0.0,11360,1450,18216,100,0,0,162,192,17625.0,0,0,10.0,0.08984047019311503,0,16614,10,0,0,1742,258,0,125,145282,0,90.14018691588785,0,100.0,0,1759,166,0.9991673605328892,207,82.0,0,1434,1742,211,1,9.937552039966695,9,100,170206.0,21264.0,156592,1586,0.0,0,751,857,0.0,0.08984047019311503,0,0,0.0,44698,146884.0,0,183,970,10.0,0,0,0,112.86915887850468,0,0,212226,0.0,9.065420560747663,2037,0,1461,6062,1908,0,9080,10,119100,107.0,0,0.0,0.0,79.0,146866,0.9345794392523364,1,267,107015,0,89.82472324723247,0,0,0
9,180065,0,1044,141,0,0,174235.1670212766,148743.9960277778,20.06949789029536,14634.489631205674,0.6439043103437608,1.7957009233333334E8,1,100000,UNIFORM,0,0,487,0.0,11976,1596,17966,100,0,0,162,192,17474.0,0,0,10.0,0.1189873417721519,0,16515,10,0,0,2211,295,0,120,145245,0,89.8936170212766,0,100.0,0,2250,165,0.991304347826087,178,82.0,0,1378,2211,211,1,9.95304347826087,9,100,172229.0,21099.0,157839,1586,0.0,1,794,720,0.0,0.1189873417721519,1081,0,0.0,44211,146813.0,0,173,1240,10.0,0,0,0,84.56028368794327,0,0,190534,0.0,8.794326241134751,2071,0,1463,6062,2040,0,10032,10,118500,141.0,0,0.0,0.0,77.0,146798,1.2056737588652482,1,276,106575,1,89.94252873563218,0,0,0
