SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180021,0,2547,2667,0,2,46418.98131496063,21631.272854338436,30.961434240797544,9389.333638920136,0.7397735704254044,2.4861806052173913E8,1,100000,UNIFORM,0,204,983,7609,10,0,183,2073.0,0,10.0,6,1827,0,4723,0,113,231,19597,1363,0,174,4840,199.0,4723,0,5,1.5404268109407875,44651.0,10,360,2036,6788,0.5115074798619103,0.0,20043.0,24010,0,0,0,1.897262842144732,107865,0.0,2.0,0,1851,6870,2669.0,0.0,159.0,0,0,0.9973753280839895,1,126,47080,9.046721633294071,0,0,0.0,3243,0,162,0,0.5116947852760736,0,6,0,9.013123359580053,0,10.0,1.5599639314697926,115,0,0.0,1727,1,264,4583.0,2273,35532,0.0,1,311,0.0,58517,89,2,10.0,0,0,9.00262467191601,849,683,1237,5612,6,52140,70,0.0,20034,98,0,0
1,180002,0,2689,2810,0,1,44258.990381138785,20336.01276013388,16.513898,9233.74101886121,0.7247191640273619,2.0747790539130434E8,1,100000,UNIFORM,0,192,1085,7447,10,0,183,2058.0,0,10.0,6,1808,0,4640,0,94,198,18619,1167,0,175,4705,128.0,4640,0,5,1.5177121771217712,42796.0,10,381,1838,5212,0.5110020003637025,0.0,19006.0,25400,0,0,0,1.9323843416370108,108845,0.0,1.0,0,1757,6705,2811.0,0.0,111.0,0,0,0.9608540925266904,1,98,49559,9.005578281889179,0,0,0.0,3421,0,162,0,0.511090909090909,0,7,0,9.018861209964413,0,10.0,1.5289052890528905,88,15126,0.0,1629,1,263,4808.0,2148,33778,0.0,2,254,0.0,36778,80,1,10.0,0,5,9.03914590747331,876,677,1334,5612,6,54990,70,0.0,18992,86,0,0
2,180021,0,2442,2617,0,0,47952.55787390141,21922.61054340704,22.096517098240756,9470.846589224304,0.7606888728632106,2.1607232633333334E8,1,100000,UNIFORM,0,212,1061,7581,10,0,183,2237.0,0,10.0,6,1954,0,4671,0,119,235,19868,0,0,185,4809,171.0,4671,0,5,1.5516466156276583,46084.0,10,394,0,5358,0.5172959082822692,0.0,20380.0,23500,0,0,0,1.9224302636606803,118792,0.0,0.0,0,1888,6714,2617.0,0.0,144.0,0,0,1.0202521971723348,1,111,45559,9.013923013923014,0,0,0.0,3659,0,162,0,0.5172959082822692,0,0,0,8.99770729843332,0,10.0,1.5360311094908252,110,2121,0.0,1780,1,260,5148.0,2334,36890,0.0,2,317,0.0,43319,97,0,10.0,0,1,8.979747802827665,939,0,1335,5612,6,50590,0,0.0,20370,100,0,0
3,179988,0,2834,2870,0,2,42709.13023066202,19897.772512350035,14.696307746232035,9005.398954703833,0.6443964150941628,1.9998523652173913E8,1,100000,UNIFORM,0,179,799,7543,10,0,183,1973.0,0,10.0,6,1728,0,4509,23504,102,183,18237,1085,0,167,4562,120.0,4513,0,5,1.5462298300509234,41300.0,10,324,1460,8645,0.5031556802244039,0.0,18628.0,25740,0,0,0,2.0094076655052264,103081,0.0,2.0,0,1717,6817,2872.0,0.0,106.0,0,0,1.0313588850174216,1,111,51273,8.982357092448835,0,0,0.0,3267,0,162,0,0.503329828250964,0,5,0,8.995470383275261,0,10.0,1.5681943677526229,85,8563,0.0,1594,1,262,4573.0,2082,32517,0.0,0,227,0.0,39912,79,2,10.0,0,5,8.968641114982578,852,507,1029,5613,6,57040,70,0.0,18619,97,0,0
4,180003,0,2650,2802,0,1,44773.91653675946,20247.131023773585,19.389112598569593,9089.653053890079,0.6617898219930006,2.0430472973913044E8,1,100000,UNIFORM,0,191,1016,7391,10,0,183,2055.0,0,10.0,6,1804,0,4511,0,100,232,18435,2393,0,174,4555,128.0,4511,0,5,1.542280082735126,43170.0,10,410,4439,6315,0.5139398385913426,0.0,18852.0,25250,0,0,0,1.9207708779443255,110966,0.0,1.0,0,1771,6644,2803.0,0.0,112.0,0,0,0.9885795860099929,1,102,49138,9.004528301886792,0,0,0.0,3454,0,162,0,0.5140289748762149,0,6,0,9.020699500356887,0,10.0,1.5671006205134446,102,12259,0.0,1640,1,263,4889.0,2168,34308,0.0,3,248,0.0,31126,83,1,10.0,0,3,9.011420413990008,890,1067,1238,5613,6,54520,70,0.0,18844,102,0,0
5,179988,0,2731,2809,0,2,44065.39769740121,20200.487308678137,17.310930530494407,9208.6251751513,0.6789123288521293,2.080778876521739E8,1,100000,UNIFORM,0,176,1012,7512,10,0,183,1984.0,0,10.0,6,1749,0,4537,49098,106,180,18592,1696,0,170,4612,123.0,4561,0,5,1.5193085693269583,42606.0,10,386,2119,6639,0.5070397111913357,0.0,18970.0,25020,0,0,0,1.9846920612317551,96793,0.0,2.0,0,1766,6833,2811.0,0.0,110.0,0,0,1.0929156283374866,1,106,49824,9.010984987184182,0,0,0.0,3343,0,162,0,0.5072176109707687,0,6,0,8.976504093983625,0,10.0,1.5244575211474807,85,17641,0.0,1665,1,260,4711.0,2134,33622,0.0,0,222,0.0,35649,76,2,10.0,0,3,8.907084371662513,855,616,1258,5612,6,55400,70,0.0,18964,97,0,0
6,179996,0,2411,2655,0,0,47555.64391826742,21925.89325591041,18.701801816028425,9633.820542372881,0.7408287003141719,2.128421224347826E8,1,100000,UNIFORM,0,195,936,7956,10,0,183,2142.0,0,10.0,6,1885,0,4720,0,86,230,20089,0,0,182,4822,161.0,4720,0,5,1.531297431849918,45840.0,10,344,0,6765,0.5240821160679037,0.0,20524.0,23860,0,0,0,1.928060263653484,103176,0.0,0.0,0,1896,7155,2655.0,0.0,133.0,0,0,1.0131826741996233,1,89,45540,8.98382413936126,0,0,0.0,3573,0,162,0,0.5240821160679037,0,0,0,8.994350282485875,0,10.0,1.577317709914395,108,13022,0.0,1782,1,261,4921.0,2320,36450,0.0,2,290,0.0,37533,91,0,10.0,0,3,8.986817325800377,867,0,1204,5612,6,50660,0,0.0,20515,105,0,0
7,179987,0,2659,2839,0,4,44217.56389256781,19962.117112072207,18.38614303889495,9204.540070095103,0.7162149776665261,2.0596735791304347E8,1,100000,UNIFORM,0,186,862,7591,10,0,183,2025.0,0,10.0,6,1773,0,4549,15947,93,188,18282,1629,0,170,4581,125.0,4555,0,5,1.5332675587346611,42678.0,10,348,2814,6077,0.5163695889414333,0.0,18689.0,25840,0,0,0,1.9446988376188798,115214,0.0,4.0,0,1743,6837,2843.0,0.0,110.0,0,0,0.8982035928143712,1,95,49459,8.984580669424595,0,0,0.0,3351,0,162,0,0.5167211922937114,0,6,0,9.00634026065516,0,10.0,1.5107603132515262,94,12380,0.0,1630,1,261,4707.0,2124,33700,0.0,0,241,0.0,33192,85,4,10.0,0,7,9.10179640718563,872,572,1146,5612,6,54980,70,0.0,18681,83,0,0
8,179997,0,2808,2864,0,0,43057.49234951118,19870.85358511396,13.854029971791254,8999.574170391063,0.6820230491944729,2.0741771026086956E8,1,100000,UNIFORM,0,166,971,7397,10,0,183,1917.0,0,10.0,6,1688,0,4482,0,82,188,18319,0,0,163,4579,116.0,4482,0,5,1.5217981968630356,41652.0,10,372,0,6510,0.5049365303244006,0.0,18680.0,25770,0,0,0,2.0101256983240225,96827,0.0,0.0,0,1733,6729,2864.0,0.0,105.0,0,0,1.0020949720670391,1,86,50963,9.012464387464387,0,0,0.0,3173,0,162,0,0.5049365303244006,0,0,0,8.958100558659218,0,10.0,1.4789428183277757,81,21975,0.0,1605,1,261,4498.0,2099,32851,0.0,0,202,0.0,51038,74,0,10.0,0,3,8.99790502793296,830,0,1187,5613,6,56720,0,0.0,18670,74,0,0
9,179985,0,2783,2837,0,0,43500.095920690874,20012.502526769673,15.08314483985765,8882.324926330632,0.5831000541815159,2.189802326956522E8,1,100000,UNIFORM,0,173,800,7413,10,0,183,1962.0,0,10.0,6,1719,0,4239,0,87,184,18345,0,0,166,4305,117.0,4239,0,5,1.5386796523454356,42102.0,10,322,0,6607,0.5048042704626334,0.0,18740.0,25670,0,0,0,2.0236164962989074,95986,0.0,0.0,0,1747,6735,2837.0,0.0,105.0,0,0,0.9517095523440254,1,90,50459,8.983471074380166,0,0,0.0,3270,0,162,0,0.5048042704626334,0,0,0,8.973563623546,0,10.0,1.5311594649571596,87,5395,0.0,1612,1,261,4546.0,2126,33451,0.0,0,222,0.0,45984,80,0,10.0,0,5,9.048290447655974,827,0,1027,5612,6,56200,0,0.0,18731,82,0,0
