SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180015,0,1431,1491,0,9,82949.45617236754,38132.49740391335,18.41904128283862,17360.357568075116,0.8050434093588068,2.2489830191304347E8,1,100000,UNIFORM,0,228,1904,14378,10,0,423,3047.0,0,10.0,8,2797,0,9277,0,122,391,35503,5881,0,256,10450,372.0,9277,0,8,1.1629584164492865,79970.0,10,429,7893,12697,0.5102669404517454,0.0,35979.0,14390,0,0,0,0.6398390342052314,91734,0.0,9.0,0,3075,13017,1500.0,0.0,233.0,0,0,0.3487592219986586,1,108,28266,9.691125087351502,0,0,0.0,5054,0,402,0,0.5117707267144319,0,8,0,9.656606304493629,0,10.0,1.2219323819753465,165,27265,0.0,2829,1,848,6797.0,3818,62946,0.0,1,626,0.0,29425,102,9,10.0,0,5,9.651240778001341,1170,655,2350,5853,8,29220,70,0.0,35970,150,0,0
1,180019,0,1518,1623,0,5,77753.86792483056,34692.012964426875,16.603522250476797,16441.258429451635,0.7329521787940645,2.0474865533333334E8,1,100000,UNIFORM,0,206,1933,13670,10,0,423,3101.0,0,10.0,8,2853,0,8119,0,112,355,32545,2028,0,263,10163,212.0,8119,0,8,1.1551267499054105,75685.0,10,530,2411,16730,0.5167144221585482,0.0,32978.0,15780,0,0,0,0.618607516943931,75101,0.0,5.0,0,2861,12254,1628.0,0.0,165.0,0,0,0.27726432532347506,1,112,30406,9.66600790513834,0,0,0.0,5491,0,402,0,0.5174825174825175,0,9,0,9.693776956253851,0,10.0,1.1248040646451543,130,28099,0.0,2639,1,837,7444.0,3503,59514,0.0,2,420,0.0,46156,102,5,10.0,0,2,9.722735674676525,1291,619,2261,5852,8,31410,70,0.0,32970,140,0,0
2,180018,0,1376,1488,1,2,85896.37623991935,37335.68668822674,32.242041506801534,17257.211190188173,0.8062122843566036,2.0840787733333334E8,1,100000,UNIFORM,0,230,2023,14160,10,0,423,3434.0,0,10.0,8,3168,0,8227,0,121,302,34882,847,0,293,9625,265.0,8227,0,8,1.161797162375197,83410.0,10,484,1886,12151,0.5195530726256983,0.0,35376.0,14440,0,0,0,0.644489247311828,118686,1.0,2.0,0,3115,12729,1490.0,0.0,187.0,0,0,0.2956989247311828,1,110,27681,9.650436046511627,0,0,0.0,6286,457,402,0,0.5200558074642484,0,6,0,9.678763440860216,465,10.0,1.1681555438780873,157,10268,0.0,3027,1,848,8257.0,3803,66518,0.0,1,618,0.0,34930,113,3,10.0,0,4,9.704301075268818,1347,537,2373,5852,8,28640,70,0.0,35366,142,0,0
3,180026,0,1342,1451,0,6,86744.31266092349,39416.15980625931,21.561688102893893,18475.3631095796,0.7991768849079299,2.0247708E8,1,100000,UNIFORM,0,223,2494,14826,10,0,423,3514.0,0,10.0,8,3257,0,9138,0,100,406,36923,1648,0,297,10300,269.0,9138,0,8,1.1634371932000207,84407.0,10,563,1897,12965,0.5195130683852488,0.0,37465.0,13980,0,0,0,0.6409372846312887,90799,0.0,6.0,0,3164,13225,1457.0,0.0,193.0,0,0,0.36526533425223984,1,103,27000,9.646050670640834,0,0,0.0,6345,0,402,0,0.5205430510896749,0,8,0,9.686423156443832,0,10.0,1.1662274582752028,154,34644,0.0,2981,1,845,8429.0,3920,66254,0.0,0,518,0.0,28932,109,6,10.0,0,5,9.63473466574776,1378,547,2994,5852,8,27930,70,0.0,37451,140,0,0
4,180011,0,1445,1473,0,6,84386.06650984386,37458.349606228374,23.74865150478796,17104.75154378819,0.7296867030736776,2.002766393043478E8,1,100000,UNIFORM,0,225,2018,14146,10,0,423,3467.0,0,10.0,8,3207,0,8503,24396,112,292,35049,4147,0,292,11125,240.0,8520,0,8,1.1618902117795806,82056.0,10,490,4908,12994,0.5047978067169294,0.0,35563.0,14260,0,0,0,0.6205023761031908,98641,0.0,6.0,0,3097,12742,1479.0,0.0,181.0,0,0,0.31907671418873046,1,111,28266,9.69273356401384,0,0,0.0,6140,0,402,0,0.5058139534883721,0,9,0,9.68092328581127,0,10.0,1.159519544831946,150,14963,0.0,2988,1,840,8126.0,3765,65238,0.0,7,523,0.0,46697,113,6,10.0,0,2,9.68092328581127,1352,803,2362,5852,8,29180,70,0.0,35554,151,0,0
5,179990,0,1385,1529,1,3,83240.7407468934,37392.7760599278,26.489665524331734,17611.189937867886,0.739506389851688,2.0853428E8,1,100000,UNIFORM,0,213,2315,14378,10,0,423,3356.0,0,10.0,8,3106,0,9173,28769,98,295,34940,1323,0,285,10547,255.0,9211,0,8,1.1694758952815205,81068.0,10,580,2177,11551,0.5247083047357584,0.0,35429.0,14820,0,0,0,0.658600392413342,95479,1.0,3.0,0,3038,12945,1532.0,0.0,185.0,0,0,0.30739045127534337,1,100,28133,9.667148014440434,0,0,0.0,6035,288,402,0,0.5253598355037697,0,7,0,9.642903858731197,294,10.0,1.1660433423843435,131,5623,0.0,2897,1,849,8141.0,3733,63766,0.0,5,487,0.0,41171,100,4,10.0,0,2,9.692609548724656,1385,712,2666,5853,8,29140,70,0.0,35417,128,0,0
6,179991,0,1351,1453,1,5,87240.98919545767,38568.65280829016,21.50176975088968,17500.750708189953,0.8219259098720483,2.0235370713043478E8,1,100000,UNIFORM,0,228,2095,14438,10,0,423,3296.0,0,10.0,8,3033,0,8429,0,139,376,36189,1517,0,284,10073,263.0,8429,0,8,1.1564855320718916,84748.0,10,490,2051,12627,0.5181883024251069,0.0,36696.0,13970,0,0,0,0.666207845836201,99951,1.0,5.0,0,3226,12943,1458.0,0.0,181.0,0,0,0.38540949759119064,1,103,27072,9.647668393782384,0,0,0.0,6150,371,402,0,0.5192170818505338,0,7,0,9.66139022711631,363,10.0,1.1226479734359354,143,12284,0.0,3060,1,837,8132.0,3932,67525,0.0,5,511,0.0,37039,108,6,10.0,0,2,9.61459050240881,1353,538,2454,5853,8,28040,70,0.0,36688,129,0,0
7,179996,0,1571,1714,0,2,75036.06812543757,32201.404146403565,19.050758746577426,15727.813821470245,0.716526094755932,1.953550827826087E8,1,100000,UNIFORM,0,210,1440,13499,10,0,423,2842.0,0,10.0,8,2600,0,7728,0,97,306,30262,1182,0,244,8953,194.0,7728,0,8,1.152650329266976,73114.0,10,439,1597,13831,0.521765601217656,0.0,30667.0,16680,0,0,0,0.6260210035005834,80370,0.0,2.0,0,2744,12378,1716.0,0.0,153.0,0,0,0.26837806301050177,1,97,31777,9.659452577975811,0,0,0.0,5178,0,402,0,0.522056586553088,0,8,0,9.686114352392066,0,10.0,1.110331426103854,127,5390,0.0,2592,1,836,7004.0,3311,57648,0.0,3,400,0.0,35779,99,2,10.0,0,1,9.731621936989498,1259,574,1701,5852,8,32850,70,0.0,30661,119,0,0
8,180011,0,1591,1668,0,5,75643.40911031175,33021.305210559396,18.554998161764708,16705.468193645083,0.7854231310487229,2.048145763478261E8,1,100000,UNIFORM,0,188,1802,14060,10,0,423,2871.0,0,10.0,8,2637,0,8059,32905,93,294,30998,1992,0,248,9510,189.0,8082,0,8,1.1605793118029495,73865.0,10,511,2394,10546,0.5118134397054311,0.0,31390.0,16030,0,0,0,0.657074340527578,77589,0.0,5.0,0,2774,12827,1673.0,0.0,148.0,0,0,0.38968824940047964,1,95,31494,9.663104965430547,0,0,0.0,5192,0,402,0,0.5125612745098039,0,8,0,9.664268585131895,0,10.0,1.201437708124108,113,15026,0.0,2566,1,851,7148.0,3372,57424,0.0,4,347,0.0,38534,92,5,10.0,0,1,9.61031175059952,1317,729,2120,5852,8,32590,70,0.0,31374,137,0,0
9,180008,0,1854,1854,0,5,66640.79929449839,29896.651795037757,15.637432803662806,14374.104891046387,0.5837370735476505,1.526532073043478E8,1,100000,UNIFORM,0,235,1241,12490,10,0,423,2967.0,0,10.0,8,2707,0,7018,0,124,217,28291,1504,0,246,9334,150.0,7018,0,8,1.0732727829370343,65234.0,10,469,1861,17200,0.5,0.0,28631.0,18250,0,0,0,0.3268608414239482,57494,0.0,5.0,0,2473,11498,1859.0,0.0,139.0,0,0,0.15641855447680691,1,118,36474,9.837108953613807,0,0,0.0,5086,0,402,0,0.5006733099919203,0,9,0,9.836030204962244,0,10.0,1.0674558628431472,135,3808,0.0,2235,1,842,6940.0,2977,51097,0.0,1,354,0.0,50607,125,5,10.0,0,1,9.843581445523194,1264,525,1469,5852,8,37080,70,0.0,28620,17,0,0
