SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180019,0,770,84,0,22,253664.84889285715,198080.7569987013,19.634221461187217,29149.66591666667,0.5468190717402746,6.3750655E7,1,1000,UNIFORM,0,0,506,0.0,23773,4406,24157,100,483,0,322,350,22276.0,0,0,10.0,0.12100456621004566,0,21251,28,0,1915,3110,182,27,150,194649,4201,97.17857142857143,0,100.0,406,13264,204,0.30672434132913884,224,54.0,0,1748,3959,576,1,2.769170271333071,28,100,251860.0,28847.0,222949,2003,0.0,13,1328,788,0.0,0.09836065573770492,0,4907,0.0,29524,196262.0,22,196,820,10.0,0,0,0,33.44047619047619,1,0,157986,0.0,9.761904761904763,3137,0,1852,6198,4864,1502,21190,28,85400,106.0,70,0.0,9.433962264150943E-4,51.0,196248,0.23809523809523808,1,166,82446,0,96.47142857142858,0,0,48116
1,180036,0,819,75,2,23,247191.89234666666,190113.21115995114,19.850175190424377,29071.547146666668,0.5676864335762872,6.141565728E7,1,1000,UNIFORM,0,0,489,0.0,23538,4501,25069,100,342,0,322,350,21358.0,0,0,10.0,0.1088139281828074,0,20460,28,0,0,3311,165,26,137,187018,3496,97.04,0,100.0,341,14941,195,0.29185867895545314,198,51.0,0,1836,4265,589,1,3.0061443932411676,27,100,245344.0,30236.0,216558,1902,0.0,12,1440,711,0.0,0.08389261744966443,0,4155,0.0,28353,188395.0,25,179,750,10.0,0,0,0,29.106666666666666,0,0,154182,0.0,10.0,3506,0,1765,6201,4965,1309,20883,28,89400,98.0,70,0.0,0.0,51.0,188384,0.0,1,151,87108,0,97.47252747252747,0,0,37863
2,180067,0,768,60,0,31,262075.44203333333,202622.8163125,18.21872875436554,28783.82905,0.6691230149965284,5.6927344E7,1,1000,UNIFORM,0,0,490,0.0,22231,5350,27522,100,0,0,322,350,23597.0,0,0,10.0,0.10593713620488941,0,22624,28,0,0,2236,181,28,157,199120,4282,97.76666666666667,0,100.0,0,13463,217,0.25834658187599363,212,59.0,0,1883,3466,574,1,2.4986083499005964,27,100,260356.0,32529.0,231855,2039,0.0,16,1404,789,0.0,0.07246376811594203,0,4928,0.0,29411,200655.0,31,192,600,10.0,0,0,0,38.6,0,0,200165,0.0,10.0,3365,0,1885,6198,5933,1504,19519,28,82800,91.0,70,0.0,0.0,55.0,200642,0.0,1,166,80393,0,97.04036458333333,0,0,40452
3,180005,0,789,77,0,20,245276.57467532466,197317.72164892268,17.669170428893903,27570.993220779223,0.7461394623068722,5.636521773913044E7,1,1000,UNIFORM,0,0,485,0.0,22266,4162,23294,100,4821,0,322,350,22489.0,0,0,10.0,0.10948081264108352,1,21517,28,0,5443,2705,170,28,148,193590,4018,97.54545454545455,0,100.0,1250,11989,204,0.31739654479710727,238,51.0,0,1742,3272,573,1,2.618320610687023,27,100,243317.0,28233.0,216038,1978,0.0,25,1347,778,0.0,0.08891454965357967,0,4544,0.0,26334,195365.0,20,189,720,10.0,0,0,0,32.63636363636363,0,0,206397,0.0,9.35064935064935,3355,0,1833,6198,4675,1462,19530,28,86600,97.0,70,0.0,0.0,51.0,195352,0.6493506493506493,1,160,83949,0,96.87959442332065,0,0,42738
4,180038,0,766,64,2,27,254755.782125,203384.3230143603,12.497441210710129,30874.43484375,0.6040019200927909,5.3544172666666664E7,1,1000,UNIFORM,0,0,520,0.0,24284,4836,25584,100,372,0,322,350,24322.0,0,0,10.0,0.10826542491268917,0,23387,28,0,0,3513,161,26,168,199980,4158,96.046875,0,100.0,371,14834,222,0.33791310805792796,239,62.0,0,1939,4781,590,1,3.519494987003342,27,100,252608.0,30685.0,221950,2039,0.0,21,1501,853,0.0,0.07710843373493977,0,5311,0.0,26587,201502.0,29,192,630,10.0,0,0,0,37.46875,0,0,167652,0.0,9.84375,3358,0,1873,6199,5978,1647,21657,28,83000,91.0,70,0.0,0.0,57.0,201490,0.15625,1,156,80475,0,97.03394255874673,0,0,35801
5,180031,0,777,86,0,21,264121.0588139535,195977.14600514798,20.57592081447964,30582.36191860465,0.636622338323076,5.2765495E7,1,1000,UNIFORM,0,0,498,0.0,25156,4041,26594,100,2863,0,322,350,22076.0,0,0,10.0,0.12104072398190045,2,21136,28,0,3399,3647,187,28,142,192770,3437,96.94186046511628,0,100.0,1107,14355,203,0.31345565749235477,216,54.0,0,1777,4347,591,1,3.20565749235474,27,100,261638.0,31548.0,231341,1980,0.0,20,1325,831,0.0,0.0996523754345307,0,4301,0.0,27782,194254.0,21,191,840,10.0,0,0,0,28.941860465116278,0,0,162753,0.0,9.767441860465116,3384,0,1837,6200,4680,1247,22061,28,86300,107.0,70,0.0,0.0,53.0,194244,0.23255813953488372,1,160,83692,0,96.98198198198199,0,0,34522
6,180279,0,758,65,0,25,262551.0674,206639.81581530345,13.325877358490567,32613.294153846153,0.6620847056077752,6.184623936E7,1,1000,UNIFORM,0,0,541,0.0,25983,5141,26483,100,2238,0,322,350,23849.0,0,0,10.0,0.10613207547169812,1,22864,28,0,6949,3555,192,27,168,202735,3513,95.9076923076923,0,100.0,957,14755,219,0.4010301692420898,222,56.0,0,2011,4621,586,1,4.114790286975717,27,100,260575.0,31944.0,228274,2077,0.0,34,1526,953,0.0,0.07897934386391252,0,4389,0.0,25748,204295.0,25,203,610,10.0,0,0,0,41.50769230769231,1,0,168872,0.0,9.384615384615385,3669,0,1914,6199,5735,1419,22594,28,82300,90.0,70,0.0,0.0011111111111111111,53.0,204272,0.6153846153846154,1,169,79488,0,96.64116094986808,0,0,31986
7,180157,0,767,61,0,22,274537.41324590164,204903.34425162975,29.256148235294116,35118.02898360656,0.5803461376411917,5.614531488E7,1,1000,UNIFORM,0,0,533,0.0,28842,5204,26479,100,3602,0,322,350,23409.0,0,0,10.0,0.0976470588235294,1,22429,28,0,3950,3132,176,28,168,201373,5495,96.93442622950819,0,100.0,1566,14693,215,0.3737971872686899,221,59.0,0,1933,4189,582,1,3.408216136195411,27,100,272108.0,31834.0,237189,2071,0.0,24,1464,912,0.0,0.07367149758454106,5336,6399,0.0,27690,202940.0,22,194,570,10.0,0,0,0,43.18032786885246,0,0,207569,0.0,9.344262295081966,3638,0,1910,6195,5598,1570,24810,28,82800,83.0,70,0.0,0.0,55.0,202924,0.6557377049180327,1,163,80052,1,96.66101694915254,0,0,37356
8,180139,0,798,62,0,22,243125.74853225806,198628.77545614034,16.607350340136055,33388.873806451615,0.5738416948861448,5.46306416E7,1,1000,UNIFORM,0,0,518,0.0,28130,4213,23423,100,0,0,322,350,22993.0,0,0,10.0,0.09523809523809523,0,22016,28,0,0,2689,210,28,156,195303,4487,97.45161290322581,0,100.0,0,14325,210,0.31417624521072796,221,57.0,0,1870,3801,581,1,2.8720306513409963,27,100,241393.0,28382.0,208237,1991,0.0,15,1346,829,0.0,0.07209302325581396,0,5129,0.0,29430,196822.0,22,195,610,10.0,0,0,0,39.62903225806452,0,0,159408,0.0,9.838709677419354,3378,0,1838,6198,4699,1523,25238,28,86000,84.0,70,0.0,0.0,53.0,196810,0.16129032258064516,1,167,83428,0,96.97493734335839,0,0,43369
9,180180,0,786,72,0,24,242197.78827777778,199174.04016284988,16.958589569161,30429.295861111113,0.6132103954775826,3.959840064E7,1,1000,UNIFORM,0,0,525,0.0,25720,3746,23145,100,1822,0,322,350,23565.0,0,0,10.0,0.10884353741496598,0,22663,28,0,0,4188,182,27,153,196105,4057,96.36111111111111,0,100.0,545,17559,212,0.36180529653114507,219,61.0,0,1715,5719,601,1,3.4375233121969413,27,100,240211.0,27883.0,210016,1979,0.0,21,1248,819,0.0,0.08391608391608392,0,4742,0.0,28565,197417.0,24,193,690,10.0,0,0,0,26.22222222222222,1,0,137903,0.0,9.583333333333334,3248,0,1829,6198,4177,1353,23068,28,85800,96.0,70,0.0,0.0,58.0,197406,0.4166666666666667,1,167,83818,0,97.81170483460559,0,0,42320
