SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,179991,0,3799,478,0,1,81753.25066945606,36928.4196957094,16.448488779803647,15461.533240585773,0.6228511814786967,1.862940316521739E8,1,100000,UNIFORM,0,0,330,0.0,12969,1578,6963,10,0,0,562,586,3983.0,0,0,10.0,0.11196820944366527,0,3643,9,0,0,2396,195,10,158,34689,1701,9.838912133891213,0,10.0,0,3520,336,1.0532736884912566,241,275.0,0,2995,2396,1040,1,1.0835705571370475,9,10,79840.0,9134.0,64706,3466,0.0,1,550,655,0.0,0.11176057984568623,5193,4309,0.0,64408,35198.0,1,191,4720,10.0,0,0,0,1.3598326359832635,0,0,61965,0.0,9.874476987447698,1466,0,3118,6012,1911,1385,11680,9,42770,479.0,70,0.0,0.0,233.0,35185,0.12552301255230125,1,183,42120,6,9.849170834430113,0,0,0
1,179999,0,4237,538,0,1,75093.86025836431,32837.54697427425,13.114863902847572,16056.429472118958,0.623173106811519,1.494173913043478E8,1,100000,UNIFORM,0,0,327,0.0,13261,1927,7348,10,0,0,562,586,3935.0,0,0,10.0,0.11285594639865996,0,3606,9,0,0,2344,160,9,147,30886,2075,9.810408921933085,0,10.0,0,3298,332,1.039797561536692,203,178.0,0,2658,2344,1038,1,1.0738440303657695,9,10,73418.0,9988.0,57633,3088,0.0,0,766,578,0.0,0.11267015706806283,11082,3674,0.0,126240,31344.0,1,179,5260,10.0,0,0,0,1.436802973977695,0,0,58083,0.0,9.776951672862454,1725,0,2769,6013,2247,1131,11918,9,47750,539.0,70,0.0,0.0,165.0,31333,0.22304832713754646,1,158,46977,6,9.841633231059712,0,0,0
2,180052,0,3936,497,0,0,81897.47607444668,35321.42119918699,18.51641348973607,16581.223672032193,0.6804737443670946,1.48219973E8,1,100000,UNIFORM,0,0,334,0.0,13561,2161,8081,10,0,0,562,586,4179.0,0,0,10.0,0.11211369275885405,0,3839,9,0,0,2112,185,0,165,33244,0,9.841046277665995,0,10.0,0,2636,354,1.082129769346842,229,197.0,0,2894,2112,1042,1,1.0801896960551842,9,10,80034.0,10776.0,63756,3333,0.0,1,775,663,0.0,0.11211369275885405,12625,0,0.0,79356,33735.0,0,194,4900,10.0,0,0,0,1.4728370221327969,0,0,64747,0.0,9.859154929577464,1769,0,2980,6013,2458,0,12006,9,44330,497.0,0,0.0,0.0,176.0,33723,0.14084507042253522,1,173,43598,5,9.834095528455284,0,0,0
3,180000,0,3950,491,0,0,80910.13306517313,35425.76308987342,22.54649583427156,16957.274448065175,0.670334398592035,1.5413494052173913E8,1,100000,UNIFORM,0,0,327,0.0,14246,1749,7815,10,0,0,562,586,4151.0,0,0,10.0,0.11056068453051114,0,3810,9,0,0,2097,602,0,152,33406,0,9.828920570264765,0,10.0,0,2563,348,1.0583387551507266,216,192.0,0,2895,2097,1036,1,1.074170461938842,9,10,79072.0,10352.0,62450,3336,0.0,0,623,621,0.0,0.11056068453051114,1588,0,0.0,114234,33895.0,0,190,4760,10.0,0,0,0,1.464358452138493,0,0,62934,0.0,9.69450101832994,1759,0,2999,6013,2118,0,12550,9,44410,491.0,0,0.0,0.0,172.0,33882,0.3054989816700611,1,220,43691,2,9.839240506329114,0,0,0
4,179987,0,4074,475,0,0,78679.84190105264,34915.638414580266,19.608761046383822,16073.820235789473,0.6524255353827683,1.544449283478261E8,1,100000,UNIFORM,0,0,323,0.0,13567,1606,7514,10,0,0,562,586,4051.0,0,0,10.0,0.10441855352824797,0,3717,9,0,0,1858,157,0,162,32843,0,9.825263157894737,0,10.0,0,3037,341,1.1238956235874256,217,190.0,0,2899,1858,1039,1,1.0823916170125334,9,10,76864.0,9965.0,61058,3269,0.0,0,610,624,0.0,0.10441855352824797,8873,0,0.0,122992,33341.0,0,187,4660,10.0,0,0,0,1.4989473684210526,0,0,64275,0.0,9.810526315789474,1692,0,2944,6013,1943,0,11954,9,45490,475.0,0,0.0,0.0,172.0,33325,0.18947368421052632,1,160,44778,3,9.845606283750614,0,0,0
5,180010,0,3805,459,0,2,86855.16099782135,36677.47716162944,15.45182911392405,17345.205620915032,0.7080559373001641,1.617018135652174E8,1,100000,UNIFORM,0,0,327,0.0,14502,1907,8613,10,0,0,562,586,4323.0,0,0,10.0,0.10806375996249414,0,3977,9,0,0,2086,279,9,163,34453,3743,9.821350762527233,0,10.0,0,2683,370,1.0376377625285922,223,197.0,0,3179,2086,1042,1,1.0796423372842587,9,10,84764.0,11183.0,67693,3461,0.0,1,653,641,0.0,0.10764540337711069,8148,4565,0.0,122896,34987.0,2,191,4520,10.0,0,0,0,1.7538126361655773,0,0,73584,0.0,9.847494553376906,1766,0,3119,6013,2331,922,12910,9,42640,461.0,70,0.0,0.0,176.0,34972,0.15250544662309368,1,272,41835,4,9.809986859395533,0,0,0
6,179996,0,3966,495,0,0,83551.1873090909,34868.07687871911,13.36295628782784,17234.324125252526,0.5960542074770182,1.5525800660869566E8,1,100000,UNIFORM,0,0,331,0.0,14210,2149,8114,10,0,0,562,586,4080.0,0,0,10.0,0.1109616677874916,0,3737,9,0,0,2233,151,0,138,32810,0,9.83838383838384,0,10.0,0,2559,346,1.186131386861314,222,195.0,0,3028,2233,1041,1,1.07367700729927,9,10,81715.0,10851.0,64773,3294,0.0,1,807,642,0.0,0.1109616677874916,9566,0,0.0,67683,33310.0,0,192,4900,10.0,0,0,0,1.6161616161616161,0,0,68298,0.0,9.8989898989899,1778,0,2970,6013,2493,0,12671,9,44610,495.0,0,0.0,0.0,175.0,33300,0.10101010101010101,1,150,43810,5,9.818456883509834,0,0,0
7,180023,0,3976,485,0,1,82916.46817525773,35021.15185412475,15.630600627521291,17426.105602061856,0.6221821994856803,1.5388742433333334E8,1,100000,UNIFORM,0,0,325,0.0,14340,2205,8011,10,0,0,562,586,4130.0,0,0,10.0,0.10891976692066338,0,3786,9,0,0,2162,199,10,155,32937,2795,9.804123711340207,0,10.0,0,2842,348,1.0336538461538463,219,189.0,0,2940,2162,1033,1,1.082167832167832,9,10,80908.0,10774.0,63778,3305,0.0,0,785,585,0.0,0.10872001793319884,8864,3630,0.0,71265,33452.0,1,193,4810,10.0,0,0,0,1.6597938144329898,0,0,63841,0.0,9.917525773195877,1825,0,2969,6013,2575,1279,12595,9,44610,486.0,70,0.0,0.0,172.0,33439,0.08247422680412371,1,160,43805,6,9.821428571428571,0,0,0
8,180002,0,3917,500,0,0,82445.59705,35353.983165943326,15.316310165270547,16491.243294,0.6820010796365882,1.540655276521739E8,1,100000,UNIFORM,0,0,324,0.0,13831,1802,7848,10,0,0,562,586,4113.0,0,0,10.0,0.11319900384876613,0,3772,9,0,0,1711,173,0,147,33210,0,9.866,0,10.0,0,2709,345,1.0355220667384284,227,190.0,0,2918,1711,1037,1,1.0818083961248655,9,10,80569.0,10372.0,64346,3328,0.0,0,629,664,0.0,0.11319900384876613,12537,0,0.0,75034,33731.0,0,193,4960,10.0,0,0,0,1.45,0,0,63966,0.0,9.92,1742,0,2992,6013,2140,0,12352,9,44170,500.0,0,0.0,0.0,170.0,33714,0.08,1,177,43445,4,9.832014296655604,0,0,0
9,180011,0,3866,488,0,0,82841.75084631148,36018.50154216244,16.391509875976112,17313.88766803279,0.6824555583854433,1.585359836521739E8,1,100000,UNIFORM,0,0,344,0.0,14246,2034,7927,10,0,0,562,586,4277.0,0,0,10.0,0.11208084519981626,0,3926,9,0,0,1884,178,0,157,33793,0,9.844262295081966,0,10.0,0,2612,360,1.135876553793399,242,205.0,0,2995,1884,1041,1,1.0760822974710673,9,10,80874.0,10510.0,63867,3376,0.0,1,653,692,0.0,0.11208084519981626,3441,0,0.0,69720,34334.0,0,197,4750,10.0,0,0,0,1.5122950819672132,0,0,74707,0.0,9.73360655737705,1770,0,3037,6013,2483,0,12706,9,43540,488.0,0,0.0,0.0,182.0,34316,0.26639344262295084,1,187,42802,3,9.828763579927573,0,0,0
10,180002,0,3933,521,0,0,81274.49292130518,34914.696841851,13.051792546026045,16904.224491362766,0.6183981918408583,1.5824243860869566E8,1,100000,UNIFORM,0,0,327,0.0,14256,1673,7877,10,0,0,562,586,4127.0,0,0,10.0,0.11697350696003592,0,3787,9,0,0,2336,176,0,139,32860,0,9.829174664107486,0,10.0,0,3074,349,1.145475372279496,219,187.0,0,2915,2336,1040,1,1.074914089347079,9,10,79606.0,10383.0,62953,3297,0.0,1,618,601,0.0,0.11697350696003592,18309,0,0.0,115336,33374.0,0,190,5090,10.0,0,0,0,1.4587332053742803,0,0,60585,0.0,9.769673704414588,1739,0,2956,6013,2132,0,12858,9,44540,521.0,0,0.0,0.0,168.0,33361,0.23032629558541268,1,182,43780,4,9.829392321383168,0,0,0
11,180017,0,3963,486,0,0,81583.75959053499,35336.97785389856,18.021462575859744,16416.347656378603,0.6725394489212417,1.5381831233333334E8,1,100000,UNIFORM,0,0,337,0.0,13557,2002,8046,10,0,0,562,586,4300.0,0,0,10.0,0.10923803101820634,0,3955,9,0,0,1698,267,0,160,33292,0,9.849794238683128,0,10.0,0,2014,364,1.1605937921727396,224,195.0,0,2953,1698,1042,1,1.0784975258659468,9,10,79932.0,10723.0,63796,3333,0.0,1,748,629,0.0,0.10923803101820634,5732,0,0.0,123020,33782.0,0,195,4780,10.0,0,0,0,1.5740740740740742,0,0,60941,0.0,9.835390946502057,1779,0,2989,6013,2337,0,12027,9,44490,486.0,0,0.0,0.0,177.0,33771,0.1646090534979424,1,256,43725,12,9.825384809487762,0,0,0
12,180016,0,3993,479,0,1,81098.93935699374,35247.293926120714,16.159973172367536,16294.421544885177,0.6376919942747739,1.572579815652174E8,1,100000,UNIFORM,0,0,326,0.0,13265,2133,8101,10,0,0,562,586,4147.0,0,0,10.0,0.10731052984574112,0,3813,9,0,0,1762,218,9,147,33235,2363,9.855949895615867,0,10.0,0,2860,352,1.0505140813589628,220,193.0,0,2964,1762,1034,1,1.0717478766204738,9,10,79349.0,10833.0,63334,3319,0.0,0,806,609,0.0,0.10711091234347048,36321,3588,0.0,117096,33720.0,1,190,4770,10.0,0,0,0,1.5198329853862214,0,0,75118,0.0,9.958246346555324,1771,0,2987,6013,2481,1188,11774,9,44720,480.0,70,0.0,0.0,173.0,33710,0.04175365344467641,1,165,43992,4,9.83496118206862,0,0,0
13,179995,0,3939,508,0,1,80328.05866141732,35210.41362223915,15.108044064748201,16412.563818897637,0.6844393846394641,1.573439436521739E8,1,100000,UNIFORM,0,0,330,0.0,13395,2135,7864,10,0,0,562,586,4175.0,0,0,10.0,0.11443345323741007,0,3838,9,0,0,2118,166,10,145,33134,2739,9.832677165354331,0,10.0,0,2757,352,1.0911840968020743,238,187.0,0,2881,2118,1037,1,1.0855661192739845,9,10,78531.0,10598.0,62405,3312,0.0,0,803,612,0.0,0.11423431526872048,15478,3800,0.0,82965,33660.0,1,190,5010,10.0,0,0,0,1.4822834645669292,0,0,62120,0.0,9.862204724409448,1781,0,2972,6013,2507,1238,11844,9,44470,509.0,70,0.0,0.0,170.0,33645,0.1377952755905512,1,169,43717,6,9.83041381061183,0,0,0
