SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180103,0,57,629,0,11,261295.88985055644,217315.06531578946,15.499076040172167,21721.2906263911,0.6867043397995922,2.101938352E8,1,100000,UNIFORM,0,323,2824,17680,100,0,264,20103.0,0,10.0,19,19340,1,19154,49063,98,111,214009,2886,0,189,21107,192.0,19547,0,18,5.105919003115265,259085.0,100,720,3513,6532,0.9169096209912536,0.0,215478.0,5980,0,0,0,5.6120826709062,223174,0.0,10.0,0,2084,16179,640.0,0.0,152.0,0,0,0.492845786963434,1,100,65069,94.84210526315789,0,0,0.0,21416,1914,242,0,0.9182209469153515,0,19,0,94.8537360890302,801,100.0,0.5287962297308092,150,0,1.0,1830,1,410,24060.0,2304,237658,0.0,5,569,0.0,26915,119,11,10.0,0,0,9.507154213036566,1700,819,3334,6142,19,68600,70,0.0,215470,18,0,2581
1,179998,0,55,658,0,9,252774.0399924012,204051.01401818183,19.334408587257617,21136.04047112462,0.7278041931740524,1.8090585113043478E8,1,100000,UNIFORM,0,310,2875,17129,100,0,264,19165.0,0,10.0,19,18392,0,18895,36129,88,91,201123,2342,0,187,20864,121.0,19157,0,18,4.943593875906527,250558.0,100,811,2674,7387,0.9228611500701263,0.0,202288.0,6260,0,0,0,5.308510638297872,270987,0.0,9.0,0,2011,15280,667.0,0.0,109.0,0,0,0.48632218844984804,1,89,67804,94.67272727272727,0,0,0.0,21665,0,242,0,0.9238227146814404,0,19,0,95.1322188449848,0,100.0,0.47296752880509224,114,14270,0.0,1861,1,407,24795.0,2206,229691,0.0,10,514,0.0,27340,105,9,10.0,0,1,9.513677811550153,2097,838,3277,6142,19,71300,70,0.0,202267,10,0,0
2,180392,0,69,614,0,17,260178.03760749186,225412.7175942029,28.982268571428573,23245.474096091202,0.6992529945808842,1.8455890208E8,1,100000,UNIFORM,0,322,3071,18973,100,0,264,22832.0,0,10.0,19,22022,2,20436,35065,117,120,221955,4114,0,197,21915,134.0,20693,0,18,4.97047086991221,257908.0,100,825,4964,8549,0.8989751098096632,0.0,223336.0,5840,0,0,0,5.625407166123779,237373,0.0,15.0,0,2065,17093,631.0,0.0,116.0,0,0,0.48859934853420195,1,98,64845,95.5072463768116,0,0,0.0,22565,5809,242,0,0.9014285714285715,0,19,0,94.87785016286645,1318,100.0,0.5035913806863528,131,0,2.0,1935,1,409,25777.0,2275,234937,0.0,16,537,0.0,26857,113,17,10.0,0,0,9.511400651465799,2156,922,3593,6142,19,68300,70,0.0,223327,18,0,6209
3,180144,0,90,604,0,4,263464.46427980135,220334.18113333333,17.429191977077362,22295.47132781457,0.6491320246778132,1.9298294176E8,1,100000,UNIFORM,0,320,2810,18421,100,0,264,20342.0,0,10.0,19,19587,1,18906,21283,94,105,217554,2792,0,199,20581,123.0,18896,0,18,5.147686406137617,261131.0,100,771,3247,8233,0.8703170028818443,0.0,218648.0,5760,0,0,0,5.847682119205298,191951,0.0,3.0,0,2094,16530,608.0,0.0,107.0,0,0,0.46357615894039733,1,95,65865,95.08888888888889,0,0,0.0,23158,2959,242,0,0.8710601719197708,0,19,0,94.87913907284768,882,100.0,0.49788220250939025,127,0,1.0,1977,1,406,26209.0,2301,239095,0.0,6,582,0.0,26614,111,4,10.0,0,0,9.536423841059603,2057,1015,3221,6142,19,69400,70,0.0,218640,14,0,3226
4,180023,0,55,649,0,8,255796.18764252696,212986.88018181818,19.863865168539327,21788.678184899843,0.6300136956461087,1.8434885008695653E8,1,100000,UNIFORM,0,323,2994,17789,100,0,264,19707.0,0,10.0,19,18924,1,19716,22902,96,95,209680,2990,0,194,21240,121.0,19735,0,18,5.043457305807696,253576.0,100,826,3495,5446,0.921875,0.0,211097.0,6140,0,0,0,5.496147919876734,226480,0.0,7.0,0,2036,15899,657.0,0.0,108.0,0,0,0.539291217257319,1,95,66832,94.87272727272727,0,0,0.0,22547,3642,242,0,0.922752808988764,0,19,0,94.93682588597842,1179,100.0,0.5068680215278336,128,0,1.0,1913,1,409,25724.0,2236,232060,0.0,6,539,0.0,26932,109,8,10.0,0,0,9.460708782742682,2128,876,3336,6142,19,70400,70,0.0,211090,13,0,4368
5,180085,0,51,641,0,9,259819.2342480499,216870.31849019608,23.097761768901567,22700.106134165366,0.6997734976674576,1.9023184256E8,1,100000,UNIFORM,0,308,3162,18437,100,0,264,21368.0,0,10.0,19,20567,1,19889,35606,91,106,212952,2641,0,192,21866,117.0,20035,0,18,5.060895378690629,257776.0,100,812,3241,3719,0.9263005780346821,0.0,215235.0,6000,0,0,0,5.6287051482059285,210969,0.0,8.0,0,2059,16643,650.0,0.0,104.0,0,0,0.6396255850234009,1,92,65589,94.6078431372549,0,0,0.0,22143,1614,242,0,0.927246790299572,0,19,0,94.795631825273,554,100.0,0.5319319640564827,125,0,1.0,1929,1,412,25270.0,2269,235351,0.0,12,514,0.0,28412,108,9,10.0,0,0,9.360374414976599,2092,884,3578,6142,19,69200,70,0.0,215226,5,0,1883
6,180022,0,46,637,0,10,261541.15731711147,218993.85023913044,21.564780663780663,22980.46842543171,0.6642937453216037,1.8016372E8,1,100000,UNIFORM,0,298,3245,18718,100,0,264,20325.0,0,10.0,19,19557,0,20709,68982,104,96,215450,4178,0,194,22853,120.0,21442,0,18,5.007468679730164,259641.0,100,810,4686,15816,0.9326500732064422,0.0,216665.0,6100,0,0,0,5.295133437990581,207316,0.0,10.0,0,2069,16865,647.0,0.0,107.0,0,0,0.423861852433281,1,96,64925,95.0,0,0,0.0,22533,0,242,0,0.9336219336219336,0,19,0,95.06279434850863,0,100.0,0.501887095479001,119,0,0.0,1961,1,408,25663.0,2276,236934,0.0,6,497,0.0,27771,107,10,10.0,0,0,9.576138147566718,2104,998,3613,6142,19,68300,70,0.0,216632,17,0,0
7,180086,0,60,646,0,9,254389.52448452014,216680.53636666667,28.830416783216783,22142.284633126932,0.6330337017330964,1.8113087968E8,1,100000,UNIFORM,0,317,3111,18010,100,0,264,22534.0,0,10.0,19,21703,0,19740,46315,102,104,213782,2976,0,193,21975,118.0,20087,0,18,5.008420208500401,252394.0,100,815,3329,14197,0.9150141643059491,0.0,214973.0,6180,0,0,0,5.5092879256965945,197943,0.0,9.0,0,2014,15943,655.0,0.0,104.0,0,0,0.43343653250773995,1,102,67040,94.85,0,0,0.0,22067,0,242,0,0.916083916083916,0,19,0,94.96749226006192,0,100.0,0.5100240577385726,127,0,0.0,1841,1,409,25222.0,2226,230523,0.0,9,492,0.0,28881,115,9,10.0,0,0,9.56656346749226,2113,881,3499,6142,19,70600,70,0.0,214964,6,0,0
8,180028,0,59,650,0,7,254829.42994,207472.1782881356,23.69719553072626,21152.163978461536,0.7327276302702543,1.8666828966666666E8,1,100000,UNIFORM,0,300,3131,16901,100,0,264,20884.0,0,10.0,19,20100,1,18690,30878,93,109,202836,3655,0,192,20856,110.0,18802,0,18,5.095902493785583,252905.0,100,797,4373,12919,0.9167842031029619,0.0,205577.0,6130,0,0,0,5.650769230769231,220862,0.0,6.0,0,2031,14961,657.0,0.0,100.0,0,0,0.5692307692307692,1,95,67224,94.83050847457628,0,0,0.0,22156,2513,242,0,0.9175977653631285,0,19,0,94.81384615384616,794,100.0,0.5171584348941629,122,0,1.0,1930,1,408,25250.0,2231,232027,0.0,9,479,0.0,28455,108,7,10.0,0,0,9.430769230769231,2076,907,3541,6142,19,70900,70,0.0,205568,8,0,2834
9,180054,0,74,692,0,8,235545.01682803466,199503.6326081081,25.200653746770026,19474.309958092486,0.6174402053365254,1.9271778336E8,1,100000,UNIFORM,0,279,2424,16163,100,0,264,20049.0,0,10.0,19,19314,1,17449,35540,78,86,197008,2569,0,175,19987,90.0,17584,0,18,4.98583225388601,233773.0,100,712,2597,6473,0.9033942558746736,0.0,198170.0,6690,0,0,0,5.434971098265896,187181,0.0,7.0,0,1892,14419,700.0,0.0,83.0,0,0,0.33236994219653176,1,79,72835,95.01351351351352,0,0,0.0,19943,4659,242,0,0.9043927648578811,0,19,0,95.09248554913295,784,100.0,0.49384715025906734,97,12401,1.0,1702,1,408,22789.0,2070,214506,0.0,6,385,0.0,29510,91,8,10.0,0,1,9.667630057803468,1943,814,2770,6142,19,76600,70,0.0,198164,9,0,4911
