SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180002,0,1217,1231,0,413,73611.1810528026,46356.100341002464,20.352204124432017,24816.008889520715,0.8298374714086068,8.741768486956522E7,1,1000,UNIFORM,0,213,2317,21493,10,0,501,4049.0,0,10.0,9,3776,8,9456,24534,132,186,43750,2123,0,349,20481,164.0,10719,5,8,1.1213120679528306,71202.0,10,544,2466,17681,0.502859477124183,0.0,44252.0,12010,0,0,0,0.5824532900081235,78343,0.0,399.0,0,4224,19891,1644.0,0.0,130.0,0,0,0.2437043054427295,1,95,23761,9.648315529991782,0,0,0.0,4133,2711,482,0,0.5746242572527088,0,9,5,9.763606823720552,483,10.0,1.0554375818912936,156,0,14.0,58,1,1315,6404.0,4575,46730,0.0,284,668,0.0,21873,123,413,10.0,6,0,9.75629569455727,1590,555,2687,5978,9,24480,70,3.0413625304136254E-4,44238,176,0,3879
1,180012,0,1480,1474,0,488,60585.46674559023,37572.18337635135,17.106469785008713,21635.720641791046,0.6956330090335648,5.2866736347826086E7,1,1000,UNIFORM,0,247,1579,19251,10,0,501,3611.0,0,10.0,9,3341,3,11415,27946,108,153,35868,1499,0,312,20177,140.0,13759,4,8,1.071581044542479,59010.0,10,547,1763,16568,0.4989844278943805,0.0,36262.0,14430,0,0,0,0.2808683853459973,54026,0.0,480.0,0,3487,17898,1962.0,0.0,129.0,0,0,0.21031207598371776,1,102,29122,9.885135135135135,0,0,0.0,3797,1588,482,0,0.5700174317257408,0,8,4,9.831750339213025,576,10.0,1.0915041980930695,156,12398,8.0,44,1,1465,6032.0,3735,37654,0.0,182,460,0.0,21059,143,488,10.0,5,2,9.789687924016283,1557,561,1884,5978,9,29540,70,2.0387359836901122E-4,36251,63,0,1531
2,180039,0,1324,1309,0,415,68551.41485332315,44925.13882628399,26.020145669291338,24036.142466004585,0.7713485719887797,8.660895766666667E7,1,1000,UNIFORM,0,210,1931,21154,10,0,501,3968.0,0,10.0,9,3696,2,9422,26269,107,229,42735,1698,0,336,19669,147.0,11279,3,8,1.106438768573371,66496.0,10,529,2031,17353,0.4971515381693885,0.0,43197.0,12780,0,0,0,0.5538579067990833,77219,0.0,407.0,0,3997,19703,1724.0,0.0,122.0,0,0,0.23682200152788388,1,92,25604,9.687311178247734,0,0,0.0,3972,1523,482,0,0.5656167979002624,0,8,3,9.76165011459129,386,10.0,1.0206856365931825,154,17489,8.0,50,1,1329,6185.0,4312,42763,0.0,246,536,0.0,21000,122,415,10.0,6,2,9.763177998472116,1551,521,2301,5978,9,26330,70,1.7401392111368908E-4,43189,141,0,2602
3,180052,0,1051,1089,0,429,80066.2604738292,52292.67960323501,31.902279096924875,27747.330508723597,0.8531033871228665,9.922548433333333E7,1,1000,UNIFORM,0,207,3151,23274,10,0,501,4175.0,0,10.0,9,3922,5,14434,29520,141,191,49029,2622,0,360,20795,190.0,16699,3,8,1.1611636562297265,77172.0,10,605,3123,14911,0.5088785046728972,0.0,49621.0,10470,0,0,0,0.6648301193755739,114767,0.0,417.0,0,4616,21326,1518.0,0.0,134.0,0,0,0.3856749311294766,1,87,20674,9.706945765937203,0,0,0.0,4198,1981,482,0,0.590891397430907,0,8,3,9.616161616161616,430,10.0,1.0994639259739816,148,18584,12.0,67,1,1414,6529.0,5046,49809,0.0,392,842,0.0,21262,111,429,10.0,7,5,9.614325068870523,1588,619,3717,5978,9,21400,70,1.976284584980237E-4,49603,291,0,3790
4,179989,0,1154,1202,0,423,73562.65149500832,48883.73276169844,42.22812306585102,24510.14720216306,0.826580363476685,1.0388506852173913E8,1,1000,UNIFORM,0,205,2291,21164,10,0,501,4055.0,0,10.0,9,3813,3,13370,27450,99,235,46147,2119,0,351,20537,174.0,15242,2,8,1.1409818447011861,71087.0,10,530,2692,17338,0.5101867572156197,0.0,46646.0,11690,0,0,0,0.5831946755407654,69803,0.0,410.0,0,4344,19339,1625.0,0.0,130.0,0,0,0.27454242928452577,1,86,22855,9.71837088388215,0,0,0.0,4094,1244,482,0,0.5847427132061893,0,8,2,9.683860232945092,285,10.0,1.0785706060722373,135,0,13.0,64,1,1388,6329.0,4718,46995,0.0,310,674,0.0,21191,110,423,10.0,10,0,9.725457570715474,1570,571,2644,5978,9,23560,70,1.2307692307692307E-4,46639,216,0,1474
5,180049,0,919,917,0,395,90567.36136641221,60484.01168008705,28.854210667861945,30331.011300981463,0.8943283937801058,1.09329872E8,1,1000,UNIFORM,0,215,4125,24628,10,0,501,4341.0,0,10.0,9,4109,4,16011,36071,160,307,56498,3457,0,383,20800,227.0,19200,8,8,1.1905963042738918,86658.0,10,583,3967,16743,0.49945533769063183,0.0,57237.0,8780,0,0,0,0.7622682660850599,108142,0.0,381.0,0,5318,22192,1312.0,0.0,139.0,0,0,0.42529989094874593,1,85,17657,9.673558215451578,0,0,0.0,4421,2970,482,0,0.5880770954728821,0,8,8,9.56052344601963,458,10.0,1.1311075841741298,151,14219,14.0,77,1,1426,6738.0,5862,56782,0.0,482,1247,0.0,20952,102,395,10.0,10,5,9.574700109051253,1598,623,4870,5978,9,18360,70,6.097560975609756E-4,57228,411,0,7551
6,180008,0,1373,1424,0,482,63413.28895926967,39768.8095622724,14.707131747483988,22690.720056179776,0.7070718242159414,6.2557144347826086E7,1,1000,UNIFORM,0,229,1693,20157,10,0,501,3716.0,0,10.0,9,3450,2,11418,23993,109,147,37838,1548,0,319,20027,140.0,12948,3,8,1.0828291648475021,61626.0,10,543,1862,15648,0.5091169109760457,0.0,38304.0,14050,0,0,0,0.32724719101123595,70264,0.0,476.0,0,3648,18790,1906.0,0.0,125.0,0,0,0.13342696629213482,1,96,27502,9.836125273124544,0,0,0.0,3824,1753,482,0,0.5812747788960049,0,8,3,9.82935393258427,389,10.0,1.0110397305557288,161,23551,6.0,42,1,1416,6051.0,3908,39233,0.0,188,456,0.0,20979,136,482,10.0,4,1,9.866573033707866,1553,565,2004,5978,9,27970,70,1.5739769150052466E-4,38296,63,0,4950
7,180012,0,1519,1590,0,519,58034.40539308176,35479.90596379196,13.006367144432193,21086.2931081761,0.6148729244211777,5.6136447652173914E7,1,1000,UNIFORM,0,237,1462,18988,10,0,501,3348.0,0,10.0,9,3085,1,10477,29772,109,167,33835,1456,0,285,20287,130.0,12552,2,8,1.060859388062197,56537.0,10,507,1726,14318,0.511418462528144,0.0,34215.0,15670,0,0,0,0.2943396226415094,49644,0.0,511.0,0,3296,17855,2109.0,0.0,123.0,0,0,0.14465408805031446,1,100,30618,9.845951283739302,0,0,0.0,3438,514,482,0,0.5813120176405733,0,8,2,9.850314465408806,290,10.0,0.9839491723792008,151,3303,8.0,35,1,1353,5552.0,3510,35677,0.0,134,389,0.0,21688,138,519,10.0,7,1,9.855345911949685,1482,527,1688,5978,9,31090,70,9.48316737790422E-5,34203,40,0,2353
8,180001,0,1508,1606,0,533,57322.73465255293,35288.40587997347,13.25230765012339,20741.626825031133,0.5601237730512089,4.912957808695652E7,1,1000,UNIFORM,0,266,1323,18767,10,0,501,3403.0,0,10.0,9,3101,1,4935,23335,130,127,33719,1352,0,289,18591,126.0,6458,1,8,1.0295053514608041,55891.0,10,538,1595,17338,0.5157353885677585,0.0,34108.0,15950,0,0,0,0.23972602739726026,53624,0.0,527.0,0,3272,17596,2139.0,0.0,123.0,0,0,0.0684931506849315,1,122,30754,9.812997347480106,0,0,0.0,3506,1747,482,0,0.5865094598299972,0,8,1,9.935242839352428,293,10.0,0.963262944749783,178,0,6.0,35,1,1185,5698.0,3480,35392,0.0,76,399,0.0,21777,165,533,10.0,5,0,9.931506849315069,1531,565,1564,5978,9,31140,70,4.675081813931744E-5,34100,15,0,2248
9,180001,0,1502,1526,0,485,60113.031083224116,37332.128938082555,15.390243951038999,21900.14548034076,0.6769292246234879,6.704241495652174E7,1,1000,UNIFORM,0,229,1568,19636,10,0,501,3459.0,0,10.0,9,3203,2,14491,25325,103,159,35671,1275,0,293,21113,126.0,16023,5,8,1.0722815397583592,58723.0,10,527,1549,17606,0.5039630118890357,0.0,36047.0,14980,0,0,0,0.2306684141546527,49777,0.0,475.0,0,3407,18370,2011.0,0.0,121.0,0,0,0.1834862385321101,1,96,29928,9.92676431424767,0,0,0.0,3574,955,482,0,0.5724452035297467,0,8,5,9.841415465268676,324,10.0,1.041725203708907,154,9086,10.0,35,1,1529,5750.0,3631,37067,0.0,166,402,0.0,21721,136,485,10.0,8,1,9.81651376146789,1523,507,1825,5978,9,30280,70,2.486325211337643E-4,36040,62,0,1792
