SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180009,0,2332,2498,0,282,40354.48719215372,28024.71717024014,18.73432198748044,12128.67440432346,0.6930573810153556,6.97692292173913E7,1,1000,UNIFORM,0,192,1413,10006,10,0,261,2715.0,0,10.0,7,2448,4,5475,15666,102,132,26165,1437,0,228,8858,114.0,5888,1,7,1.1833662675810763,38821.0,10,454,1730,7048,0.517184265010352,0.0,26611.0,24100,0,0,0,0.8390712570056045,79906,0.0,276.0,0,2537,9064,2780.0,0.0,102.0,0,0,0.3522818254603683,1,93,46196,9.51500857632933,0,0,0.0,2715,1450,242,0,0.5438184663536776,0,7,1,9.61048839071257,394,10.0,1.1670347553179123,119,4496,6.0,28,1,682,4477.0,2717,26945,0.0,94,337,0.0,12437,106,282,10.0,2,1,9.647718174539632,1178,500,1660,5738,7,48300,70,3.597122302158273E-5,26601,67,0,2166
1,180005,0,2537,2543,0,275,38682.36095713724,27076.9980796216,16.120400746965455,11514.400436099095,0.658139567528671,8.429120904347827E7,1,1000,UNIFORM,0,171,1195,9671,10,0,262,2500.0,0,10.0,8,2271,1,5558,13681,78,106,25533,1101,0,212,9197,101.0,5961,2,7,1.2078675164559607,37230.0,10,399,1363,10140,0.5005905511811024,0.0,25868.0,24420,0,0,0,0.8320880849390484,65948,0.0,269.0,0,2464,8812,2818.0,0.0,93.0,0,0,0.397168698387731,1,78,48675,9.60307449743792,0,0,0.0,2540,581,242,0,0.5262371615312792,0,7,2,9.560361777428234,342,10.0,1.2213979730435691,106,31494,6.0,32,1,746,4162.0,2629,25936,0.0,119,267,0.0,12683,89,275,10.0,5,2,9.60283130161227,1102,428,1427,5738,8,50800,70,7.097232079489E-5,25860,95,0,965
2,180012,0,2355,2471,0,254,40638.10860056657,28803.514536305735,27.0923281496063,11883.472894374747,0.6794746903614759,8.276164556521739E7,1,1000,UNIFORM,0,194,1261,9838,10,0,262,2773.0,0,10.0,7,2518,3,5648,12587,92,109,27043,1270,0,234,9058,114.0,5896,2,7,1.1945130161579893,38989.0,10,435,1530,11173,0.512018234562785,0.0,27443.0,23720,0,0,0,0.8356940509915014,72446,0.0,245.0,0,2588,8888,2725.0,0.0,106.0,0,0,0.4006475111290975,1,91,46187,9.55244161358811,0,0,0.0,2787,938,242,0,0.5364173228346457,0,7,2,9.58761634965601,380,10.0,1.197262118491921,110,9975,9.0,31,1,710,4531.0,2771,27365,0.0,134,327,0.0,12565,103,254,10.0,6,4,9.599352488870903,1179,438,1531,5738,7,48260,70,7.339449541284403E-5,27434,86,0,3133
3,179989,0,2377,2568,0,251,39804.607730919,27642.38456079091,13.721340646651269,11827.499188473521,0.6730118101616099,6.989287513043478E7,1,1000,UNIFORM,0,179,1306,9842,10,0,261,2615.0,0,10.0,8,2366,6,5152,14505,102,103,25983,1284,0,220,8266,116.0,5447,3,7,1.1887162806348495,38259.0,10,443,1568,8705,0.5193124368048534,0.0,26355.0,24630,0,0,0,0.9170560747663551,75269,0.0,237.0,0,2527,8980,2819.0,0.0,97.0,0,0,0.4088785046728972,1,87,47084,9.437946992006731,0,0,0.0,2656,841,242,0,0.5425327174749808,0,7,3,9.598909657320872,326,10.0,1.198474566765745,104,0,14.0,30,1,681,4354.0,2702,26656,0.0,117,292,0.0,11940,96,251,10.0,8,0,9.591121495327103,1131,464,1549,5738,8,49450,70,1.0642071656615822E-4,26343,82,0,1879
4,180003,0,2413,2498,0,281,38845.23606965572,28551.15777538334,15.345803351309707,11842.918683746997,0.6918648761743389,8.78874187826087E7,1,1000,UNIFORM,0,165,1331,9788,10,0,262,2495.0,0,10.0,8,2268,8,6404,14159,78,100,26878,1351,0,206,9391,103.0,6780,7,7,1.2625761335438754,37349.0,10,430,1557,11288,0.5086540419466504,0.0,27232.0,23660,0,0,0,0.977582065652522,74095,0.0,260.0,0,2554,8860,2779.0,0.0,92.0,0,0,0.5284227381905524,1,79,46657,9.554910899295482,0,0,0.0,2423,2142,242,0,0.5352465331278891,0,7,7,9.447958366693355,381,10.0,1.232573877735168,87,22103,21.0,31,1,760,4093.0,2718,25739,0.0,150,280,0.0,12110,82,281,10.0,13,2,9.471577261809447,1115,451,1589,5738,8,49110,70,2.5188916876574307E-4,27224,128,0,4576
5,179994,0,2535,2373,0,246,40550.78533796882,28270.384002366864,18.804458672875437,12164.701307206069,0.6418582869514884,8.026734052173913E7,1,1000,UNIFORM,0,169,1261,10180,10,0,262,2509.0,0,10.0,7,2274,3,5614,15136,86,108,26536,1166,0,213,9199,104.0,6096,3,7,1.242743557812051,38953.0,10,415,1431,10788,0.4834963325183374,0.0,26940.0,22760,0,0,0,0.9869363674673409,69395,0.0,238.0,0,2570,9224,2619.0,0.0,94.0,0,0,0.4087652760219132,1,80,46725,9.525049309664695,0,0,0.0,2574,1136,242,0,0.5081490104772992,0,7,3,9.5149599662874,324,10.0,1.1998275696905834,96,26660,8.0,34,1,727,4263.0,2745,27042,0.0,124,278,0.0,12554,86,246,10.0,5,1,9.591234723978086,1149,448,1510,5738,7,49080,70,1.145475372279496E-4,26932,111,0,2222
6,179991,0,2352,2443,0,261,40718.72194801474,28754.396496598638,24.455242088607598,12544.421422431436,0.7383308656648448,9.35039596521739E7,1,1000,UNIFORM,0,166,1384,10424,10,0,262,2425.0,0,10.0,7,2194,9,6403,13950,72,119,26979,1481,0,207,9402,107.0,6717,3,7,1.2880418970032004,39098.0,10,438,1816,10906,0.5094890510948905,0.0,27353.0,22810,0,0,0,1.130167826442898,78061,0.0,246.0,0,2602,9458,2704.0,0.0,97.0,0,0,0.6631191158411789,1,73,45174,9.44515306122449,0,0,0.0,2497,1105,242,0,0.5348101265822784,0,7,3,9.397871469504707,372,10.0,1.2506754229186583,89,8213,15.0,35,1,743,4167.0,2783,26826,0.0,175,296,0.0,12252,80,261,10.0,6,4,9.336880884158822,1108,463,1630,5738,7,47950,70,1.1094674556213017E-4,27343,165,0,2007
7,180001,0,2401,2469,0,283,40116.986324017824,27812.857187838403,16.171923927809043,12473.546782908059,0.6788808611235188,9.0447976E7,1,1000,UNIFORM,0,172,1497,10212,10,0,262,2450.0,0,10.0,8,2224,3,6476,17030,105,114,26034,1410,0,208,9471,114.0,6979,4,7,1.25798176904402,38480.0,10,455,1720,10449,0.5069815195071868,0.0,26428.0,23310,0,0,0,0.9878493317132442,76035,0.0,275.0,0,2522,9214,2752.0,0.0,97.0,0,0,0.5589307411907655,1,73,46248,9.520616409829238,0,0,0.0,2519,992,242,0,0.534057830390064,0,8,4,9.473066018631025,429,10.0,1.2867023956758739,94,18227,8.0,32,1,739,4254.0,2694,26253,0.0,156,290,0.0,12128,83,283,10.0,5,5,9.441069258809234,1155,488,1797,5738,8,48700,70,1.4534883720930232E-4,26418,140,0,1274
8,180001,0,2402,2564,0,298,38478.87889937597,27661.53389716903,12.532754369300912,11517.337226989079,0.7144764160808477,8.013066226086956E7,1,1000,UNIFORM,0,168,1206,9627,10,0,262,2431.0,0,10.0,8,2206,6,6180,16767,84,102,26005,1352,0,205,9308,104.0,6647,2,7,1.2142295803426415,37053.0,10,404,1643,9623,0.5163109142166734,0.0,26349.0,24370,0,0,0,0.8502340093603744,66385,0.0,289.0,0,2504,8749,2862.0,0.0,93.0,0,0,0.4953198127925117,1,81,47469,9.581182348043297,0,0,0.0,2473,940,242,0,0.543693009118541,0,7,2,9.53783151326053,436,10.0,1.2018651438151622,98,16374,9.0,33,1,737,4113.0,2661,25771,0.0,116,286,0.0,12344,87,298,10.0,3,4,9.504680187207489,1117,439,1458,5738,8,49660,70,6.988120195667365E-5,26344,100,0,1346
9,179995,0,2567,2585,0,287,37750.90803326886,26888.980541098557,16.412922412208125,11439.30294352031,0.6274927747143871,9.230713252173913E7,1,1000,UNIFORM,0,157,1128,9679,10,0,262,2270.0,0,10.0,8,2072,6,6931,13574,71,105,25372,1279,0,194,9975,91.0,7262,2,7,1.2651941038466645,36348.0,10,378,1542,11730,0.5017468944099379,0.0,25696.0,24430,0,0,0,0.9110251450676983,71277,0.0,274.0,0,2437,8851,2872.0,0.0,81.0,0,0,0.5493230174081238,1,67,49155,9.655239579275419,0,0,0.0,2336,1235,242,0,0.5280382423239566,0,7,2,9.427466150870407,394,10.0,1.28989420565712,78,11012,13.0,30,1,801,3887.0,2590,25114,0.0,153,245,0.0,12663,75,287,10.0,7,8,9.450676982591876,1060,416,1360,5738,8,51520,70,6.963788300835655E-5,25690,134,0,2234
