SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180014,0,1577,1630,0,411,57983.83914846626,37183.78488142042,29.139286069651742,18559.848266257668,0.7060409072861998,8.027945733333333E7,1,1000,UNIFORM,0,206,1876,15851,10,0,421,3403.0,0,10.0,8,3139,4,8618,22642,106,215,35014,1822,0,297,15171,144.0,9895,4,8,1.119703866740033,55924.0,10,511,2135,14842,0.5082631743062052,0.0,35465.0,15850,0,0,0,0.598159509202454,72974,0.0,401.0,0,3404,14616,2041.0,0.0,123.0,0,0,0.27607361963190186,1,90,31093,9.662650602409638,0,0,0.0,3591,1783,402,0,0.5641238253178552,0,8,4,9.726993865030675,464,10.0,1.0989945475463958,138,0,10.0,45,1,1098,5672.0,3676,37643,0.0,221,520,0.0,16577,117,411,10.0,6,0,9.723926380368098,1438,530,2176,5898,8,32070,70,1.9598236158745714E-4,35458,130,0,2402
1,180004,0,1684,1755,0,422,53651.35444615385,35265.99215558195,16.265940688940688,17056.167477492876,0.7007527857918013,6.743055095652173E7,1,1000,UNIFORM,0,189,1723,14564,10,0,421,3166.0,0,10.0,8,2936,1,9114,19168,91,166,33379,1530,0,273,16002,126.0,10098,1,8,1.130442720219078,51797.0,10,468,1804,16054,0.5103227682465833,0.0,33759.0,17020,0,0,0,0.5356125356125356,69156,0.0,419.0,0,3232,13299,2177.0,0.0,111.0,0,0,0.301994301994302,1,82,33448,9.752969121140142,0,0,0.0,3259,512,402,0,0.5638435638435638,0,8,1,9.7002849002849,344,10.0,1.0999543587403013,113,0,3.0,43,1,1191,5239.0,3476,35009,0.0,205,387,0.0,17374,100,422,10.0,2,0,9.698005698005698,1388,521,1984,5898,8,34390,70,4.593477262287552E-5,33752,149,0,1174
2,179995,0,1481,1501,0,397,60952.55354297135,40513.90993450371,26.43683841373187,19824.204517654896,0.801906225094959,9.172564973913044E7,1,1000,UNIFORM,0,193,2215,16681,10,0,421,3469.0,0,10.0,8,3240,8,10543,21775,106,183,38080,1743,0,302,15604,150.0,11649,2,8,1.1621933399984619,58714.0,10,503,2152,12780,0.5033534540576794,0.0,38500.0,14580,0,0,0,0.6515656229180546,68830,0.0,385.0,0,3617,15250,1898.0,0.0,120.0,0,0,0.2864756828780813,1,85,28840,9.718433490884538,0,0,0.0,3637,1562,402,0,0.5617046463450726,0,8,2,9.62491672218521,399,10.0,1.1743443820656772,121,11358,12.0,54,1,1190,5748.0,3935,39200,0.0,280,546,0.0,16422,102,397,10.0,4,3,9.71352431712192,1472,527,2577,5898,8,29820,70,1.0537407797681771E-4,38490,223,0,2380
3,180016,0,1491,1581,0,408,59405.04047375079,39018.09664453387,19.924973850574712,19189.959320050602,0.8152860261971442,7.724811339130434E7,1,1000,UNIFORM,0,196,1997,16253,10,0,421,3449.0,0,10.0,8,3209,8,9632,23628,99,168,36742,1746,0,299,15073,147.0,10838,2,8,1.150504842365547,57190.0,10,493,2068,13082,0.5146484375,0.0,37235.0,15220,0,0,0,0.6546489563567363,76658,0.0,394.0,0,3539,14781,1989.0,0.0,119.0,0,0,0.37318153067678683,1,86,29680,9.665325285043595,0,0,0.0,3543,2789,402,0,0.571551724137931,0,8,2,9.657811511701455,417,10.0,1.0735627446940037,123,0,14.0,45,1,1155,5596.0,3824,38299,0.0,264,563,0.0,16055,103,408,10.0,6,0,9.626818469323213,1427,512,2328,5898,8,30720,70,1.0055304172951231E-4,37221,170,0,3157
4,179992,0,1586,1589,0,389,57655.91025173065,39003.58599873897,16.82639478114478,18734.00869162996,0.7710604261722698,8.127304139130434E7,1,1000,UNIFORM,0,187,1921,15902,10,0,421,3491.0,0,10.0,8,3248,7,9337,22642,103,164,36762,1758,0,294,15545,152.0,10609,3,8,1.1426342204040318,55770.0,10,483,2089,13153,0.5004724409448819,0.0,37204.0,15460,0,0,0,0.6098174952800504,91083,0.0,377.0,0,3498,14577,1978.0,0.0,117.0,0,0,0.27061044682190055,1,86,30772,9.699243379571248,0,0,0.0,3422,2010,402,0,0.5549943883277216,0,8,3,9.68470736312146,457,10.0,1.1045506305090464,131,17922,12.0,45,1,1169,5445.0,3783,37295,0.0,276,461,0.0,16648,105,389,10.0,5,3,9.7293895531781,1408,518,2266,5898,8,31750,70,1.5166835187057634E-4,37191,177,0,3158
5,180010,0,1390,1351,0,364,66777.35488452998,44749.71224388489,37.1178038647343,21624.26993338268,0.8472319427028812,1.0238518713043478E8,1,1000,UNIFORM,0,187,2550,17798,10,0,421,3534.0,0,10.0,8,3304,5,10983,22632,103,240,41968,2433,0,310,15860,161.0,12011,6,8,1.198851399856425,64094.0,10,501,2932,14782,0.4928858080992339,0.0,42536.0,12930,0,0,0,0.770540340488527,88637,0.0,347.0,0,3957,15909,1715.0,0.0,120.0,0,0,0.4293116210214656,1,82,26364,9.66115107913669,0,0,0.0,3680,962,402,0,0.5523349436392915,0,8,6,9.57438934122872,290,10.0,1.148600143575018,121,17630,17.0,66,1,1199,5800.0,4312,42904,0.0,358,670,0.0,16556,94,364,10.0,12,2,9.570688378978534,1482,547,3003,5898,8,27410,70,3.498542274052478E-4,42520,282,0,2527
6,179996,0,1549,1650,0,413,56658.0903230303,38379.61932085216,21.858823366555924,18368.396753333334,0.7530161822279586,8.629742539130434E7,1,1000,UNIFORM,0,177,1799,15706,10,0,421,3180.0,0,10.0,8,2955,2,9735,19663,90,129,36169,1656,0,271,15606,126.0,10715,4,8,1.1727674227112808,54631.0,10,461,1979,13925,0.5157861831822445,0.0,36612.0,15810,0,0,0,0.7096969696969697,89720,0.0,405.0,0,3453,14374,2063.0,0.0,108.0,0,0,0.41818181818181815,1,76,30812,9.683666881859263,0,0,0.0,3226,1647,402,0,0.5711517165005537,0,8,4,9.583030303030304,419,10.0,1.1235870948424282,107,10715,8.0,46,1,1189,5220.0,3716,36582,0.0,278,421,0.0,16752,90,413,10.0,6,4,9.581818181818182,1400,480,2087,5898,8,31990,70,1.9389238972370335E-4,36604,193,0,2860
7,180023,0,1726,1755,0,461,52188.94408091168,34518.22130822711,17.89870142059868,17162.751035327638,0.8020924352812354,9.392364033333333E7,1,1000,UNIFORM,0,179,1551,14727,10,0,421,2932.0,0,10.0,8,2705,1,9231,23794,84,128,32695,1437,0,254,15107,118.0,10767,3,8,1.1359606816407146,50569.0,10,460,1976,15632,0.5041654696926171,0.0,33070.0,16900,0,0,0,0.5994301994301995,61686,0.0,451.0,0,3175,13578,2216.0,0.0,103.0,0,0,0.37037037037037035,1,79,33751,9.713789107763615,0,0,0.0,3082,615,402,0,0.5621511922881786,0,8,3,9.678062678062679,270,10.0,1.0959533324146802,113,40198,10.0,40,1,1169,5019.0,3389,33634,0.0,244,348,0.0,16274,98,461,10.0,9,4,9.62962962962963,1352,494,1933,5898,8,34810,70,1.3537906137184115E-4,33063,123,0,2343
8,179999,0,1718,1862,0,493,51181.79816648765,33211.93015774156,18.202460348637366,16688.974588614394,0.7279925527243892,6.122683547826087E7,1,1000,UNIFORM,0,184,1480,14514,10,0,421,2933.0,0,10.0,8,2687,5,6341,16157,92,125,31465,1398,0,251,14557,108.0,7180,2,8,1.0978696232658036,49627.0,10,462,1673,17429,0.5201117318435754,0.0,31828.0,18170,0,0,0,0.5053705692803437,59466,0.0,483.0,0,3075,13349,2355.0,0.0,100.0,0,0,0.24167561761546724,1,83,34853,9.685098952270081,0,0,0.0,3062,647,402,0,0.5781978885342499,0,8,2,9.781954887218046,327,10.0,1.0640273988506415,132,20455,10.0,36,1,1080,4999.0,3279,33178,0.0,159,332,0.0,16808,105,493,10.0,5,2,9.758324382384533,1357,484,1728,5898,8,35800,70,8.492569002123143E-5,31819,82,0,1135
9,179988,0,1736,1774,0,427,52568.80689233371,34801.895680299545,18.51857353314707,17201.832757046224,0.7363926971554541,8.583599617391305E7,1,1000,UNIFORM,0,165,1794,14610,10,0,421,2926.0,0,10.0,8,2714,7,10263,20593,79,171,33047,1962,0,249,15760,113.0,11362,6,8,1.1604282315622523,50802.0,10,502,2281,14037,0.5054131054131055,0.0,33384.0,17180,0,0,0,0.580608793686584,64400,0.0,411.0,0,3195,13392,2201.0,0.0,100.0,0,0,0.3156708004509583,1,71,34067,9.769009216589861,0,0,0.0,2945,1192,402,0,0.5590551181102362,0,8,6,9.643742953776776,410,10.0,1.1177636796193497,94,4514,16.0,39,1,1241,4907.0,3411,33869,0.0,257,326,0.0,16743,83,427,10.0,9,4,9.684329199549042,1337,535,2069,5898,8,35100,70,2.7260336210813266E-4,33378,187,0,2860
