SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,179995,0,163,1146,23,583,97040.32048865619,42774.63244785276,28.572499216710185,20263.254998254797,0.7830547595291305,6.620421739130435E7,1,1000,UNIFORM,0,0,256,0.0,17559,1841,7570,10,595,0,562,581,4264.0,0,0,10.0,0.9148825065274151,5,3953,9,0,2105,16664,125,8,-2432,40237,1493,9.860383944153577,0,10.0,268,17853,359,1.0503893051270752,194,146.0,0,3497,18191,1947,1,1.0608197443807845,9,10,95134.0,9842.0,75160,4097,0.0,351,577,527,0.0,0.8754774637127578,11555,1876,0.0,17832,40908.0,606,162,11280,10.0,0,0,0,0.1719022687609075,2,0,61309,0.0,9.842931937172775,1555,0,3524,6012,2195,538,16140,9,13090,1729.0,70,0.0,1.1488310643919812E-4,116.0,40901,0.15706806282722513,1,116,12892,44,9.766871165644172,0,0,23560
1,180017,0,204,1298,20,547,91315.03738058552,40659.129553921564,18.53005316578057,19781.165100154085,0.6569667280297021,6.3618774666666664E7,1,1000,UNIFORM,0,0,277,0.0,17381,1580,7335,10,297,0,562,581,4585.0,0,0,10.0,0.9014016433059449,2,4256,9,0,1711,14557,128,8,-2145,38492,1549,9.875192604006163,0,10.0,206,18803,354,0.9870772614792411,179,137.0,0,3164,16335,1928,1,1.0521492072220695,9,10,89480.0,9605.0,69976,3852,0.0,253,575,489,0.0,0.8641810918774967,14060,1919,0.0,18988,39078.0,567,163,12820,10.0,0,0,0,0.1517719568567026,7,0,65401,0.0,9.87673343605547,1550,0,3260,6012,1864,563,16085,9,15020,1845.0,70,0.0,5.383869925702595E-5,123.0,39069,0.12326656394453005,1,118,14820,31,9.813725490196079,0,0,22175
2,179989,0,172,1221,17,551,95132.97268140869,42382.97588372093,21.421491075981642,20454.491835380835,0.6995840771288798,6.434736486956522E7,1,1000,UNIFORM,0,0,266,0.0,17905,1700,7495,10,492,0,562,581,4640.0,0,0,10.0,0.9122896481387047,10,4311,9,0,1302,16680,126,8,-2337,40466,1454,9.874692874692874,0,10.0,283,17274,362,0.9807430129516019,185,144.0,0,3358,16881,1943,1,1.0578561690524881,9,10,93319.0,9738.0,73135,4047,0.0,280,568,523,0.0,0.8765254845656856,18510,1801,0.0,17299,40928.0,568,160,12080,10.0,0,0,0,0.1506961506961507,2,0,70194,0.0,9.893529893529893,1536,0,3443,6012,2014,570,16490,9,13930,1772.0,70,0.0,0.0,123.0,40916,0.10647010647010648,1,115,13745,34,9.813953488372093,0,0,20453
3,180076,0,177,1106,27,575,98071.24847287522,43724.7219661017,17.654481697612734,20887.570866184447,0.6806382994782814,7.633155136E7,1,1000,UNIFORM,0,0,260,0.0,17983,1978,7606,10,393,0,562,581,4285.0,0,0,10.0,0.9061007957559681,10,3991,9,0,1948,15698,121,8,-2341,41337,1549,9.827305605786618,0,10.0,244,18273,363,0.9996567112941984,187,143.0,7772,3489,17719,1950,1,1.0650875386199794,9,10,96123.0,9903.0,75546,4265,0.0,354,585,600,0.0,0.8620420888542478,11697,1917,0.0,18308,41744.0,602,150,10860,10.0,0,0,0,0.19439421338155516,3,1,68034,0.0,9.819168173598554,1574,0,3590,6012,2343,576,16464,9,12830,1681.0,70,0.0,1.1795930404010616E-4,116.0,41723,0.18083182640144665,1,107,12613,52,9.853107344632768,0,0,26455
4,180051,0,171,1111,21,547,101260.73458145815,45284.186362573106,26.102981081081083,21092.566853285327,0.7707152734074886,7.501660233333333E7,1,1000,UNIFORM,0,0,243,0.0,18173,2037,7656,10,621,0,562,581,4392.0,0,0,10.0,0.9075675675675675,6,4088,9,0,1443,15490,120,8,-2428,42601,1642,9.829882988298829,0,10.0,240,17853,357,1.0567696403144926,179,137.0,5402,3596,16167,1944,1,1.0719990094719247,9,10,99194.0,9922.0,78383,4336,0.0,397,581,590,0.0,0.8666146645865834,17969,1999,0.0,17949,43111.0,568,151,10890,10.0,0,0,0,0.1998199819981998,8,1,63726,0.0,9.801980198019802,1545,0,3678,6012,2384,569,16707,9,12820,1658.0,70,0.0,2.3946360153256704E-4,110.0,43081,0.19801980198019803,1,108,12596,78,9.7953216374269,0,0,19696
5,180054,0,180,1002,25,504,108414.27818562875,47816.58256666667,30.491449444769138,22455.16891516966,0.7735966939854956,9.461717766666667E7,1,1000,UNIFORM,0,0,223,0.0,18778,2656,7726,10,947,0,562,581,4414.0,0,0,10.0,0.8947983635300993,6,4119,9,0,1893,18687,131,8,-2516,45051,2326,9.732534930139721,0,10.0,263,17989,366,1.0205803759786227,188,146.0,0,4003,18942,1947,1,1.102995640148141,9,10,105794.0,10109.0,83659,4707,0.0,482,641,704,0.0,0.8477157360406091,12217,2912,0.0,17937,45661.0,529,137,9640,10.0,0,0,0,0.3073852295409182,7,0,77939,0.0,9.620758483033931,1599,0,4002,6012,3012,629,16922,9,11820,1506.0,70,0.0,2.631232732535193E-4,105.0,45644,0.37924151696606784,1,95,11511,108,9.772222222222222,0,0,21629
6,179988,0,171,984,30,550,105921.27919613822,49920.904350877194,27.279613832853023,22191.178297764225,0.7529837297766424,8.210185773913044E7,1,1000,UNIFORM,0,0,253,0.0,18944,2251,7693,10,543,0,562,581,4555.0,0,0,10.0,0.9014409221902018,7,4276,9,0,2504,18249,153,8,-2512,47098,1963,9.801829268292684,0,10.0,254,17992,368,1.0172234423766038,215,166.0,0,3869,18996,1953,1,1.078777019997688,9,10,103605.0,9931.0,81726,4639,0.0,428,561,846,0.0,0.8519480519480519,15104,2472,0.0,17937,47767.0,580,150,9680,10.0,0,0,0,0.21544715447154472,9,0,63383,0.0,9.83739837398374,1539,0,3917,6012,2681,574,17234,9,11550,1534.0,70,0.0,3.2314354036062817E-4,110.0,47757,0.16260162601626016,1,104,11337,84,9.894736842105264,0,0,22261
7,180009,0,159,1156,25,578,98558.45572837371,43453.28729559749,18.747339937434827,20281.285950692043,0.7274479104318313,6.120439895652174E7,1,1000,UNIFORM,0,0,271,0.0,17433,1947,7859,10,536,0,562,581,4445.0,0,0,10.0,0.9171011470281544,4,4120,9,0,3045,16382,128,8,-2355,41152,1518,9.85553633217993,0,10.0,232,17573,373,1.042177732056659,207,149.0,0,3432,17028,1944,1,1.0541267705942867,9,10,96590.0,10191.0,76607,4168,0.0,346,597,567,0.0,0.8790874524714829,20901,1856,0.0,17606,41647.0,603,165,11390,10.0,0,0,0,0.17387543252595156,7,0,76307,0.0,9.852941176470589,1594,0,3518,6012,2273,557,16038,9,13150,1734.0,70,0.0,1.7161489617298782E-4,122.0,41602,0.14705882352941177,1,118,12947,50,9.773584905660377,0,0,20345
8,180029,0,174,1295,25,580,89207.91725250965,38733.760068965516,20.207005303760848,19450.864154440154,0.5946128818108968,5.3614935666666664E7,1,1000,UNIFORM,0,0,288,0.0,17112,1532,7509,10,615,0,562,581,4566.0,0,0,10.0,0.9161041465766635,6,4216,9,0,2498,14955,143,8,-2171,36685,1323,9.90965250965251,0,10.0,297,17729,370,0.8594070228173247,209,167.0,50114,3128,15224,1884,1,1.0336111490640798,9,10,87587.0,9822.0,68387,3825,0.0,159,593,470,0.0,0.8815520762423418,15773,1658,0.0,17937,37118.0,605,179,12770,10.0,0,0,0,0.11737451737451737,1,1,52761,0.0,9.86100386100386,1580,0,3233,6012,1861,598,15734,9,14690,1875.0,70,0.0,5.2996979172187185E-5,150.0,37109,0.138996138996139,1,136,14537,11,9.793103448275861,0,0,18016
9,180064,0,161,1090,29,542,101633.89013577982,45912.84241614906,19.15463062568606,22215.090074311927,0.7278073337682357,6.955591328E7,1,1000,UNIFORM,0,0,251,0.0,19274,2043,7661,10,369,0,562,581,4365.0,0,0,10.0,0.9116355653128431,3,4090,9,0,2125,19717,133,8,-2396,43926,1690,9.831192660550458,0,10.0,196,18177,362,0.9904949196984595,185,152.0,0,3558,20908,1971,1,1.0689609963946247,9,10,99555.0,9962.0,77639,4359,0.0,356,586,595,0.0,0.8713029576338929,14061,2126,0.0,18031,44388.0,571,148,10720,10.0,0,0,0,0.17706422018348625,4,0,66523,0.0,9.8348623853211,1576,0,3665,6012,2381,576,17653,9,12510,1632.0,70,0.0,1.8213830368526501E-4,117.0,44377,0.1651376146788991,1,107,12316,51,9.937888198757763,0,0,24578
