SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180070,0,113,128,4,256,361401.1044375,292041.2318318584,36.34020558882236,42762.290296875,0.6694674785467788,6.6294930666666664E7,1,1000,UNIFORM,0,333,5724,35839,100,0,425,27373.0,0,10.0,35,26622,8,20297,48562,115,191,288495,6244,0,256,33281,91.0,33466,2,34,2.720993063161738,358973.0,100,1338,6827,6479,0.5311203319502075,0.0,289938.0,1240,0,0,0,5.3515625,208913,4.0,246.0,0,2882,32261,384.0,0.0,80.0,0,0,0.3125,1,102,23379,96.53982300884955,0,0,0.0,28882,4812,402,0,0.7744510978043913,0,34,2,97.421875,1092,100.0,0.23289771482806454,165,0,10.0,2809,1,1157,33868.0,3075,316505,0.0,297,734,0.0,33270,139,260,10.0,2,0,9.6875,3453,1404,6207,6279,35,24100,70,5.192107995846313E-4,289857,2,0,7733
1,180029,0,131,133,0,268,358484.2085413534,264846.5245496183,24.37198684210526,46098.01839097744,0.7564421411545815,6.8743282E7,1,1000,UNIFORM,0,306,7958,36979,100,0,425,23363.0,0,10.0,35,22656,8,25874,42772,103,148,261389,6294,0,238,33640,83.0,33765,3,34,2.982149309821493,356545.0,100,1623,6814,17475,0.5037878787878788,0.0,262825.0,1290,0,0,0,5.015037593984962,243423,0.0,254.0,0,2726,32649,401.0,0.0,72.0,0,0,0.3007518796992481,1,93,25689,97.49618320610686,0,0,0.0,28252,4670,402,0,0.7537593984962406,0,34,3,97.1203007518797,1089,100.0,0.25366770253667703,156,0,14.0,2693,1,1243,33742.0,2894,310681,0.0,362,613,0.0,33634,128,268,10.0,6,0,9.699248120300751,3679,1615,8483,6278,35,26400,70,7.481296758104738E-4,262812,2,0,6841
2,180290,0,127,116,3,250,375072.1782758621,319977.7933464567,25.996,50180.40789655172,0.712637590571797,7.838152064E7,1,1000,UNIFORM,0,336,7532,41081,100,0,425,31860.0,0,10.0,35,31087,4,23887,46347,113,170,316028,7005,0,262,33695,87.0,34596,1,34,3.2138009049773757,372477.0,100,1644,7671,15885,0.4773662551440329,0.0,317894.0,1110,0,0,0,6.629310344827586,197351,3.0,242.0,0,2927,35772,366.0,0.0,76.0,0,0,0.43103448275862066,1,102,23486,96.74015748031496,0,0,0.0,30102,1994,402,0,0.7439516129032258,0,34,1,96.55172413793103,612,100.0,0.2594739819004525,154,0,8.0,2834,1,1178,35701.0,3137,322733,0.0,329,777,0.0,33650,137,253,10.0,4,0,9.568965517241379,3744,1518,8171,6279,35,24300,70,2.725538293813028E-4,317869,5,0,4150
3,180025,0,110,120,2,250,370247.7994083334,296223.56963636365,17.663537344398343,46442.692591666666,0.7222323325556189,8.79509732173913E7,1,1000,UNIFORM,0,332,7077,37717,100,0,425,25254.0,0,10.0,35,24555,8,25591,47728,115,164,292997,6917,0,262,29891,90.0,36048,4,34,3.500946106945126,367486.0,100,1453,7586,4296,0.5217391304347826,0.0,294154.0,1140,0,0,0,6.383333333333334,188535,2.0,235.0,0,3012,33120,370.0,0.0,75.0,0,0,0.5,1,101,22183,96.81818181818181,0,0,0.0,29257,5059,402,0,0.7717842323651453,0,34,4,96.10833333333333,994,100.0,0.3083607821150746,171,10146,15.0,2920,1,1187,34404.0,3219,321412,0.0,376,803,0.0,29604,139,252,10.0,7,1,9.5,3484,1553,7835,6277,35,23000,70,0.0010784578053383662,294145,2,0,8731
4,180292,0,77,92,1,263,387475.2221086956,307655.44497402594,61.043355658198614,43937.64286956522,0.7557890815491646,9.120053184E7,1,1000,UNIFORM,0,363,7668,34859,100,0,424,26973.0,0,10.0,35,26267,10,24929,55550,157,203,304142,10474,0,286,29684,113.0,42279,1,34,4.108419435911756,384081.0,100,1533,11309,23615,0.5443786982248521,0.0,305498.0,890,0,0,0,6.75,279690,1.0,250.0,0,3279,31343,355.0,0.0,83.0,0,0,0.32608695652173914,1,103,16250,96.55844155844156,0,0,0.0,29779,5553,402,0,0.8221709006928406,0,35,1,95.81521739130434,1096,100.0,0.3658196034627199,200,0,13.0,3339,1,1206,35133.0,3552,340420,0.0,495,1197,0.0,29174,142,264,10.0,3,0,9.673913043478262,3625,1751,8361,6279,35,16900,70,2.8153153153153153E-4,305481,6,0,6869
5,180020,0,110,111,2,260,391860.3337477477,306059.4965727273,22.564513457556934,48668.806684684685,0.7912468398583282,8.722118226086956E7,1,1000,UNIFORM,0,325,8279,39011,100,0,425,26769.0,0,10.0,35,26042,16,22314,45264,122,151,302897,7254,0,268,34389,100.0,32691,7,34,3.487925434260698,388542.0,100,1659,8049,8753,0.502262443438914,0.0,303989.0,1080,0,0,0,6.963963963963964,171659,2.0,233.0,0,2994,33792,371.0,0.0,77.0,0,0,0.2702702702702703,1,97,21278,96.08181818181818,0,0,0.0,30871,5855,402,0,0.772256728778468,0,34,7,96.47747747747748,1141,100.0,0.29725340676410367,157,0,27.0,2902,1,1160,36437.0,3232,340266,0.0,386,789,0.0,34473,133,262,10.0,11,0,9.72972972972973,3704,1647,8918,6279,35,22100,70,0.001884760366182014,303979,3,0,8726
6,180135,0,127,116,0,256,377069.0148620689,309847.3003070866,19.06181362725451,48116.68876724138,0.7410239844162174,8.80714048E7,1,1000,UNIFORM,0,317,8256,38557,100,0,425,28673.0,0,10.0,35,27934,8,23353,45983,107,142,305454,7264,0,252,30859,85.0,33892,1,34,3.563326766113144,374869.0,100,1734,7914,22221,0.4773662551440329,0.0,307293.0,1110,0,0,0,7.189655172413793,207333,0.0,245.0,0,2918,34700,372.0,0.0,70.0,0,0,0.43103448275862066,1,95,23422,96.66141732283465,0,0,0.0,29308,6372,402,0,0.7454909819639278,0,35,1,96.08620689655173,1324,100.0,0.3117084154235857,155,0,11.0,2706,1,1184,34887.0,3128,327048,0.0,425,733,0.0,30712,132,256,10.0,3,0,9.568965517241379,3649,1664,8794,6277,35,24300,70,2.6881720430107527E-4,307284,4,0,6805
7,180017,0,157,140,2,241,341531.4529714286,290949.95578980894,22.264825925925926,42097.76268571428,0.7082531954022168,7.26031843478261E7,1,1000,UNIFORM,0,314,6893,34198,100,0,425,27061.0,0,10.0,35,26323,4,21579,44664,107,144,287624,6578,0,235,30785,81.0,31854,1,34,2.973999711107901,338774.0,100,1785,7134,19579,0.4713804713804714,0.0,288855.0,1370,0,0,0,5.521428571428571,139805,2.0,230.0,0,2711,30989,381.0,0.0,71.0,0,0,0.21428571428571427,1,91,28890,97.38853503184713,0,0,0.0,26610,4407,402,0,0.7092592592592593,0,34,1,97.14285714285714,875,100.0,0.2505415162454874,144,0,11.0,2518,1,1253,32120.0,2890,296946,0.0,370,613,0.0,30727,126,243,10.0,7,0,9.785714285714286,3538,1811,7295,6278,35,29700,70,2.6219192448872575E-4,288846,2,0,12293
8,180083,0,130,122,3,292,331777.8444590164,280260.78333846154,12.668548446069469,42113.68446721312,0.6409254162782088,6.536891136E7,1,1000,UNIFORM,0,295,6629,34550,100,0,425,27162.0,0,10.0,35,26420,3,16237,44334,95,149,276885,6485,0,233,34952,83.0,28991,4,34,2.4161875945537066,329653.0,100,1580,6997,45622,0.48412698412698413,0.0,278090.0,1200,0,0,0,5.852459016393443,128162,3.0,286.0,0,2643,31502,414.0,0.0,71.0,0,0,0.16393442622950818,1,89,24450,96.45384615384616,0,0,0.0,25670,2515,402,0,0.7623400365630713,0,34,4,97.6311475409836,779,100.0,0.19892595113834052,132,0,6.0,2353,1,1162,30971.0,2820,287812,0.0,218,557,0.0,35316,121,295,10.0,3,0,9.836065573770492,3541,1614,6963,6280,35,25200,70,9.64785335262904E-4,278053,1,0,4612
9,180147,0,112,133,1,290,359427.43842105265,277336.11984821426,16.521944029850747,48042.37212030075,0.6684931012827868,7.179124672E7,1,1000,UNIFORM,0,303,7904,38946,100,0,425,24952.0,0,10.0,35,24244,7,31749,42185,99,127,273633,6523,0,222,35682,77.0,37005,3,34,3.4089264173703255,356809.0,100,1766,6861,5734,0.5428571428571428,0.0,275283.0,1280,0,0,0,5.165413533834586,160261,1.0,278.0,0,2700,34618,423.0,0.0,66.0,0,0,0.37593984962406013,1,89,23788,97.92857142857143,0,0,0.0,27506,6688,402,0,0.7910447761194029,0,34,3,96.39097744360902,1029,100.0,0.30014901014688145,134,0,12.0,2527,1,1229,33133.0,2868,309017,0.0,352,610,0.0,35618,121,291,10.0,5,0,9.62406015037594,3676,1629,8489,6278,35,24500,70,7.088846880907373E-4,275267,2,0,11104
