SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180073,0,359,431,1,241,182887.50919953597,157660.80827019498,22.414353682170542,14075.838232018563,0.6670857220973754,9.809706496E7,1,1000,UNIFORM,0,411,1554,11457,100,0,186,17123.0,0,10.0,10,16246,22,6806,15859,125,79,154403,1497,0,156,10966,53.0,8446,3,9,9.048171275646745,180750.0,100,633,1895,1042,0.5455696202531646,0.0,155897.0,3960,0,0,0,18.201856148491878,181516,1.0,214.0,0,1585,10071,672.0,0.0,51.0,0,0,0.8120649651972158,1,122,70767,88.39554317548746,0,0,0.0,17369,1565,162,0,0.6521317829457365,0,9,3,90.56380510440836,574,100.0,0.9348795718108831,171,0,27.0,1520,1,478,19898.0,1695,166946,0.0,210,644,0.0,12650,158,242,10.0,5,0,9.187935034802784,1685,645,1977,6039,10,79000,70,4.462957453138947E-4,155884,1,0,2116
1,180073,0,433,482,3,203,169607.36403319502,139971.26750577366,19.2991632471008,13241.78844813278,0.612281471997787,8.343517248E7,1,1000,UNIFORM,0,388,1174,11247,100,0,186,15413.0,0,10.0,10,14640,21,6899,16319,156,72,136759,1334,0,150,10778,51.0,8306,2,9,8.529475197699497,167896.0,100,565,1635,2275,0.526775956284153,0.0,138382.0,4430,0,0,0,16.6701244813278,150549,3.0,179.0,0,1450,9727,685.0,0.0,47.0,0,0,0.8091286307053942,1,100,83018,90.50577367205543,0,0,0.0,16848,1714,162,0,0.6137377341659233,0,9,2,90.93153526970954,585,100.0,0.8519051042415529,159,0,24.0,1405,1,500,19192.0,1548,154859,0.0,188,591,0.0,12469,131,206,10.0,3,0,9.190871369294605,1594,590,1495,6038,10,91500,70,2.9171528588098014E-4,138373,2,0,4285
2,180077,0,393,418,2,213,181599.9066172249,161683.74151145038,27.915363547758282,13675.247480861244,0.6617492684404868,8.780767008E7,1,1000,UNIFORM,0,449,1407,11273,100,0,186,18571.0,0,10.0,10,17711,21,7343,16068,120,92,158316,1613,0,166,11064,61.0,8944,1,9,8.850478893224548,179388.0,100,649,2079,1314,0.5154130702836005,0.0,159717.0,3820,0,0,0,16.564593301435405,190874,2.0,189.0,0,1577,9740,631.0,0.0,55.0,0,0,0.861244019138756,1,117,73845,91.33078880407125,0,0,0.0,17993,2101,162,0,0.6169590643274854,0,9,1,90.79425837320574,616,100.0,0.9471443774388081,182,0,24.0,1554,1,511,20609.0,1692,165968,0.0,201,728,0.0,12318,156,215,10.0,3,0,9.138755980861244,1746,684,1819,6038,10,81100,70,1.5837820715869496E-4,159699,2,0,3227
3,180062,0,450,471,3,188,168913.586388535,147323.52786444445,24.139294064748203,11780.980242038217,0.6101462411746482,7.878232E7,1,1000,UNIFORM,0,406,1157,9734,100,0,186,16339.0,0,10.0,10,15499,13,6035,16396,111,74,144339,1345,0,151,10389,51.0,7590,2,9,9.772914798206278,167006.0,100,588,1733,6609,0.511400651465798,0.0,145612.0,4120,0,0,0,18.923566878980893,165678,3.0,173.0,0,1497,8367,659.0,0.0,47.0,0,0,1.2526539278131634,1,109,82714,89.89555555555556,0,0,0.0,16425,1504,162,0,0.5953237410071942,0,9,2,89.72611464968153,580,100.0,1.0080717488789237,169,0,15.0,1418,1,510,18807.0,1596,155438,0.0,208,645,0.0,12229,149,191,10.0,2,0,8.747346072186836,1606,598,1528,6039,10,92100,70,3.0321406913280777E-4,145603,1,0,2480
4,180024,0,435,469,2,189,175421.52657995737,145989.84767586208,24.292825570776255,13155.42958848614,0.712487346614823,8.738112233333333E7,1,1000,UNIFORM,0,425,1378,10878,100,0,186,15982.0,0,10.0,10,15164,15,6387,17845,154,74,142570,1452,0,154,10310,52.0,8037,0,9,9.343905915894512,173577.0,100,609,2067,2482,0.5188053097345132,0.0,144016.0,4140,0,0,0,19.02771855010661,203291,2.0,173.0,0,1501,9236,658.0,0.0,48.0,0,0,1.1727078891257996,1,103,81043,89.17471264367816,0,0,0.0,17584,1510,162,0,0.6027397260273972,0,9,0,90.08955223880596,582,100.0,0.8838203848895224,195,0,16.0,1444,1,481,20093.0,1610,160651,0.0,185,743,0.0,11862,139,191,10.0,0,0,8.8272921108742,1704,633,1729,6038,10,90400,70,0.0,144000,3,0,2221
5,179997,0,428,449,4,194,175973.9897505568,152989.82045560746,31.715342325581393,13757.644436525614,0.6561419375096798,7.922608313043478E7,1,1000,UNIFORM,0,408,1423,11390,100,0,186,16699.0,0,10.0,10,15910,26,7161,15335,109,80,149959,1384,0,154,11021,49.0,8312,0,9,10.395123700250986,174028.0,100,592,1800,1209,0.5119726339794755,0.0,151267.0,3810,0,0,0,19.964365256124722,174412,4.0,167.0,0,1541,9847,643.0,0.0,47.0,0,0,1.5144766146993318,1,97,78284,89.53271028037383,0,0,0.0,16656,1510,162,0,0.6018604651162791,0,9,0,89.00668151447661,516,100.0,1.1133022588741484,155,1841,27.0,1483,1,507,19071.0,1653,160506,0.0,257,616,0.0,12694,133,198,10.0,1,1,8.485523385300668,1629,597,1803,6039,10,87700,70,0.0,151255,2,0,2279
6,180108,0,419,417,2,219,178853.3473261391,152524.87729355608,15.578944181646168,14258.989841726618,0.6434861883049827,9.160461024E7,1,1000,UNIFORM,0,411,1343,11769,100,0,186,16226.0,0,10.0,10,15430,30,6961,18649,106,80,149341,1394,0,156,11130,50.0,8816,2,9,10.179960916681472,176712.0,100,606,1676,3372,0.4988038277511962,0.0,150658.0,3610,0,0,0,20.553956834532375,161731,2.0,187.0,0,1558,10363,636.0,0.0,47.0,0,0,1.3429256594724222,1,103,74566,89.09069212410502,0,0,0.0,17340,2231,162,0,0.6035950804162725,0,9,2,89.29736211031175,670,100.0,1.0001776514478593,175,0,32.0,1544,1,497,19795.0,1672,162682,0.0,215,644,0.0,12586,136,221,10.0,2,0,8.657074340527577,1655,615,1945,6038,10,83600,70,3.1426775612822125E-4,150646,4,0,2807
7,179993,0,406,468,3,228,170481.6072136752,147236.25966256156,15.819135746606335,13257.313741452992,0.6068772492301758,7.418686643478261E7,1,1000,UNIFORM,0,392,1302,11097,100,0,186,16700.0,0,10.0,10,15901,23,6754,17351,99,63,144380,1364,0,152,10975,51.0,8499,0,9,8.465344765987853,168671.0,100,567,1746,2071,0.5354691075514875,0.0,145735.0,4340,0,0,0,16.33974358974359,157594,3.0,205.0,0,1464,9741,696.0,0.0,48.0,0,0,0.7264957264957265,1,98,79366,90.37931034482759,0,0,0.0,16937,1400,162,0,0.632579185520362,0,9,0,91.17948717948718,558,100.0,0.8732142857142857,134,0,23.0,1401,1,490,19275.0,1566,155636,0.0,170,563,0.0,12672,131,231,10.0,0,0,9.273504273504274,1584,596,1642,6038,10,87400,70,0.0,145724,3,0,1861
8,180066,0,445,455,1,196,173276.541989011,149095.1307258427,15.1113290793072,13784.729043956044,0.6794450769181315,8.591266752E7,1,1000,UNIFORM,0,394,1232,11691,100,0,186,16014.0,0,10.0,10,15246,19,7269,17011,185,75,146260,1596,0,149,11034,49.0,8635,2,9,9.372605192479856,171584.0,100,574,1942,3458,0.5055555555555555,0.0,147531.0,4080,0,0,0,18.0989010989011,149658,1.0,173.0,0,1494,10316,651.0,0.0,47.0,0,0,1.032967032967033,1,100,81355,90.838202247191,0,0,0.0,16502,1427,162,0,0.5943482224247949,0,9,2,89.96043956043955,543,100.0,1.0474485228290062,164,0,23.0,1460,1,511,18849.0,1595,158006,0.0,219,549,0.0,12570,136,197,10.0,4,0,8.967032967032967,1585,577,1608,6038,10,90000,70,3.071253071253071E-4,147521,6,0,2014
9,180322,0,422,445,1,232,169992.71405168538,150329.28840284358,13.836387272727272,13708.14408539326,0.6365656335499069,8.790126048E7,1,1000,UNIFORM,0,370,1352,11475,100,0,186,16521.0,0,10.0,10,15761,23,7430,16337,97,70,147341,1330,0,150,11502,48.0,9025,3,9,10.93826714801444,168224.0,100,577,1617,4537,0.5132641291810842,0.0,148555.0,3950,0,0,0,19.849438202247192,169111,1.0,206.0,0,1509,10139,677.0,0.0,45.0,0,0,1.1235955056179776,1,96,77440,90.44312796208531,0,0,0.0,16327,1813,162,0,0.6163636363636363,0,9,3,88.25393258426966,548,100.0,1.1173285198555956,140,0,26.0,1481,1,514,18630.0,1608,154720,0.0,223,478,0.0,13048,131,233,10.0,3,0,8.876404494382022,1550,575,1728,6038,10,86700,70,4.430005906674542E-4,148543,2,0,2364
