SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180281,0,415,62,0,61,396403.90130645165,314225.9358722892,38.75457992565055,49537.21306451613,0.698152110625151,6.802841632E7,1,1000,UNIFORM,0,477,6235,42233,100,0,589,35650.0,0,10.0,48,34774,0,6593,48710,207,156,310932,6358,0,328,37178,99.0,10777,1,47,1.8326292496479581,393757.0,100,1729,6987,0,0.129979035639413,0.0,312280.0,590,0,0,0,11.112903225806452,159720,0.0,60.0,0,2879,36893,123.0,0.0,88.0,0,0,0.4838709677419355,1,155,46983,98.4722891566265,0,0,0.0,38125,3385,562,0,0.22862453531598512,0,47,1,98.66129032258064,561,100.0,0.18507342587004627,221,0,1.0,2858,1,1168,45148.0,3163,344448,0.0,54,1012,0.0,41734,190,61,10.0,1,0,9.516129032258064,5083,1745,6723,6438,48,47700,70,8.130081300813008E-4,312257,0,0,0
1,180011,0,447,62,0,65,363828.24572580645,293558.51686577185,14.745834494773518,50287.09137096774,0.6463749655855638,5.8247852E7,1,1000,UNIFORM,0,448,8536,40524,100,0,589,33956.0,0,10.0,48,33143,0,8838,60344,177,174,290401,8609,0,312,38419,94.0,15764,2,48,1.9534389489953632,361652.0,100,2331,9317,0,0.12180746561886051,0.0,291635.0,610,0,0,0,8.806451612903226,119362,0.0,63.0,0,2681,35156,127.0,0.0,90.0,0,0,0.16129032258064516,1,156,50328,98.93736017897092,0,0,0.0,34117,6230,562,0,0.22125435540069685,0,47,2,98.43548387096774,1931,100.0,0.19126738794435857,214,0,2.0,2752,1,1212,42038.0,2942,311704,0.0,47,838,0.0,41312,191,65,10.0,2,0,9.838709677419354,5360,2340,9068,6440,48,50900,70,0.0015748031496062992,291622,0,0,8179
2,180187,0,426,60,2,54,380811.00321666664,315988.78432629106,47.56237084870849,51177.429950000005,0.6079156478311478,5.700167904E7,1,1000,UNIFORM,0,459,7801,42260,100,0,589,36449.0,0,10.0,48,35557,0,4547,41729,214,176,312333,6523,0,332,33143,88.0,6993,0,48,1.655492638731597,378689.0,100,1697,7322,0,0.12345679012345678,0.0,313743.0,600,0,0,0,12.783333333333333,126286,2.0,54.0,0,2858,36230,114.0,0.0,81.0,0,0,0.0,1,163,47784,98.24178403755869,0,0,0.0,37823,361,562,0,0.2140221402214022,0,46,0,98.88333333333334,356,100.0,0.12004530011325028,233,0,0.0,2764,1,1112,45148.0,3154,327750,0.0,26,925,0.0,39138,191,56,10.0,0,0,10.0,5414,1545,8385,6442,48,48600,70,0.0,313728,0,0,0
3,180002,0,412,48,3,56,434547.6002708333,325784.6416626214,21.937537572254335,63033.78504166666,0.6954896424775519,5.368515617391305E7,1,1000,UNIFORM,0,462,12174,49231,100,0,589,37132.0,0,10.0,47,36267,0,6800,58050,365,217,322287,8990,0,348,35922,107.0,11877,1,47,1.8883096049729295,432164.0,100,2915,10218,0,0.10434782608695652,0.0,323736.0,460,0,0,0,13.833333333333334,169941,3.0,54.0,0,2967,42404,104.0,0.0,91.0,0,0,0.4166666666666667,1,161,45307,98.49271844660194,0,0,0.0,46149,2026,562,0,0.20616570327552985,0,44,1,98.5,564,100.0,0.16242229797473431,220,0,2.0,2936,1,1138,55312.0,3280,369603,0.0,36,905,0.0,39753,189,59,10.0,2,0,9.583333333333334,6023,2530,13050,6437,47,46000,70,9.560229445506692E-4,323717,0,0,0
4,180025,0,426,51,0,45,416028.10211764707,327806.75577464787,29.865168582375478,57447.42554901961,0.651220478683369,6.1914612666666664E7,1,1000,UNIFORM,0,469,9721,46138,100,0,589,35422.0,0,10.0,48,34501,1,6267,55687,198,175,323677,9196,0,326,32467,96.0,9674,1,47,2.016936394429808,412612.0,100,2527,9836,0,0.1069182389937107,0.0,325206.0,510,0,0,0,17.764705882352942,174142,0.0,43.0,0,2991,40274,96.0,0.0,82.0,0,0,0.0,1,157,46754,98.00704225352112,0,0,0.0,37205,5817,562,0,0.1839080459770115,0,47,1,98.09803921568627,1452,100.0,0.18253669552126459,239,0,2.0,3049,1,1139,45304.0,3293,355500,0.0,47,1012,0.0,36771,194,45,10.0,1,0,10.0,5337,2525,10365,6438,48,47700,70,0.0010416666666666667,325186,0,0,11552
5,180217,0,421,57,1,64,395969.13149122806,312621.70772921614,18.545222836095764,56303.939333333336,0.7257928775184873,7.271181376E7,1,1000,UNIFORM,0,440,9944,44638,100,0,589,33098.0,0,10.0,48,32233,1,6422,57148,175,169,309067,9192,0,300,29731,80.0,12117,0,47,2.474242951618517,392948.0,100,2516,10136,0,0.1192468619246862,0.0,310547.0,560,0,0,0,17.859649122807017,158768,1.0,62.0,0,2867,37291,121.0,0.0,72.0,0,0,0.17543859649122806,1,144,46736,97.73634204275534,0,0,0.0,33781,2776,562,0,0.22467771639042358,0,47,0,98.05263157894737,1019,100.0,0.21928297946397493,216,0,2.0,2667,1,1123,41754.0,3152,336970,0.0,60,1042,0.0,32598,178,65,10.0,1,0,9.824561403508772,5224,2501,10830,6438,48,47800,70,0.0,310529,0,0,8104
6,180115,0,411,64,1,64,414309.328453125,313161.3461435523,18.08036111111111,58270.659921875,0.7118745399071256,6.629568736E7,1,1000,UNIFORM,0,453,10332,45752,100,0,589,35115.0,0,10.0,48,34278,1,12485,51503,199,185,309520,8520,0,321,35403,91.0,17419,0,47,2.089602389397051,412066.0,100,2434,9394,0,0.13473684210526315,0.0,310796.0,640,0,0,0,10.9375,135737,1.0,63.0,0,2851,40192,128.0,0.0,82.0,0,0,0.0,1,154,46761,98.53284671532846,0,0,0.0,40375,3366,562,0,0.2388888888888889,0,46,0,97.875,1255,100.0,0.1941022769690183,223,0,1.0,3136,1,1162,48942.0,3131,354015,0.0,44,959,0.0,38005,190,65,10.0,0,0,10.0,5898,2160,10826,6441,48,47500,70,0.0,310782,0,0,6328
7,180093,0,463,52,0,58,368600.3648076923,299555.4462483801,26.898247818499126,49187.93825,0.6464909586613504,6.331683808E7,1,1000,UNIFORM,0,448,7069,41015,100,0,589,33985.0,0,10.0,47,33122,1,5164,51066,207,166,296079,7733,0,310,36252,86.0,9705,0,46,1.7429525997076634,366624.0,100,1886,8414,0,0.10097087378640776,0.0,297398.0,510,0,0,0,14.942307692307692,151119,0.0,57.0,0,2723,36089,110.0,0.0,81.0,0,0,0.19230769230769232,1,153,50672,98.39092872570194,0,0,0.0,34279,13350,562,0,0.19197207678883071,0,48,0,98.40384615384616,2577,100.0,0.16913760701607852,289,0,1.0,2626,1,1160,41563.0,2991,317654,0.0,44,856,0.0,41813,187,58,10.0,0,0,9.807692307692308,5172,1903,7510,6438,47,51500,70,0.0,297371,0,0,13826
8,180075,0,503,54,0,55,359328.4387777778,274531.1629085487,17.941341503267974,47300.491925925926,0.5424576751227321,6.157033952E7,1,1000,UNIFORM,0,449,7031,39275,100,0,589,29416.0,0,10.0,47,28512,0,2699,52699,222,164,271343,9425,0,280,29385,73.0,5155,0,47,1.3834883065652297,357048.0,100,1743,9979,0,0.09694793536804308,0.0,272622.0,520,0,0,0,17.925925925925927,163019,0.0,55.0,0,2570,32947,109.0,0.0,71.0,0,0,0.37037037037037035,1,161,54685,98.07355864811133,0,0,0.0,34134,0,562,0,0.1781045751633987,0,47,0,99.14814814814815,0,100.0,0.1521555367709214,264,0,0.0,2729,1,1096,41282.0,2802,309980,0.0,30,825,0.0,39586,198,55,10.0,0,0,9.62962962962963,5202,2169,7414,6439,47,55700,70,0.0,272600,0,0,0
9,180214,0,494,58,0,56,344127.49051724136,284948.49787854246,14.666060855263158,43571.40531034483,0.45107499341287793,5.529420256E7,1,1000,UNIFORM,0,435,7472,35145,100,0,589,32712.0,0,10.0,47,31946,0,8384,43143,236,163,282003,6335,0,293,34010,95.0,12721,0,47,1.9666471620830894,342419.0,100,2015,6790,1037,0.10507246376811594,0.0,283023.0,580,0,0,0,8.586206896551724,99963,0.0,56.0,0,2583,30922,114.0,0.0,91.0,0,0,0.0,1,152,54676,99.13157894736842,0,0,0.0,32653,0,562,0,0.1875,0,48,0,98.36206896551724,0,100.0,0.1735907938365516,197,0,0.0,2417,1,1229,40121.0,2820,299058,0.0,41,707,0.0,36452,183,56,10.0,0,0,10.0,5237,1775,7936,6439,47,55200,70,0.0,282994,1,0,0
