SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180000,0,5947,734,0,30,40706.278986376026,24921.592023877587,14.711672180002981,13808.453752043597,0.7230389412110041,6.093827339130435E7,1,1000,UNIFORM,0,304,1775,11272,10,0,345,2920.0,0,10.0,8,2582,0,1485,15022,129,116,22930,1714,0,239,2835,84.0,1515,0,8,1.125833625833626,38953.0,10,660,2025,13859,0.10986379284538243,0.0,23433.0,7130,0,0,0,3.0790190735694822,75646,0.0,30.0,0,2159,10068,764.0,0.0,78.0,0,0,0.28610354223433243,1,129,64539,9.655288380696149,0,0,0.0,3213,0,322,0,0.1138429444196096,0,8,0,9.69891008174387,0,10.0,1.1495261495261495,193,0,0.0,55,1,599,5511.0,2346,25412,0.0,17,568,0.0,14602,164,30,10.0,0,0,9.713896457765667,1494,676,2050,5818,8,66810,70,0.0,23420,3,0,0
1,179998,0,6382,761,0,41,37328.74336530881,23405.348941867753,12.433032711581292,11995.617777923786,0.6672308197545345,5.568533426086956E7,1,1000,UNIFORM,0,262,1219,10045,10,0,345,2664.0,0,10.0,8,2384,0,1545,26300,111,101,21816,1082,0,222,3515,81.0,1625,1,8,1.143732406027488,35900.0,10,476,1579,8968,0.10653786924261514,0.0,22205.0,7370,0,0,0,2.4139290407358738,56037,0.0,40.0,0,2055,8937,802.0,0.0,77.0,0,0,0.31537450722733246,1,112,69590,9.747571294265121,0,0,0.0,3062,870,322,0,0.1116369710467706,0,8,1,9.699080157687254,395,10.0,1.1723795330352706,177,0,1.0,53,1,630,5094.0,2217,24111,0.0,13,413,0.0,16610,143,41,10.0,1,0,9.684625492772668,1431,469,1551,5818,8,71430,70,1.2468827930174563E-4,22195,8,0,0
2,179997,0,5962,771,0,35,39807.12638521401,24679.26073079504,15.636417257683215,12451.830265888457,0.6541891285896865,6.018193913043478E7,1,1000,UNIFORM,0,282,1607,10108,10,0,345,2821.0,0,10.0,8,2504,0,1714,23317,157,96,22798,1682,0,234,3551,83.0,1772,0,8,1.1554404145077721,38092.0,10,609,2049,16150,0.11451061933759096,0.0,23255.0,7460,0,0,0,2.9053177691309986,68662,0.0,35.0,0,2159,8816,806.0,0.0,79.0,0,0,0.324254215304799,1,119,65075,9.666219389466622,0,0,0.0,3238,0,322,0,0.11908983451536644,0,8,0,9.656290531776913,0,10.0,1.2602864980188966,166,0,0.0,57,1,614,5502.0,2342,25867,0.0,24,501,0.0,17099,153,35,10.0,0,0,9.6757457846952,1514,620,1883,5818,8,67330,70,0.0,23244,13,0,0
3,180007,0,5739,697,0,29,40638.75611764706,26056.99815856421,13.66500154679041,13213.13175609756,0.7031404495992675,5.667032243478261E7,1,1000,UNIFORM,0,285,1807,10598,10,0,345,2948.0,0,10.0,8,2633,0,1827,18225,131,141,24016,1926,0,244,3925,90.0,1909,0,8,1.1615587297184857,38833.0,10,669,2169,16629,0.10829707893101305,0.0,24501.0,6710,0,0,0,2.866571018651363,70057,0.0,29.0,0,2241,9380,726.0,0.0,84.0,0,0,0.37302725968436157,1,127,62357,9.694546088168671,0,0,0.0,3240,0,322,0,0.1122969837587007,0,8,0,9.64131994261119,0,10.0,1.1843017611981694,190,0,0.0,58,1,629,5596.0,2441,25865,0.0,16,518,0.0,16821,158,29,10.0,0,0,9.626972740315638,1546,749,2108,5818,8,64360,70,0.0,24491,11,0,0
4,180004,0,5983,734,0,37,39512.568625340595,24848.7782592345,14.660388066331063,13023.793716621254,0.691523409699085,4.553279826086956E7,1,1000,UNIFORM,0,278,1685,10541,10,0,345,2832.0,0,10.0,8,2518,0,1700,30755,132,102,23023,1888,0,233,3518,83.0,1855,0,8,1.1399936868686869,37929.0,10,644,2183,11857,0.1092749739467024,0.0,23472.0,7120,0,0,0,2.79291553133515,70686,0.0,37.0,0,2168,9315,771.0,0.0,78.0,0,0,0.2997275204359673,1,122,65110,9.696807621594518,0,0,0.0,3165,0,322,0,0.11415457506662718,0,8,0,9.664850136239782,0,10.0,1.1647727272727273,171,0,0.0,58,1,618,5444.0,2344,25143,0.0,11,470,0.0,17450,158,37,10.0,0,0,9.700272479564033,1494,681,1953,5818,8,67170,70,0.0,23461,9,0,0
5,179992,0,6116,744,0,32,39233.26215456989,24326.849043328973,13.77351494486361,13126.452958333333,0.7381295834134907,6.819950052173913E7,1,1000,UNIFORM,0,253,1719,10638,10,0,345,2604.0,0,10.0,8,2316,2,2088,17375,110,124,22591,1516,0,218,4188,84.0,2160,0,8,1.2017146356399264,37706.0,10,615,1784,9056,0.10845481049562682,0.0,23016.0,7010,0,0,0,3.3239247311827955,70142,0.0,29.0,0,2141,9451,776.0,0.0,77.0,0,0,0.5779569892473119,1,103,66109,9.648463047743624,0,0,0.0,3085,968,322,0,0.11259431224608242,0,8,0,9.541666666666666,450,10.0,1.189222290263319,157,48183,3.0,59,1,634,5318.0,2317,24806,0.0,16,462,0.0,17000,136,32,10.0,1,1,9.422043010752688,1484,628,2052,5818,8,68600,70,0.0,23008,18,0,1602
6,179985,0,6232,740,0,38,38116.489572972976,23962.436289313224,13.084614693295292,12080.58692027027,0.69871688800699,6.331874852173913E7,1,1000,UNIFORM,0,254,1292,10083,10,0,345,2638.0,0,10.0,8,2347,0,1449,16545,116,99,22235,1423,0,219,3430,81.0,1555,0,8,1.1705126433605084,36473.0,10,467,1772,17551,0.10613884107860011,0.0,22656.0,7120,0,0,0,3.0432432432432432,68385,0.0,38.0,0,2105,8852,778.0,0.0,74.0,0,0,0.3783783783783784,1,108,67457,9.67586649550706,0,0,0.0,2998,0,322,0,0.11098430813124108,0,8,0,9.671621621621622,0,10.0,1.1676108884897056,150,34310,0.0,56,1,625,5005.0,2274,24614,0.0,14,432,0.0,16719,136,38,10.0,0,1,9.621621621621621,1413,577,1570,5818,8,69720,70,0.0,22644,15,0,0
7,180007,0,6194,776,0,28,37834.56643943299,24011.330855666776,14.028170048585311,12258.38957216495,0.6075138207086018,5.957317008695652E7,1,1000,UNIFORM,0,268,1262,10295,10,0,345,2692.0,0,10.0,8,2394,1,1530,14477,152,98,22265,1351,0,222,3636,83.0,1560,0,8,1.14155906264945,36300.0,10,466,1829,5267,0.11133428981348636,0.0,22710.0,7600,0,0,0,2.8466494845360826,76446,0.0,27.0,0,2102,9073,804.0,0.0,73.0,0,0,0.20618556701030927,1,111,67481,9.678075556990636,0,0,0.0,2936,1070,322,0,0.11488996856244642,0,8,0,9.710051546391753,595,10.0,1.1796588554120835,169,0,1.0,58,1,612,4947.0,2275,24289,0.0,16,461,0.0,19329,145,28,10.0,0,0,9.793814432989691,1421,539,1533,5818,8,69700,70,0.0,22700,9,0,1359
8,179993,0,6494,808,0,42,36304.40389603961,22794.285176932553,11.115213099128539,11841.61086138614,0.7309615130723041,4.881877252173913E7,1,1000,UNIFORM,0,270,1190,9994,10,0,345,2530.0,0,10.0,8,2219,0,1144,16244,122,99,21119,1089,0,207,2667,66.0,1177,0,8,1.0985024256485973,34852.0,10,463,1332,11651,0.11065461517392496,0.0,21549.0,7890,0,0,0,2.8205445544554455,73141,0.0,41.0,0,2011,8941,850.0,0.0,64.0,0,0,0.23514851485148514,1,118,70729,9.674468740375731,0,0,0.0,2859,1058,322,0,0.11574074074074074,0,8,0,9.780940594059405,498,10.0,1.0398650073824087,172,0,1.0,56,1,589,4849.0,2159,23226,0.0,8,427,0.0,18349,147,42,10.0,1,0,9.764851485148515,1408,521,1457,5818,8,73020,70,0.0,21538,5,0,0
9,180008,0,6401,793,0,36,36319.18775662043,23287.473346664585,15.224590318118949,11813.022361916772,0.6364148347923929,5.937775060869565E7,1,1000,UNIFORM,0,243,1513,9616,10,0,345,2488.0,0,10.0,8,2216,1,2132,18181,116,93,21664,1398,0,205,4174,79.0,2186,2,8,1.184061221797071,34860.0,10,616,1567,12578,0.11023074784542675,0.0,22048.0,7610,0,0,0,2.600252206809584,56359,0.0,33.0,0,2051,8530,829.0,0.0,74.0,0,0,0.403530895334174,1,104,69869,9.727542571473208,0,0,0.0,2769,2025,322,0,0.11466113416320885,0,8,2,9.58764186633039,471,10.0,1.1611030478955007,139,0,3.0,52,1,645,4933.0,2203,23258,0.0,26,401,0.0,16346,128,36,10.0,2,0,9.596469104665825,1421,595,1778,5818,8,71940,70,2.4125452352231604E-4,22039,15,0,1707
