SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,179992,0,5852,741,0,1,36925.25931309042,25984.02142190704,15.361135881104033,11696.789893387315,0.6935356228388992,2.0275634713043478E8,1,100000,UNIFORM,0,0,269,0.0,9687,1250,2732,10,0,0,322,347,2804.0,0,0,10.0,0.11252653927813164,0,2503,8,0,75008,1622,271,10,100,24073,1153,9.645074224021592,0,10.0,0,1690,234,1.2414543194530765,158,183.0,0,36,1655,540,1,1.1693598508390304,8,10,35273.0,4612.0,23814,2440,0.0,0,454,481,0.0,0.11239193083573487,18847,2492,0.0,78437,24544.0,1,140,7070,10.0,0,0,0,2.970310391363023,0,0,74331,1.0,9.541160593792172,1287,0,2249,5818,1527,1025,8665,8,65930,742.0,70,0.0,0.0,169.0,24534,0.45883940620782726,1,252,63729,10,9.668831168831169,0,0,0
1,180004,0,6097,745,0,1,40128.05803087249,24531.373952763654,16.267986555604267,12858.975924832215,0.6612395873040109,1.7515691547826087E8,1,100000,UNIFORM,0,0,266,0.0,10670,1489,3097,10,0,0,322,347,2754.0,0,0,10.0,0.10901651322519362,0,2454,8,0,0,1596,175,9,98,22807,1092,9.687248322147651,0,10.0,0,1751,229,1.059390048154093,153,126.0,0,67,1596,539,1,1.1598715890850722,8,10,38669.0,5207.0,26038,2338,0.0,0,489,457,0.0,0.10888629055831628,10958,1921,0.0,67877,23238.0,1,142,7290,10.0,0,0,0,2.8644295302013423,0,0,67067,1.0,9.78523489932886,1488,0,2159,5818,1749,901,9381,8,68420,746.0,70,0.0,0.0,117.0,23227,0.21476510067114093,1,174,66286,8,9.688207315072987,0,0,0
2,179991,0,5745,733,0,1,40679.45111732606,26045.383767449955,15.761288161753356,13323.262706684858,0.6706348397139069,1.808417436521739E8,1,100000,UNIFORM,0,0,264,0.0,10593,1916,3092,10,0,0,322,347,2844.0,0,0,10.0,0.11328908782219478,0,2544,8,0,47735,1591,191,7,123,24135,1017,9.679399727148704,0,10.0,0,1748,235,1.2093373493975903,153,142.0,0,62,1612,540,1,1.1694277108433735,8,10,39107.0,5400.0,26041,2461,0.0,0,657,477,0.0,0.1131522074714418,4439,1772,0.0,75781,24596.0,1,141,7120,10.0,0,0,0,2.969986357435198,0,0,81220,1.0,9.71350613915416,1514,0,2272,5818,2255,970,9359,8,64780,734.0,70,0.0,0.0,130.0,24587,0.286493860845839,1,193,62603,7,9.661966927763272,0,0,0
3,179997,0,5850,742,0,1,39418.64411455525,25669.631768888892,14.543461550128924,12673.894613207547,0.6569202668142526,1.6973444939130434E8,1,100000,UNIFORM,0,0,263,0.0,10457,1411,3248,10,0,0,322,347,2886.0,0,0,10.0,0.11269528287577733,0,2582,8,0,0,1529,279,8,104,23851,1066,9.694070080862534,0,10.0,0,1561,241,1.1574803149606299,156,146.0,0,62,1529,539,1,1.1496062992125984,8,10,37797.0,5420.0,25408,2427,0.0,0,507,460,0.0,0.11256067961165049,7329,1880,0.0,72001,24318.0,1,141,7240,10.0,0,0,0,2.9622641509433962,0,0,76660,1.0,9.757412398921833,1527,0,2241,5818,1698,947,9250,8,65920,743.0,70,0.0,0.0,135.0,24305,0.24258760107816713,1,288,63722,9,9.663076923076924,0,0,0
4,179994,0,5887,718,0,0,39369.04695682451,25699.842361984032,12.58869841029523,12939.285777158775,0.7046839759000516,1.6988435513043478E8,1,100000,UNIFORM,0,0,267,0.0,10660,1479,3191,10,0,0,322,347,2874.0,0,0,10.0,0.10870552611657835,0,2562,8,0,0,1746,179,0,89,23838,0,9.674094707520892,0,10.0,0,1834,238,1.1535463756819953,155,143.0,0,61,1746,540,1,1.1694466095089633,8,10,37673.0,5368.0,24971,2423,0.0,1,512,505,0.0,0.10870552611657835,7676,0,0.0,66024,24308.0,0,144,6900,10.0,0,0,0,3.0598885793871866,0,0,77797,0.0,9.610027855153204,1527,0,2237,5819,1804,0,9468,8,66050,718.0,0,0.0,0.0,133.0,24295,0.38997214484679665,1,186,63853,8,9.66655342279599,0,0,0
5,180007,0,6059,768,0,0,39279.84752994792,24646.820763657368,14.771077486450856,13061.242723958334,0.6466968586963485,1.7646270852173913E8,1,100000,UNIFORM,0,0,265,0.0,10605,1757,3148,10,0,0,322,347,2645.0,0,0,10.0,0.11249450710414531,0,2348,8,0,0,1817,196,0,95,22940,0,9.662760416666666,0,10.0,0,1986,220,1.1710587868392328,152,128.0,0,62,1817,539,1,1.1649773896772182,8,10,37763.0,5452.0,24930,2339,0.0,0,655,445,0.0,0.11249450710414531,7142,0,0.0,75305,23370.0,0,141,7480,10.0,0,0,0,2.8216145833333335,0,0,66700,0.0,9.739583333333334,1518,0,2166,5819,2032,0,9406,8,68270,768.0,0,0.0,0.0,120.0,23359,0.2604166666666667,1,175,66103,10,9.685096550585905,0,0,0
6,179983,0,5928,773,0,0,39198.30942690815,25168.181511302293,11.48009953738248,11860.062016817594,0.6521697280420437,1.77291904E8,1,100000,UNIFORM,0,0,255,0.0,9883,1257,3095,10,0,0,322,347,2786.0,0,0,10.0,0.11535591702730935,0,2493,8,0,0,1754,163,0,112,23474,0,9.658473479948254,0,10.0,0,1845,232,1.2290931410158048,142,133.0,0,60,1754,540,1,1.1735461101733926,8,10,37653.0,5159.0,25991,2402,0.0,0,472,409,0.0,0.11535591702730935,6670,0,0.0,66323,23899.0,0,130,7530,10.0,0,0,0,2.772315653298836,0,0,67144,0.0,9.741267787839586,1461,0,2213,5819,1522,0,8746,8,67010,773.0,0,0.0,0.0,125.0,23887,0.258732212160414,1,170,64867,11,9.683029689608636,0,0,0
7,180006,0,6130,746,0,1,38898.383277479894,24534.944404893966,16.95207605060346,13686.140895442359,0.7342709372095308,1.6847870817391303E8,1,100000,UNIFORM,0,0,254,0.0,11736,1255,3049,10,0,0,322,347,2713.0,0,0,10.0,0.10862294605205758,0,2418,8,0,0,1509,0,10,106,22770,1686,9.662198391420912,0,10.0,0,1509,226,1.2052429667519182,140,127.0,0,63,1509,540,1,1.1520140664961638,8,10,37251.0,5143.0,23778,2317,0.0,0,488,422,0.0,0.1084933100639907,17364,2381,0.0,0,23197.0,1,132,7210,10.0,0,0,0,3.168900804289544,0,0,68970,1.0,9.664879356568365,1475,0,2146,5819,1532,936,10513,8,68760,747.0,70,0.0,0.0,120.0,23186,0.3351206434316354,1,0,66395,6,9.655301794453507,0,0,0
8,180001,0,6228,811,0,0,36519.66098520345,24066.663312138728,13.90231055547663,12263.537965474723,0.7451679201330503,1.724545384347826E8,1,100000,UNIFORM,0,0,245,0.0,9897,1658,2871,10,0,0,322,347,2565.0,0,0,10.0,0.11521522943599943,0,2277,8,0,0,1773,152,0,96,22353,0,9.596794081381011,0,10.0,0,1913,211,1.1767546683837733,140,118.0,0,59,1773,540,1,1.1609787508048937,8,10,35162.0,5071.0,23113,2272,0.0,0,622,405,0.0,0.11521522943599943,2920,0,0.0,58253,22770.0,0,129,7730,10.0,0,0,0,2.979038224414303,0,0,67637,0.0,9.531442663378545,1449,0,2112,5818,1903,0,8761,8,70390,811.0,0,0.0,0.0,110.0,22759,0.468557336621455,1,148,67974,8,9.664579319203597,0,0,0
9,179987,0,6175,800,0,0,37520.10064625,24208.64189603239,15.508704659498207,12111.224577500001,0.7144768090409173,1.73140112E8,1,100000,UNIFORM,0,0,253,0.0,10062,1373,2871,10,0,0,322,347,2549.0,0,0,10.0,0.11469534050179211,0,2260,8,0,0,1478,254,0,102,22529,0,9.66375,0,10.0,0,1594,210,1.0738037307380373,136,119.0,0,56,1478,538,1,1.1683698296836984,8,10,36112.0,4919.0,24210,2301,0.0,0,484,409,0.0,0.11469534050179211,5313,0,0.0,70658,22939.0,0,124,7760,10.0,0,0,0,2.97625,0,0,64332,0.0,9.7,1437,0,2139,5819,1625,0,8834,8,69750,800.0,0,0.0,0.0,110.0,22930,0.3,1,242,67369,5,9.657975708502024,0,0,0
