SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,179984,0,5005,653,0,1,44949.973165390504,29987.015371428573,16.314479059904578,14495.753586523735,0.7491017405856266,2.1131782852173913E8,1,100000,UNIFORM,0,0,272,0.0,12069,1567,3099,10,0,0,402,427,3069.0,0,0,10.0,0.11556812157625022,0,2756,8,0,51391,2022,230,7,127,27723,2707,9.647779479326188,0,10.0,0,2118,259,1.147112620851842,168,208.0,0,39,2048,702,1,1.1604389861510322,8,10,42867.0,5127.0,28666,2824,0.0,0,478,610,0.0,0.11541180629197596,9109,4484,0.0,69921,28254.0,1,141,6350,10.0,0,0,0,2.9601837672281777,0,0,79379,1.0,9.724349157733538,1401,0,2583,5899,1885,899,10823,8,56580,654.0,70,0.0,0.0,178.0,28243,0.27565084226646247,1,223,54647,9,9.65974025974026,0,0,0
1,180014,0,5429,692,0,1,42850.436239884395,27598.789679498987,15.429509310682782,14356.656083815029,0.7313230576241044,1.7642597333333334E8,1,100000,UNIFORM,0,0,254,0.0,11472,2053,3329,10,0,0,402,427,2905.0,0,0,10.0,0.1131983012087553,0,2610,8,0,0,1784,0,8,122,25707,2380,9.696531791907514,0,10.0,0,1784,244,1.1963148624847582,144,132.0,23065,72,1784,702,1,1.156753827394662,8,10,41202.0,5722.0,27096,2613,0.0,0,657,486,0.0,0.11305342264335892,8485,4123,0.0,0,26172.0,1,130,6720,10.0,0,0,0,2.8959537572254335,0,1,78962,1.0,9.710982658959537,1599,0,2407,5899,2400,1096,10094,8,61210,693.0,70,0.0,0.0,122.0,26161,0.28901734104046245,1,0,59206,20,9.669552403757598,0,0,0
2,180015,0,5020,607,0,0,44718.00352224053,30365.413254780877,17.06232450684201,14291.876365733113,0.7595112898462596,1.72308557E8,1,100000,UNIFORM,0,0,288,0.0,11457,1915,3604,10,0,0,402,427,3247.0,0,0,10.0,0.1078727563532966,0,2929,8,0,0,1853,147,0,137,28188,0,9.637561779242175,0,10.0,0,2044,272,1.1122783978988837,195,156.0,0,75,1853,702,1,1.1582403151674328,8,10,42867.0,6013.0,28876,2853,0.0,0,554,660,0.0,0.1078727563532966,6130,0,0.0,62029,28713.0,0,153,5780,10.0,0,0,0,3.0971993410214167,0,0,86352,0.0,9.522240527182866,1701,0,2613,5899,2261,0,9904,8,56270,607.0,0,0.0,0.0,136.0,28697,0.47775947281713343,1,154,54390,16,9.669322709163346,0,0,0
3,179994,0,5025,609,0,0,45876.88248604269,30170.729033233834,22.15360880369187,15185.650495894908,0.7428869039508869,1.6703266886956522E8,1,100000,UNIFORM,0,0,269,0.0,11826,2377,3444,10,0,0,402,427,3232.0,0,0,10.0,0.1080937167199148,0,2930,8,0,0,2003,203,0,140,28091,0,9.655172413793103,0,10.0,0,2066,270,1.1490196078431372,162,157.0,0,70,2003,702,1,1.1589542483660131,8,10,44111.0,5946.0,29241,2844,0.0,0,696,577,0.0,0.1080937167199148,11291,0,0.0,58604,28577.0,0,141,5870,10.0,0,0,0,2.929392446633826,0,0,86054,0.0,9.638752052545156,1654,0,2599,5899,2741,0,10251,8,56340,609.0,0,0.0,0.0,139.0,28564,0.361247947454844,1,201,54556,21,9.686766169154229,0,0,0
4,179989,0,5059,599,0,0,46726.72874624374,29954.45606048626,18.205431601272537,16223.688647746245,0.8001857016131289,1.7844378573913044E8,1,100000,UNIFORM,0,0,280,0.0,12569,2705,3493,10,0,0,402,427,3189.0,0,0,10.0,0.10586779780841286,0,2879,8,0,0,2017,255,0,152,27779,0,9.681135225375627,0,10.0,0,2052,267,1.1586869080057092,171,162.0,0,71,2017,702,1,1.1677695601401323,8,10,44847.0,6058.0,28955,2817,0.0,0,709,607,0.0,0.10586779780841286,11185,0,0.0,66946,28292.0,0,145,5780,10.0,0,0,0,3.0901502504173624,0,0,75862,0.0,9.64941569282137,1710,0,2577,5898,3053,0,11026,8,56580,599.0,0,0.0,0.0,141.0,28280,0.35058430717863104,1,264,54729,13,9.67187191144495,0,0,0
5,179997,0,4949,653,0,0,45692.94566003063,30256.960827439885,16.913270260621207,15189.667692189892,0.721319664568514,1.752274507826087E8,1,100000,UNIFORM,0,0,283,0.0,12445,1873,3449,10,0,0,402,427,3218.0,0,0,10.0,0.11656551231702963,0,2908,8,0,0,1994,381,0,126,28126,0,9.660030627871363,0,10.0,0,2180,269,1.2077478161792632,186,159.0,0,68,1994,703,1,1.179010001265983,8,10,43887.0,5802.0,28989,2850,0.0,1,542,645,0.0,0.11656551231702963,12889,0,0.0,89065,28626.0,0,147,6340,10.0,0,0,0,2.860643185298622,0,0,90089,0.0,9.709035222052067,1665,0,2609,5899,2211,0,10754,8,56020,653.0,0,0.0,0.0,141.0,28612,0.29096477794793263,1,201,54152,21,9.667407557082239,0,0,0
6,180006,0,5337,644,0,0,45483.06684937888,28155.077639310475,13.422666945326867,14957.532611801242,0.7123962666768767,1.816298695652174E8,1,100000,UNIFORM,0,0,262,0.0,12497,1686,3444,10,0,0,402,427,2988.0,0,0,10.0,0.10767430195619461,0,2682,8,0,0,1519,129,0,117,26166,0,9.717391304347826,0,10.0,0,1767,251,1.079761258817146,158,136.0,0,69,1519,701,1,1.156809549647314,8,10,43672.0,5740.0,28952,2676,0.0,1,525,528,0.0,0.10767430195619461,7812,0,0.0,99829,26671.0,0,140,6230,10.0,0,0,0,3.0683229813664594,0,0,76413,0.0,9.673913043478262,1634,0,2466,5899,1998,0,10980,8,59810,644.0,0,0.0,0.0,123.0,26661,0.32608695652173914,1,130,57834,12,9.663856098931983,0,0,0
7,179989,0,5548,668,0,0,42429.172419161674,27249.242058579668,16.418397683397686,14001.011595808382,0.7597664255749109,1.7826240939130434E8,1,100000,UNIFORM,0,0,256,0.0,11270,1926,3291,10,0,0,402,427,2913.0,0,0,10.0,0.10746460746460747,0,2620,8,0,0,1603,154,0,128,25334,0,9.697604790419161,0,10.0,0,1854,245,1.2018201284796575,153,131.0,0,76,1603,702,1,1.1583244111349036,8,10,40756.0,5661.0,27021,2578,0.0,1,663,514,0.0,0.10746460746460747,13448,0,0.0,85778,25799.0,0,130,6430,10.0,0,0,0,3.0134730538922154,0,0,79987,0.0,9.625748502994012,1573,0,2370,5899,2222,0,9844,8,62160,668.0,0,0.0,0.0,120.0,25787,0.37425149700598803,1,156,60147,16,9.673576063446287,0,0,0
8,179995,0,5522,685,0,0,41937.69994160584,27317.754097609562,18.89802271628806,13773.226626277372,0.6666476364518348,1.788793147826087E8,1,100000,UNIFORM,0,0,254,0.0,11395,1584,3075,10,0,0,402,427,2768.0,0,0,10.0,0.11035927178991461,0,2474,8,0,0,1681,179,0,123,25472,0,9.686131386861314,0,10.0,0,1759,231,1.2165862563567609,156,127.0,0,61,1681,701,1,1.1624722910418568,8,10,40364.0,5304.0,26816,2599,0.0,0,524,472,0.0,0.11035927178991461,12813,0,0.0,85363,25939.0,0,136,6560,10.0,0,0,0,3.151824817518248,0,0,78592,0.0,9.576642335766424,1571,0,2405,5899,1872,0,9958,8,62070,685.0,0,0.0,0.0,114.0,25927,0.4233576642335766,1,186,59911,20,9.647953639985513,0,0,0
9,179989,0,5591,679,0,0,41796.78087628866,27035.853473618314,14.72854625199362,13372.42089396171,0.7159864465758694,1.830186803478261E8,1,100000,UNIFORM,0,0,252,0.0,11221,1399,3117,10,0,0,402,427,2799.0,0,0,10.0,0.10829346092503987,0,2502,8,0,0,1547,164,0,119,25229,0,9.674521354933725,0,10.0,0,1792,233,1.163292847503374,156,125.0,0,62,1547,702,1,1.158029689608637,8,10,40128.0,5316.0,26998,2573,0.0,1,498,468,0.0,0.10829346092503987,10068,0,0.0,86932,25679.0,0,139,6490,10.0,0,0,0,3.069219440353461,0,0,71977,0.0,9.558173784977908,1566,0,2384,5898,1705,0,9893,8,62700,679.0,0,0.0,0.0,113.0,25669,0.4418262150220913,1,157,60616,18,9.666785905920229,0,0,0
