SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180001,0,6465,779,0,28,51464.67186521181,21260.207288012374,13.456823157315732,11574.86422207959,0.5980286020593115,5.1896168347826086E7,1,1000,UNIFORM,0,0,278,0.0,9425,1377,4675,10,0,0,242,265,2483.0,0,0,10.0,0.11097359735973597,0,2143,7,0,0,1193,120,8,102,19393,1596,9.630295250320925,0,10.0,0,2163,199,1.1547525530243519,193,70.0,5991,1772,1251,472,1,1.1771406127258444,7,10,49747.0,6665.0,38456,2020,0.0,17,605,432,0.0,0.1075372722252899,20485,2164,0.0,19599,19901.0,28,146,7480,10.0,0,0,0,4.653401797175866,0,1,79763,0.0,9.602053915275995,1251,0,1842,5692,1642,644,8470,7,72440,807.0,70,0.0,0.0,67.0,19891,0.3979460847240051,1,116,68806,4,9.48244392884764,0,0,20631
1,179994,0,6735,843,0,27,50062.65080189798,20128.470023608017,14.008346482577252,11117.913167259787,0.6400875027524728,6.183939930434783E7,1,1000,UNIFORM,0,0,250,0.0,9270,1229,4387,10,0,0,242,265,2313.0,0,0,10.0,0.11439842209072978,0,2019,7,0,0,1457,130,8,65,18541,1536,9.549228944246737,0,10.0,0,2580,188,1.193924408336277,140,65.0,0,1722,1469,510,1,1.2179441893323915,7,10,48731.0,6302.0,37820,1926,0.0,18,568,367,0.0,0.111243072050673,8798,1847,0.0,17738,18944.0,27,133,8070,10.0,0,0,0,3.6702253855278766,0,0,65891,0.0,9.572953736654805,1220,0,1773,5692,1444,657,8336,7,75780,870.0,70,0.0,0.0,64.0,18935,0.42704626334519574,1,110,72672,16,9.594951744617669,0,0,13290
2,179993,0,5978,709,2,38,53758.29364598025,23170.332612077615,19.576608443585553,11329.749688293372,0.6613818577453935,4.665364139130435E7,1,1000,UNIFORM,0,0,274,0.0,8779,1665,5010,10,3826,0,242,265,2679.0,0,0,10.0,0.1113423517169615,0,2339,7,0,0,1490,111,7,131,21092,1715,9.461212976022567,0,10.0,498,2742,217,1.2375249500998005,157,79.0,0,1931,1615,495,1,1.2524182404421926,7,10,51780.0,7064.0,40736,2191,0.0,13,618,500,0.0,0.1060266188126215,12900,2062,0.0,18584,21619.0,40,145,6670,10.0,0,0,0,4.930888575458392,0,0,89281,0.0,9.407616361071932,1284,0,1989,5692,1938,684,7703,7,66870,747.0,70,0.0,0.0,72.0,21607,0.5923836389280677,1,114,63362,15,9.477082636333222,0,0,24514
3,180002,0,6559,827,3,26,51009.17482708585,20689.87132642171,11.63822198246797,11149.519546553809,0.6765984497801046,6.119571617391305E7,1,1000,UNIFORM,0,0,249,0.0,9329,1136,4487,10,472,0,242,265,2319.0,0,0,10.0,0.11544167228590695,1,2010,7,0,1245,1379,331,7,68,18960,1063,9.535671100362757,0,10.0,301,2517,188,1.0964378801042571,174,66.0,0,1809,1433,491,1,1.2079930495221547,7,10,49492.0,6302.0,38580,1974,0.0,16,448,369,0.0,0.11196858922285405,14039,1422,0.0,17887,19396.0,29,133,7900,10.0,0,0,0,4.151148730350665,0,0,73202,0.0,9.552599758162032,1233,0,1819,5692,1375,482,8400,7,73860,853.0,70,0.0,0.0,64.0,19386,0.44740024183796856,1,106,70415,9,9.533313005031255,0,0,19962
4,179999,0,6469,780,1,26,50878.61138076923,21355.025265574277,12.374794255085211,11255.020717948719,0.6141770735975259,4.778921252173913E7,1,1000,UNIFORM,0,0,262,0.0,9457,1069,4528,10,349,0,242,265,2444.0,0,0,10.0,0.11091258933479935,0,2127,8,0,0,1456,162,7,96,19572,922,9.501282051282052,0,10.0,358,2839,198,1.2001308044473513,169,68.0,1701,1804,1577,493,1,1.236265533028123,7,10,49411.0,6331.0,38406,2033,0.0,27,465,413,0.0,0.10760104842047179,11250,1536,0.0,20093,20033.0,27,141,7390,10.0,0,0,0,4.588461538461538,0,1,75228,0.0,9.474358974358974,1203,0,1859,5692,1334,445,8483,8,72490,806.0,70,0.0,0.0,65.0,20023,0.5256410256410257,1,114,68900,7,9.505178543824393,0,0,30330
5,179992,0,6426,730,2,37,51628.997334246575,21686.413249144105,14.336587352328007,11448.439772602738,0.664299697409865,6.664885808695652E7,1,1000,UNIFORM,0,0,255,0.0,9124,1534,4452,10,702,0,242,265,2424.0,0,0,10.0,0.10687977762334955,1,2106,8,0,2284,1408,143,7,118,19759,1370,9.415068493150685,0,10.0,359,2700,198,1.3278066601095968,145,71.0,0,1833,1449,510,1,1.293663060278207,7,10,50012.0,6460.0,38808,2068,0.0,21,602,396,0.0,0.10201229737283399,11079,1690,0.0,18086,20250.0,39,136,6760,10.0,0,0,0,5.389041095890411,1,0,89338,0.0,9.26027397260274,1267,0,1888,5692,1835,601,8057,8,71560,767.0,70,0.0,0.0,67.0,20240,0.7397260273972602,1,106,67608,20,9.451447245564893,0,0,14851
6,180000,0,6115,751,4,28,53791.83523302264,22394.932206214227,15.244202667439838,11959.571440745673,0.7294476535565285,6.6250104E7,1,1000,UNIFORM,0,0,277,0.0,9574,1535,4795,10,1486,0,242,265,2587.0,0,0,10.0,0.11351116265584227,3,2246,8,0,3286,1713,119,7,124,20314,1439,9.37017310252996,0,10.0,545,2808,209,1.2496384148105293,180,79.0,30447,1926,1771,503,1,1.289557419728088,7,10,52027.0,6900.0,40298,2121,0.0,18,617,486,0.0,0.10937955141275851,13473,1881,0.0,16809,20818.0,32,148,7010,10.0,0,0,0,4.990679094540613,0,1,94294,0.0,9.33422103861518,1330,0,1931,5692,1887,676,8519,8,68660,779.0,70,0.0,0.0,71.0,20807,0.6657789613848203,1,119,64904,11,9.46312346688471,0,0,15825
7,179997,0,6441,768,2,33,51314.29267838541,21411.08101754386,14.292125759249032,11793.353639322917,0.6194731157565552,5.3145184E7,1,1000,UNIFORM,0,0,271,0.0,9745,1323,4712,10,1218,0,242,265,2506.0,0,0,10.0,0.11085035891772502,3,2181,8,0,1909,1332,146,7,99,19576,1305,9.55859375,0,10.0,588,2304,204,1.2267590229675538,149,66.0,0,1827,1379,481,1,1.200145825738243,7,10,49769.0,6714.0,38239,2030,0.0,18,594,427,0.0,0.10653349979192676,8087,1592,0.0,17170,20043.0,35,139,7310,10.0,0,0,0,4.627604166666667,1,0,75899,0.0,9.518229166666666,1274,0,1854,5692,1565,632,8787,8,72090,801.0,70,0.0,1.2467273407305821E-4,65.0,20034,0.4817708333333333,1,110,68522,8,9.498680329141438,0,0,17828
8,180014,0,6302,729,2,29,53368.10623731139,22000.701761186923,15.885520107618238,11600.665849108369,0.6512193437704671,5.1827342666666664E7,1,1000,UNIFORM,0,0,280,0.0,9315,1533,5008,10,577,0,242,265,2675.0,0,0,10.0,0.10761823845935996,1,2331,8,0,1356,1270,285,7,118,20105,1350,9.60631001371742,0,10.0,396,2294,216,1.2255944326309685,175,73.0,0,1849,1376,479,1,1.1745602165087956,7,10,51731.0,7142.0,40359,2089,0.0,14,624,469,0.0,0.10368368653107667,12771,1695,0.0,17121,20602.0,31,153,6980,10.0,0,0,0,4.609053497942387,0,0,83912,0.0,9.574759945130316,1366,0,1898,5692,1809,638,8266,8,70310,758.0,70,0.0,0.0,70.0,20592,0.4252400548696845,1,128,66938,7,9.510472865756903,0,0,28650
9,179996,0,6505,817,2,31,50644.121527539784,20949.224004304382,13.46487233174711,11457.689790697676,0.6412909328767564,7.1616192E7,1,1000,UNIFORM,0,0,257,0.0,9313,1424,4603,10,747,0,242,265,2374.0,0,0,10.0,0.11556764106050306,1,2064,7,0,1467,1764,112,6,83,19175,1199,9.487148102815178,0,10.0,354,3136,192,1.25717017208413,157,76.0,0,1761,1829,525,1,1.2507966857871256,7,10,49126.0,6596.0,37864,1981,0.0,17,601,384,0.0,0.11158153509969954,12680,1568,0.0,17481,19627.0,33,139,7770,10.0,0,0,0,3.6768665850673194,3,0,73712,0.0,9.510403916768666,1248,0,1815,5692,1717,607,8351,7,73220,848.0,70,0.0,1.177717583323519E-4,69.0,19616,0.48959608323133413,1,114,70202,12,9.600461183704843,0,0,16832
