SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180067,0,9,84,7,259,478669.1592619048,371387.0092222222,65.26971587743732,56439.2205,0.7814305592255514,8.207849766666667E7,1,1000,UNIFORM,0,357,10468,44434,100,0,503,38490.0,0,10.0,41,37590,14,47418,63772,206,227,367434,10910,0,323,37093,168.0,56527,4,40,2.7387706181154043,473935.0,100,1890,12022,0,0.9032258064516129,0.0,368970.0,810,0,0,0,2.738095238095238,154708,7.0,238.0,0,3832,39600,343.0,0.0,99.0,0,0,0.35714285714285715,1,104,9060,96.33333333333333,0,0,0.0,37669,6779,482,0,0.9749303621169917,0,39,4,97.53571428571429,1177,100.0,0.2203070600993094,232,0,21.0,3513,1,1608,44037.0,4164,417915,0.0,506,1403,0.0,36609,147,266,10.0,7,0,9.642857142857142,4267,1871,10956,6358,41,9300,70,0.0011580775911986102,368949,0,0,11375
1,180222,0,5,101,4,324,419759.435,360971.1322,44.23070276497696,57069.78857425743,0.6885415639464537,5.220531488E7,1,1000,UNIFORM,0,315,8175,47444,100,0,503,34847.0,0,10.0,41,33831,7,57402,50494,106,203,356154,6910,0,281,40142,108.0,50801,1,40,1.950586101936403,417706.0,100,1815,7355,33405,0.9528301886792453,0.0,359763.0,1000,0,0,0,1.683168316831683,136331,4.0,314.0,0,3171,42817,425.0,0.0,96.0,0,0,0.09900990099009901,1,93,10418,98.6,0,0,0.0,34256,5747,482,0,0.988479262672811,0,40,1,98.26732673267327,1183,100.0,0.1288693174459267,145,0,10.0,3035,1,1619,40609.0,3355,361050,0.0,256,622,0.0,39811,128,328,10.0,3,0,9.900990099009901,4342,1701,8836,6359,41,10600,70,2.3485204321277596E-4,359731,1,0,10620
2,180234,0,5,94,2,294,453791.6834574468,426626.943,25.798162025316454,56348.68073404256,0.773946561183042,5.693270048E7,1,1000,UNIFORM,0,309,9418,45434,100,0,503,39814.0,0,10.0,41,38689,4,54174,55345,118,270,420498,8056,0,294,39893,111.0,54186,1,40,2.5558309794200724,451283.0,100,1713,8841,34691,0.9494949494949495,0.0,422805.0,920,0,0,0,2.276595744680851,161460,2.0,285.0,0,3523,39634,388.0,0.0,88.0,0,0,0.2127659574468085,1,97,9671,97.2,0,0,0.0,34480,2500,482,0,0.9873417721518988,0,40,1,97.7127659574468,700,100.0,0.17812878307488325,172,0,9.0,3274,1,1584,40591.0,3753,395236,0.0,353,779,0.0,39513,132,296,10.0,5,0,9.787234042553191,4208,1680,10310,6360,41,9900,70,2.5746652935118434E-4,422783,1,0,6027
3,180162,0,8,74,4,279,467944.0716621622,366209.16,33.35480821917808,60659.730824324324,0.8261455186754318,9.210718816E7,1,1000,UNIFORM,0,312,10366,48925,100,0,503,24664.0,0,10.0,41,23903,13,53272,61393,133,216,361799,9069,0,300,42662,115.0,56983,5,40,3.482314579418592,464196.0,100,1576,9951,8029,0.9024390243902439,0.0,363659.0,730,0,0,0,3.945945945945946,157525,4.0,260.0,0,3822,41473,353.0,0.0,85.0,0,0,0.13513513513513514,1,98,7891,95.5,0,0,0.0,30731,7050,482,0,0.9780821917808219,0,40,5,96.3108108108108,1285,100.0,0.25751547303271444,184,0,19.0,3798,1,1547,36574.0,4082,403930,0.0,560,1000,0.0,42311,135,283,10.0,6,0,9.864864864864865,4057,1736,10912,6359,41,8200,70,0.0014132278123233466,363644,4,0,10504
4,180243,0,10,74,4,289,486816.75945945946,505014.6678,17.98402122015915,67304.1025945946,0.7585267954541274,8.683534176E7,1,1000,UNIFORM,0,316,12119,53266,100,0,503,52180.0,0,10.0,41,51154,11,58938,53733,123,215,495921,6723,0,303,35838,113.0,53382,2,40,3.1312353531971877,483617.0,100,1710,7529,16752,0.8809523809523809,0.0,498531.0,710,0,0,0,3.945945945945946,149503,4.0,269.0,0,3739,45426,363.0,0.0,86.0,0,0,0.40540540540540543,1,96,8092,96.4,0,0,0.0,37047,7046,482,0,0.9734748010610079,0,39,2,96.32432432432432,972,100.0,0.22151545586430085,178,0,20.0,3502,1,1530,43579.0,3994,416551,0.0,552,918,0.0,35380,136,293,10.0,9,0,9.594594594594595,4623,1384,13205,6358,41,8400,70,5.497526113249038E-4,498514,3,0,12061
5,180309,0,13,70,2,260,528354.4655285714,460903.6235384616,38.51617391304348,70237.0153,0.853519335837647,1.090187232E8,1,1000,UNIFORM,0,334,12985,54928,100,0,503,40225.0,0,10.0,41,39425,19,64931,66848,132,271,454937,10933,0,321,41509,132.0,61816,6,40,4.0895904902121165,524094.0,100,1876,12106,34245,0.8433734939759037,0.0,457827.0,670,0,0,0,4.6571428571428575,190156,2.0,231.0,0,4037,45815,330.0,0.0,88.0,0,0,0.42857142857142855,1,97,7959,96.84615384615384,0,0,0.0,36592,7988,482,0,0.9623188405797102,0,40,6,95.71428571428571,1223,100.0,0.29881672937455694,215,0,29.0,3843,1,1553,43180.0,4366,454413,0.0,603,1195,0.0,41033,136,262,10.0,9,0,9.571428571428571,4500,1798,14093,6358,41,8300,70,0.0018159806295399517,457814,3,0,11367
6,180117,0,7,95,1,310,421412.7433789474,396447.2547142857,15.597295399515739,51396.84001052631,0.7193300214102394,7.254864704E7,1,1000,UNIFORM,0,302,7290,42256,100,0,503,44964.0,0,10.0,41,43877,9,46285,54350,117,189,393512,7158,0,293,37777,108.0,49754,4,40,2.0994869227881368,419489.0,100,1485,7716,0,0.9313725490196079,0.0,395057.0,950,0,0,0,2.0842105263157893,193140,1.0,295.0,0,3341,37100,405.0,0.0,90.0,0,0,0.0,1,98,9994,97.85714285714286,0,0,0.0,33151,4545,482,0,0.9830508474576272,0,41,4,97.98947368421052,1084,100.0,0.16518583406332124,159,0,15.0,3152,1,1604,38998.0,3548,368446,0.0,277,662,0.0,37422,135,311,10.0,6,0,10.0,4157,1525,8253,6358,41,10200,70,9.871668311944718E-4,395035,0,0,5733
7,180064,0,20,118,2,315,395965.21211864403,314001.677,19.311228571428572,48773.462805084746,0.6808468166734132,6.0357647E7,1,1000,UNIFORM,0,308,5964,41810,100,0,503,27748.0,0,10.0,41,27062,5,40309,50469,102,165,311857,5858,0,267,39648,108.0,46546,2,40,1.7529395198197564,394206.0,100,1485,6197,36263,0.855072463768116,0.0,312740.0,1160,0,0,0,1.5508474576271187,89921,2.0,308.0,0,3051,37804,433.0,0.0,96.0,0,0,0.1694915254237288,1,96,13609,98.4,0,0,0.0,31290,6001,482,0,0.9560439560439561,0,41,2,98.65254237288136,1409,100.0,0.14996831655284096,143,0,7.0,2761,1,1630,37132.0,3232,345638,0.0,206,556,0.0,39438,130,317,10.0,2,0,9.830508474576272,4168,1451,6409,6359,41,13800,70,4.6146746654360867E-4,312724,1,0,7293
8,180281,0,5,109,2,350,387641.7195321101,337008.68580000004,15.086751072961373,50430.908073394494,0.5945096818223087,4.958293312E7,1,1000,UNIFORM,0,349,6040,43294,100,0,503,22973.0,0,10.0,41,22043,4,43376,46113,118,164,334948,5234,0,269,43132,120.0,44346,1,40,1.3699778398689662,385908.0,100,1495,5573,0,0.956140350877193,0.0,335999.0,1090,0,0,0,0.9541284403669725,83806,2.0,344.0,0,2968,39187,459.0,0.0,117.0,0,0,0.0,1,113,11291,97.8,0,0,0.0,31860,5665,482,0,0.9892703862660944,0,41,1,99.10091743119266,1436,100.0,0.11078998073217726,164,0,6.0,2634,1,1512,37837.0,3132,335743,0.0,126,555,0.0,43093,149,352,10.0,2,0,10.0,4305,1430,6608,6356,41,11400,70,2.1767522855898998E-4,335990,0,0,9383
9,180209,0,11,100,5,335,396334.43731999997,319056.21590909094,14.728332594235033,51371.29622,0.7011518215382476,4.580184608E7,1,1000,UNIFORM,0,315,6050,44250,100,0,503,29919.0,0,10.0,41,29157,5,42617,48265,103,207,317102,5684,0,272,42374,107.0,46064,2,41,1.6793430656934307,394395.0,100,1521,6300,0,0.9009009009009009,0.0,317965.0,1000,0,0,0,1.37,100829,5.0,325.0,0,3078,39451,435.0,0.0,99.0,0,0,0.0,1,99,10954,97.9090909090909,0,0,0.0,32148,2456,482,0,0.975609756097561,0,40,2,98.77,661,100.0,0.12700729927007298,148,0,10.0,2694,1,1554,38184.0,3275,343256,0.0,210,559,0.0,42259,134,340,10.0,5,0,10.0,4325,1458,6421,6358,41,11100,70,4.5871559633027525E-4,317956,0,0,5719
