SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180099,0,172,198,0,7,520185.6780757576,427435.1404244186,20.688079575596817,56148.79417171718,0.6814138884357159,1.777712704E8,1,100000,UNIFORM,0,0,359,0.0,46673,7742,38566,100,0,0,642,675,37380.0,0,0,10.0,0.5437665782493368,0,36575,48,0,0,32774,156,49,205,422858,9863,98.12121212121212,0,100.0,0,40194,339,0.21049826805222488,330,296.0,35667,3659,33247,1208,1,2.144709958248201,48,100,517374.0,44916.0,461597,4262,0.0,6,1527,934,0.0,0.5351351351351351,10083,10715,0.0,45856,424826.0,7,151,1910,10.0,0,0,0,3.2777777777777777,0,1,194884,0.0,9.646464646464647,4589,0,3877,6542,8692,1724,41594,48,37000,205.0,70,0.0,0.0,220.0,424818,0.35353535353535354,1,134,36350,4,98.38372093023256,0,0,71640
1,180191,0,204,184,0,4,512752.29947826086,410079.9419656863,20.27047193877551,59240.78483152174,0.7033819664152836,1.4537748896E8,1,100000,UNIFORM,0,0,366,0.0,48645,9164,43429,100,0,0,642,676,38763.0,0,0,10.0,0.47959183673469385,0,37952,48,0,0,29122,146,46,192,406400,5779,98.29347826086956,0,100.0,0,39590,361,0.20367700072098052,187,192.0,0,3729,29211,1207,1,2.068331380149644,47,100,510376.0,51141.0,451466,4121,0.0,9,1904,769,0.0,0.4742268041237113,7266,6265,0.0,48670,407936.0,4,152,1800,10.0,0,0,0,3.4782608695652173,0,0,241447,0.0,9.782608695652174,5568,0,3770,6542,9882,1435,41717,48,38800,188.0,70,0.0,0.0,161.0,407918,0.21739130434782608,1,131,38160,1,98.40196078431373,0,0,34867
2,180155,0,184,177,1,8,534352.5597118645,437871.4861304348,14.900267567567568,64120.224186440675,0.674866554192977,1.6245436992E8,1,100000,UNIFORM,0,0,366,0.0,50892,11861,45045,100,316,0,642,676,42284.0,0,0,10.0,0.5027027027027027,0,41464,48,0,0,29577,151,43,229,434168,10106,98.51412429378531,0,100.0,324,43628,385,0.18700327255726976,196,215.0,0,3764,30621,1202,1,1.9912108461898084,47,100,531549.0,53398.0,467741,4345,0.0,7,2568,853,0.0,0.4903047091412742,10237,12306,0.0,54917,435506.0,9,154,1740,10.0,0,0,0,3.3163841807909606,0,0,178425,0.0,9.830508474576272,5559,0,3940,6542,12461,2513,43811,48,36100,185.0,70,0.0,0.0,172.0,435497,0.1694915254237288,1,136,35512,1,98.2336956521739,0,0,64657
3,180306,0,175,177,0,10,551092.5036045198,440812.6164285714,19.860820441988952,65041.064542372886,0.6613386531519408,1.6628649856E8,1,100000,UNIFORM,0,0,351,0.0,53846,9764,47038,100,0,0,642,675,42437.0,0,0,10.0,0.5165745856353591,0,41622,48,0,0,32256,157,48,239,437027,6537,98.32768361581921,0,100.0,0,46585,395,0.20021547854192853,185,220.0,0,3943,33088,1207,1,2.0841264140779314,48,100,548358.0,54698.0,483716,4420,0.0,5,1845,876,0.0,0.5028409090909091,13285,7124,0.0,57679,438437.0,10,148,1760,10.0,0,0,0,3.4124293785310735,0,0,190203,0.0,9.943502824858758,5579,0,3997,6542,10306,1735,46644,48,35200,187.0,70,0.0,0.0,174.0,438425,0.05649717514124294,1,136,34596,2,98.24,0,0,59539
4,180185,0,186,170,0,9,542298.4856882353,445543.2503870968,20.59905205479452,57808.52978235294,0.6950492131392815,1.6101228928E8,1,100000,UNIFORM,0,0,359,0.0,47018,9523,44250,100,37287,0,642,676,42540.0,0,0,10.0,0.4904109589041096,1,41748,48,0,38015,30813,135,49,214,441744,9920,98.22941176470589,0,100.0,4295,42464,384,0.21319529742060012,178,237.0,0,4167,31502,1209,1,2.1128367114152846,47,100,539734.0,51850.0,482266,4429,0.0,11,1825,860,0.0,0.47752808988764045,31140,7239,0.0,50980,443148.0,9,143,1690,10.0,0,0,0,3.4529411764705884,0,0,149328,0.0,9.941176470588236,5540,0,4039,6542,10060,1425,40735,48,35600,179.0,70,0.0,0.0,176.0,443132,0.058823529411764705,1,127,35013,2,98.46236559139786,0,0,54529
5,180210,0,202,172,0,4,527011.524633721,431535.4607326733,19.768806878306876,63020.21356395349,0.6386692454472019,1.561605424E8,1,100000,UNIFORM,0,0,354,0.0,52423,9124,45445,100,0,0,642,676,42181.0,0,0,10.0,0.4656084656084656,0,41361,48,0,0,29967,136,48,227,427558,10619,98.08720930232558,0,100.0,0,43899,388,0.20357365099119923,175,222.0,0,3840,30628,1205,1,2.1189967982924225,48,100,524123.0,53059.0,461451,4278,0.0,6,1826,834,0.0,0.45989304812834225,27159,11792,0.0,56331,429140.0,4,146,1700,10.0,0,0,0,4.0,0,0,212994,0.0,9.883720930232558,5555,0,3892,6542,9819,1878,45709,48,37400,176.0,70,0.0,0.0,178.0,429097,0.11627906976744186,1,126,36712,4,98.22277227722772,0,0,87445
6,180387,0,181,168,0,10,558769.2106785715,448623.5739723757,26.042239554317547,66642.05914285714,0.6035387048128278,1.6029721824E8,1,100000,UNIFORM,0,0,363,0.0,55297,9960,46271,100,0,0,642,676,43257.0,0,0,10.0,0.4958217270194986,0,42448,49,0,0,27718,132,49,240,445061,7490,98.5952380952381,0,100.0,0,38509,393,0.1819505094614265,181,223.0,0,3883,28581,1202,1,2.00509461426492,48,100,556190.0,53968.0,489905,4482,0.0,5,1881,940,0.0,0.4813753581661891,6423,8520,0.0,46361,446553.0,10,145,1640,10.0,0,0,0,3.1904761904761907,0,0,191287,0.0,9.761904761904763,5589,0,4067,6542,10474,1483,48278,49,34900,178.0,70,0.0,0.0,177.0,446508,0.23809523809523808,1,124,34364,4,98.34254143646409,0,0,51721
7,180121,0,166,190,0,7,538090.5252578948,438644.0758674699,13.61164738292011,62929.85391052631,0.6445231595764437,1.582292256E8,1,100000,UNIFORM,0,0,366,0.0,51764,9832,45849,100,0,0,642,675,42057.0,0,0,10.0,0.5426997245179064,0,41228,48,0,0,32903,140,49,220,434729,14067,98.27368421052631,0,100.0,0,41972,392,0.21138360175695461,178,212.0,0,3795,34282,1205,1,2.019765739385066,48,100,535266.0,53709.0,472749,4391,0.0,8,1875,884,0.0,0.5337078651685393,6274,14764,0.0,49145,436334.0,7,148,1890,10.0,0,0,0,3.1315789473684212,0,0,182327,0.0,9.947368421052632,5750,0,3976,6542,10268,2357,43688,48,35600,197.0,70,0.0,0.0,168.0,436282,0.05263157894736842,1,124,35005,3,98.39156626506023,0,0,88992
8,180326,0,172,188,0,3,543242.03325,445665.3940465117,20.478644628099172,67054.22780851064,0.6557138561882045,1.546263072E8,1,100000,UNIFORM,0,0,353,0.0,55113,10367,45679,100,0,0,642,675,41763.0,0,0,10.0,0.5261707988980716,0,40941,49,0,0,30188,209,49,219,442211,7170,98.45212765957447,0,100.0,0,41924,385,0.20541127499773776,190,222.0,0,3859,30345,1207,1,2.05737556561086,48,100,540861.0,53587.0,474175,4404,0.0,4,1941,900,0.0,0.5222222222222223,13097,7666,0.0,52147,443495.0,3,150,1860,10.0,0,0,0,3.3297872340425534,0,0,190001,0.0,9.893617021276595,5731,0,3996,6542,11115,1551,48776,49,36000,191.0,70,0.0,0.0,175.0,443475,0.10638297872340426,1,128,35373,6,98.04651162790698,0,0,44313
9,180029,0,183,175,0,6,537564.3193999999,452867.83027322404,15.763041208791208,66367.23897142857,0.745171242269076,1.5238818033333334E8,1,100000,UNIFORM,0,0,351,0.0,52704,12153,45794,100,0,0,642,676,44542.0,0,0,10.0,0.49725274725274726,0,43736,49,0,0,31467,136,49,247,448838,8491,98.41714285714286,0,100.0,0,45137,400,0.1937805665774661,186,215.0,0,3954,31989,1207,1,2.0083979328165373,48,100,534714.0,54254.0,468729,4399,0.0,8,2620,817,0.0,0.4888268156424581,58784,8982,0.0,55824,450388.0,6,148,1720,10.0,0,0,0,3.3257142857142856,0,0,159100,0.0,9.82857142857143,5621,0,3980,6542,12723,2425,44613,49,35800,181.0,70,0.0,0.0,171.0,450378,0.17142857142857143,1,131,35218,4,98.33333333333333,0,0,65729
