SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180002,0,7596,963,0,22,44116.83585773624,17840.704968799368,30.978654003029952,24161.72000415369,0.949901185623872,1.2290008660869566E8,1,1000,UNIFORM,0,0,254,0.0,20220,1841,2410,10,1394,0,162,185,2190.0,0,0,10.0,0.1147884861904207,0,1876,9,1488,44701,2814,99,8,105,14747,2269,6.989615784008308,0,10.0,381,3390,232,3.0267992219580724,160,91.0,18010,77,2912,270,3,3.0592176356170304,8,10,41357.0,4408.0,17582,2039,21122.0,7,508,569,0.0,0.11251314405888538,8957,3205,0.0,29785,15626.0,22,120,6910,10.0,0,0,0,27.399792315680166,2,45,146690,20.0,7.175493250259605,1356,0,1794,5658,3235,542,18596,9,85590,985.0,70,0.0,0.0,68.0,15612,2.8245067497403946,3,83,59078,563,6.891390205371248,0,0,0
1,180016,0,8416,1066,0,25,40693.5175478424,15989.918749287073,17.39399253181866,23136.32897560976,0.9098837590005936,1.2691379133333333E8,1,1000,UNIFORM,0,0,226,0.0,19791,1563,2332,10,964,0,162,185,2117.0,0,0,10.0,0.11475754707057957,1,1832,9,1165,27007,2986,77,8,98,13421,1418,6.967166979362101,0,10.0,359,3500,223,2.9912087912087912,133,84.0,12532,74,3034,271,3,3.0025274725274724,8,10,38572.0,4267.0,15693,1822,13051.0,6,494,396,0.0,0.11242353933769247,7711,1988,0.0,29051,14140.0,25,110,7290,10.0,0,0,0,26.25891181988743,3,63,132663,21.0,6.838649155722327,1311,0,1607,5658,2798,493,18457,9,94820,1091.0,70,0.0,9.165902841429881E-5,68.0,14123,3.1613508442776737,3,72,66697,545,7.042538022813688,0,0,2502
2,180004,0,7642,945,0,23,45124.80652486773,17689.132465846636,23.228981300813007,24687.201328042327,0.933166884412623,1.1116853217391305E8,1,1000,UNIFORM,0,0,244,0.0,20777,1845,2400,10,1595,0,162,185,2130.0,0,0,10.0,0.1124274099883856,2,1820,9,1387,38872,3240,83,9,107,14600,1853,6.983068783068783,0,10.0,461,3964,226,3.0725477570294055,149,90.0,14308,80,3328,269,3,3.0851040995921872,8,10,42510.0,4408.0,18169,2037,16636.0,9,511,546,0.0,0.11005007569581926,8228,2198,0.0,30329,15501.0,23,121,6520,10.0,0,0,0,28.293121693121694,0,49,175418,21.0,6.8994708994708995,1354,0,1790,5658,3193,501,19126,9,85870,968.0,70,0.0,0.0,68.0,15482,3.1005291005291005,3,82,59004,611,6.8574980371630465,0,0,2737
3,180018,0,8405,1056,0,20,41374.57234564394,16003.02698619869,22.935060964033333,23456.229318181817,0.9312470131574888,1.2328244633333333E8,1,1000,UNIFORM,0,0,225,0.0,20213,1599,2390,10,1281,0,162,185,2135.0,0,0,10.0,0.113490138171079,0,1847,9,1111,32216,3306,79,9,96,13483,1306,7.252840909090909,0,10.0,464,3890,224,2.843224092116918,137,84.0,15546,67,3363,269,3,2.8179805137289637,8,10,39265.0,4309.0,16096,1813,20661.0,3,496,391,0.0,0.11161610823380193,9268,2656,0.0,29665,14173.0,20,112,7660,10.0,0,0,0,25.488636363636363,2,40,124706,18.0,7.253787878787879,1297,0,1599,5658,2668,483,18853,9,94610,1076.0,70,0.0,9.29368029739777E-5,67.0,14160,2.746212121212121,3,75,67573,455,7.128375966686496,0,0,0
4,180019,0,7816,939,0,16,43483.708206602765,17594.39741171955,29.574975259377492,24120.812552715655,0.9281080807700907,9.70788347826087E7,1,1000,UNIFORM,0,0,240,0.0,20208,1806,2394,10,0,0,162,185,2178.0,0,0,10.0,0.108881541443393,0,1871,9,1643,23695,3043,78,9,116,14625,1320,7.002129925452609,0,10.0,0,3592,233,3.038918918918919,154,82.0,14982,86,3074,268,3,3.047027027027027,8,10,40973.0,4355.0,17211,2019,19556.0,9,494,522,0.0,0.10725299828669332,8980,1952,0.0,30305,15481.0,16,115,6560,10.0,0,0,0,29.108626198083066,0,49,157916,16.0,6.98615548455804,1329,0,1775,5658,3202,451,18805,9,87550,955.0,70,0.0,0.0,67.0,15466,3.0138445154419595,3,75,60087,568,6.846468781985671,0,0,0
5,179997,0,8435,1075,0,32,39922.15729767442,15913.272639596917,18.49469335569063,22955.306087441862,0.9326627826493546,1.230029356521739E8,1,1000,UNIFORM,0,0,254,0.0,19643,1520,2328,10,3850,0,162,185,2138.0,0,0,10.0,0.11601341437853699,1,1843,9,1189,51558,3272,103,9,93,13455,1385,7.028837209302326,0,10.0,608,3891,221,3.037711028283271,145,83.0,14405,67,3423,275,3,3.0776145582109184,8,10,37851.0,4290.0,15160,1788,31818.0,6,505,525,0.0,0.11303890641430074,8486,1909,0.0,28650,14171.0,32,117,7610,10.0,0,0,0,24.847441860465118,0,59,142862,31.0,7.079069767441861,1325,0,1590,5658,2781,507,18211,9,95100,1107.0,70,0.0,0.0,68.0,14152,2.9209302325581397,3,72,68265,504,7.197273266152934,0,0,4154
6,179993,0,8222,1073,0,33,40682.401367194776,16292.371617611287,18.504955510291595,23357.412082945015,0.8984796769146113,1.107865307826087E8,1,1000,UNIFORM,0,0,249,0.0,19733,1510,2261,10,991,0,162,185,2078.0,0,0,10.0,0.11856775300171526,1,1785,9,1386,33574,3105,76,8,99,13600,1198,6.789375582479031,0,10.0,417,3671,219,3.2981731187472816,160,94.0,15140,67,3192,274,3,3.245541539799913,8,10,38544.0,4212.0,15483,1861,20000.0,9,493,493,0.0,0.11543840774610005,8435,1616,0.0,28366,14351.0,33,115,7430,10.0,0,0,0,26.431500465983223,5,64,142314,27.0,6.924510717614166,1325,0,1646,5658,2972,472,18274,9,92950,1106.0,70,0.0,2.7124773960217E-4,70.0,14336,3.075489282385834,3,73,64463,617,6.954269034298224,0,0,1756
7,180012,0,8231,1020,0,29,41628.68486568628,16415.851460332888,20.999996336206895,23411.92214117647,0.917179772359108,1.17059631E8,1,1000,UNIFORM,0,0,231,0.0,20249,1668,2345,10,1736,0,162,185,2087.0,0,0,10.0,0.11303879310344828,1,1804,9,1642,29858,2919,73,9,116,13784,1482,6.947058823529412,0,10.0,482,3459,221,3.18157063500708,145,91.0,9506,75,2994,272,3,3.098028537196384,8,10,39463.0,4248.0,16330,1877,32481.0,6,487,489,0.0,0.11025835044860015,10481,2101,0.0,28417,14520.0,29,109,7040,10.0,0,0,0,27.13921568627451,3,52,136463,25.0,6.901960784313726,1287,0,1651,5658,2592,502,18899,9,92510,1049.0,70,0.0,1.9065776930409913E-4,69.0,14503,3.0980392156862746,3,73,64701,542,6.9997570161584255,0,0,4538
8,180017,0,8032,1017,0,35,42538.49091838741,16682.360535358566,20.211464773227654,24233.364640117994,0.9055769631376475,1.02994223E8,1,1000,UNIFORM,0,0,263,0.0,20512,1610,2354,10,707,0,162,185,2078.0,0,0,10.0,0.11580801409070894,0,1791,9,2120,53465,3518,80,9,106,13917,1449,6.6932153392330385,0,10.0,415,4199,221,3.3682053494391715,142,90.0,14154,83,3694,275,3,3.3802847282139776,8,10,40198.0,4327.0,16289,1915,18936.0,4,503,552,0.0,0.11238810918333518,9925,1997,0.0,29380,14716.0,35,117,6760,10.0,0,0,0,27.43166175024582,4,65,157204,31.0,6.647000983284169,1334,0,1689,5658,3080,465,18948,9,90490,1052.0,70,0.0,1.9011406844106463E-4,69.0,14699,3.352999016715831,3,74,62454,672,6.92816235059761,0,0,1084
9,180007,0,8487,1021,0,27,41168.76830754162,16019.216081772123,18.13878300996329,23595.44364054848,0.9410113337539776,1.1048408E8,1,1000,UNIFORM,0,0,232,0.0,20320,1485,2366,10,2021,0,162,185,2108.0,0,0,10.0,0.10991085474567383,0,1835,9,1071,35528,3471,105,8,100,13589,1036,7.115572967678746,0,10.0,302,4196,222,2.961905807443188,150,93.0,14991,67,3582,270,3,2.910088923043144,8,10,39005.0,4295.0,15654,1817,16236.0,15,495,509,0.0,0.1073832562053008,7428,1533,0.0,30020,14243.0,27,109,7250,10.0,0,0,0,26.634671890303625,5,55,125201,22.0,7.100881488736533,1304,0,1607,5658,2749,516,18949,9,95080,1048.0,70,0.0,1.9083969465648855E-4,69.0,14228,2.899118511263467,3,72,67783,548,7.130670437139154,0,0,0
