SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,NumAbortedTxDueToReadLock,AvgRollbackRtt,RemoteUpdateTxPrepareServiceTime,RemoteContentionProbability,LocalUpdateTxPrepareResponseTime,AvgCommitAsync,LocalUpdateTxLocalServiceTime,AvgGetsPerWrTransaction,LocalUpdateTxLocalRollbackResponseTime,AvgNumSyncSentCommitMsgs,AvgCommitCommandSize,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,LocalReadOnlyTxPrepareResponseTime,AvgPutsPerWrTransaction,PercentageWriteTransactions,NumAbortedTxDueToValidation,LocalReadOnlyTxLocalServiceTime,AvgNumNodesPrepare,NumWaitedRemoteGets,AvgLocalRemoteAbortLockHoldTime,AvgLocalSuccessfulLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgNumNodesRollback,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgRemoteGetsPerWrTransaction,AvgCommitRtt,NumReadsBeforeWrite,LocalUpdateTxLocalRollbackServiceTime,AvgLockHoldTime,RemoteGetServiceTime,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,GMUClusteredGetCommandResponseTime,WaitedTimeInLocalCommitQueue,RemotePutExecutionTime,AvgLocalLockHoldTime,AvgClusteredGetCommandReplySize,AvgNumNodesRemoteGet,NumOwnedRdItemsInRemotePrepare,AvgNumAsyncSentCommitMsgs,AvgGetsPerROTransaction,LocalUpdateTxTotalResponseTime,LocalUpdateTxTotalCpuTime,LocalUpdateTxLocalResponseTime,RemoteGetResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,LocalUpdateTxCommitServiceTime,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,PercentageSuccessWriteTransactions,WaitedTimeInRemoteCommitQueue,LocalUpdateTxRemoteRollbackResponseTime,LockContentionProbability,AvgRemoteLockHoldTime,ReadOnlyTxTotalResponseTime,NumAbortedXacts,RemoteUpdateTxCommitServiceTime,NumberOfRemotePuts,AvgNumPutsBySuccessfulLocalTx,AvgNumNodesCompleteNotification,AvgCompleteNotificationAsync,NumAbortedTxDueToNotLastValueAccessed,NumOwnedRdItemsInLocalPrepare,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,TerminationCost,RemotelyDeadXact,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareCommandSize,LocalUpdateTxCommitResponseTime,LocalUpdateTxRemoteRollbackServiceTime,AvgPrepareRtt,AvgNumNodesCommit,NumberOfGets,UpdateXactToPrepare,AvgRollbackCommandSize,WriteSkewProbability,LocalContentionProbability,GMUClusteredGetCommandServiceTime,AvgReadOnlyTxDuration,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,NumWaitedRemoteCommits,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime
0,180009,0,5076,618,0,43,74385.83902588996,25564.60447438928,22.03906797978037,45626.828302589,0.8560326281346005,1.0262472626086956E8,1,1000,UNIFORM,0,0,224,0.0,38826,4425,3329,10,367,0,242,265,3049.0,0,0,10.0,0.11521701237580617,0,2713,16,1332,54443,4497,110,15,168,22222,2951,8.592233009708737,0,10.0,372,8091,284,1.7793462109955422,169,103.0,28069,81,4736,435,3,1.7528789004457652,15,10,71493.0,6115.0,26275,2547,22663.0,11,820,726,0.0,0.10853530031612224,16168,3503,0.0,42832,23076.0,43,129,5280,10.0,0,0,0,14.10032362459547,1,20,138598,42.0,8.54368932038835,1818,0,2221,5738,6065,769,36735,16,56940,661.0,70,0.0,0.0,80.0,23057,1.4563106796116505,3,95,48178,462,8.445232466509061,0,0,0
1,179997,0,5486,668,0,37,68867.46034431137,23742.89476430915,23.030773542238734,43012.39865718563,0.8985812978416484,9.681342469565217E7,1,1000,UNIFORM,0,0,214,0.0,37462,3628,3196,10,3875,0,242,265,2888.0,0,0,10.0,0.11387497980940074,0,2593,16,1398,43730,5810,99,15,153,20904,2334,8.730538922155688,0,10.0,337,11150,269,1.7214590241591663,153,97.0,22786,84,5994,437,3,1.719090478446234,15,10,66522.0,5971.0,23822,2359,26610.0,10,794,590,0.0,0.10854728631784205,17262,2792,0.0,46720,21653.0,37,116,5810,10.0,0,0,0,12.845808383233534,2,22,115807,35.0,8.697604790419161,1842,0,2049,5738,4890,772,35608,16,61540,705.0,70,0.0,1.4184397163120567E-4,71.0,21639,1.3023952095808384,3,85,52921,458,8.583485235144003,0,0,0
2,180003,0,5153,648,0,54,68470.01839969135,25406.85820163012,20.366367207514944,41649.13926080247,0.9056796989258362,9.949877043478261E7,1,1000,UNIFORM,0,0,223,0.0,36202,3534,3306,10,6993,0,242,265,3034.0,0,0,10.0,0.11989752348420153,1,2713,16,1657,44550,4069,116,15,191,22379,3437,8.479938271604938,0,10.0,601,8588,279,1.8452593917710196,157,107.0,21425,103,4367,450,3,1.832737030411449,15,10,66110.0,5984.0,24818,2496,28227.0,6,731,637,0.0,0.11170487846922944,17726,4075,0.0,47595,23190.0,54,122,5480,10.0,0,0,0,12.149691358024691,2,19,137665,51.0,8.45679012345679,1809,0,2160,5738,4790,711,34108,16,58010,702.0,70,0.0,1.4245014245014244E-4,80.0,23172,1.5432098765432098,3,90,50101,569,8.656316708713371,0,0,14506
3,180049,0,4079,516,0,39,79743.46331782946,33095.712244422655,24.88235002157963,44467.52135271318,0.9291470283033013,1.0341682066666667E8,1,1000,UNIFORM,0,0,268,0.0,37603,4767,3589,10,945,0,242,265,3285.0,0,0,10.0,0.11976694000863185,0,2966,16,1744,37152,6375,170,15,221,28831,2938,8.563953488372093,0,10.0,382,12090,313,1.8743033524822086,207,134.0,12020,107,6621,440,3,1.8485809825945296,15,10,76556.0,6521.0,32535,3300,25395.0,16,799,1849,0.0,0.11229597388465723,17770,4325,0.0,40161,29973.0,39,138,4330,10.0,0,0,0,14.011627906976743,2,15,174442,37.0,8.391472868217054,1983,0,2853,5738,5975,744,34634,16,45950,555.0,70,0.0,3.6036036036036037E-4,81.0,29933,1.6085271317829457,3,98,38679,536,8.399117430742828,0,0,0
4,180045,0,5942,718,0,41,67967.55821448467,21397.225481487712,18.479863005521565,44115.44392896936,0.9187459328141658,1.12296242E8,1,1000,UNIFORM,0,0,212,0.0,38482,3335,2984,10,1414,0,242,265,2752.0,0,0,10.0,0.11326667661543054,0,2447,15,1789,55848,5092,94,15,151,18849,3187,8.465181058495821,0,10.0,498,9230,253,1.884746370317261,168,91.0,26917,71,5316,449,3,1.849883491665173,15,10,65619.0,5697.0,21899,2125,24997.0,7,780,469,0.0,0.10780780780780781,19215,5217,0.0,42723,19526.0,41,114,6110,10.0,0,0,0,12.76183844011142,3,27,119978,38.0,8.50974930362117,1791,0,1858,5738,4861,781,36571,15,66600,759.0,70,0.0,1.3175230566534913E-4,72.0,19510,1.49025069637883,3,83,57398,579,8.63682261864692,0,0,4024
5,179996,0,5949,720,0,55,65288.17831944445,21595.876802992098,21.302402885187387,41633.53784027778,0.8836880737405508,1.0853226817391305E8,1,1000,UNIFORM,0,0,212,0.0,35750,3300,2963,10,1585,0,242,265,2662.0,0,0,10.0,0.11512717536813923,1,2360,16,1844,56983,5429,90,15,161,18893,2546,8.477051460361613,0,10.0,563,10302,247,1.9173031340531999,160,98.0,29786,80,5786,449,3,1.912211394960934,15,10,62837.0,5633.0,21645,2156,24500.0,11,735,533,0.0,0.10782843431313738,19172,3063,0.0,45607,19614.0,55,111,6090,10.0,0,0,0,13.874826147426981,3,34,126006,51.0,8.47009735744089,1796,0,1889,5738,5143,695,33901,16,66680,774.0,70,0.0,1.2919896640826872E-4,69.0,19600,1.5299026425591098,3,83,56664,588,8.500420238695579,0,0,4067
6,180043,0,5862,676,0,59,67129.06121449705,22174.106383828042,23.392488555403972,42476.977097633135,0.9336258895895555,1.0055415060869566E8,1,1000,UNIFORM,0,0,203,0.0,36389,3957,2955,10,3083,0,242,265,2623.0,0,0,10.0,0.11141427921782629,1,2324,16,2258,63010,4908,126,15,131,19323,3276,8.338757396449704,0,10.0,733,9397,248,1.9205411422210805,164,86.0,20805,74,5325,445,3,1.968490452949739,15,10,64747.0,5720.0,22614,2255,23083.0,8,802,511,0.0,0.10339553380238604,18393,4181,0.0,43882,20077.0,59,108,5590,10.0,0,0,0,16.143491124260354,1,28,129234,57.0,8.26923076923077,1819,0,1982,5738,5413,734,34238,16,65380,735.0,70,0.0,1.3605442176870748E-4,66.0,20057,1.7307692307692308,3,83,54411,612,8.320368474923235,0,0,4834
7,180006,0,5978,770,0,57,63417.645823376624,21189.136514386082,19.359836737692873,40728.489648051946,0.8901488670052455,1.055847307826087E8,1,1000,UNIFORM,0,0,204,0.0,36022,3275,2877,10,4070,0,242,265,2666.0,0,0,10.0,0.12152828802351212,1,2374,16,1462,41464,5745,95,16,139,18678,3182,8.602597402597402,0,10.0,560,10411,245,1.6864541460222493,141,84.0,16466,70,6107,441,3,1.77685332336169,15,10,61282.0,5497.0,20900,2117,25129.0,8,770,476,0.0,0.11410788381742738,19595,3580,0.0,44330,19364.0,57,111,6660,10.0,0,0,0,12.657142857142857,1,19,93501,55.0,8.64935064935065,1714,0,1866,5738,4105,765,34426,16,67480,827.0,70,0.0,0.0,67.0,19352,1.3506493506493507,3,83,57691,419,8.54248912679826,0,0,8006
8,180072,0,6062,755,0,62,62644.70538013245,21026.084696139886,24.550583224305857,40586.95940794702,0.8726259142477141,9.866236833333333E7,1,1000,UNIFORM,0,0,200,0.0,35993,3132,2992,10,1403,0,242,265,2755.0,0,0,10.0,0.11876726268352958,1,2460,16,1321,62904,4399,122,15,135,18602,2236,8.64635761589404,0,10.0,428,8637,252,1.7693463561232157,141,90.0,18457,77,4742,449,3,1.7541322314049588,15,10,60627.0,5585.0,20349,2064,22200.0,7,727,437,0.0,0.11075253043860936,17814,2638,0.0,45977,19254.0,62,107,6490,10.0,0,0,0,11.43046357615894,4,16,106066,57.0,8.596026490066226,1735,0,1819,5738,4013,693,34155,16,68170,817.0,70,0.0,3.671970624235006E-4,70.0,19240,1.403973509933775,3,84,59502,463,8.738700098977235,0,0,4698
9,179998,0,6374,771,0,52,62363.405726329445,20015.009638217758,19.47983326385994,40458.35487289235,0.8674789897437887,9.019912104347827E7,1,1000,UNIFORM,0,0,200,0.0,35586,2964,2859,10,1893,0,242,265,2664.0,0,0,10.0,0.11435320272335696,0,2375,16,1849,63835,4805,97,16,149,17724,2411,8.503242542153048,0,10.0,624,9694,245,1.8764075308530763,131,92.0,25875,74,5120,452,3,1.867399333393388,15,10,60291.0,5418.0,20140,1991,33610.0,8,735,471,0.0,0.1079076277116865,21007,2936,0.0,49255,18372.0,52,105,6730,10.0,0,0,0,12.653696498054474,1,25,113498,51.0,8.728923476005187,1693,0,1746,5738,4222,694,33802,16,71450,823.0,70,0.0,1.2150668286755772E-4,69.0,18354,1.2710765239948119,3,78,61660,556,8.645120803263257,0,0,0
